0,1
<s>,she
she,want
now,they
they,are
<s>,they
they,lay
put,it
it,in
<s>,they
they,go
over,him
him,<\s>
<s>,they
they,got
get,it
it,<\s>
<s>,he
he,want
<s>,i
i,am
<s>,i
i,going
<s>,you
you,in
<s>,i
i,going
are,you
you,going
forgotten,you
you,<\s>
<s>,you
you,have
<s>,you
you,come
<s>,i
i,can't
on,it
it,<\s>
<s>,you
you,<\s>
<s>,we
we,left
left,her
her,<\s>
are,you
you,putting
here,we
we,go
tuck,me
me,in
<s>,i
i,<\s>
<s>,it
it,raining
on,him
him,<\s>
there,you
you,go
<s>,i
i,got
and,i
i,got
leave,it
it,<\s>
<s>,you
you,want
want,it
it,drink
there,you
you,go
do,you
you,want
do,you
you,like
on,it
it,<\s>
on,it
it,<\s>
on,it
it,<\s>
<s>,me
me,make
<s>,me
me,make
there,you
you,go
with,you
you,<\s>
<s>,you
you,go
<s>,you
you,go
here,you
you,go
who,you
you,are
<s>,i
i,don't
want,it
it,<\s>
read,it
it,now
<s>,i
i,want
read,it
it,my
read,it
it,my
read,it
it,<\s>
<s>,i
i,don't
<s>,i
i,do
<s>,i
i,needta
there,we
we,are
is,he
he,there
get,them
them,out
what's,it
it,doing
let,me
me,have
for,you
you,<\s>
make,it
it,bigger
where's,he
he,going
now,we
we,need
what're,you
you,doing
<s>,i
i,am
over,it
it,<\s>
here,it
it,go
there,we
we,are
<s>,i
i,put
get,it
it,xxx
there,you
you,go
there,we
we,go
<s>,you
you,help
help,me
me,please
there's,you
you,<\s>
there's,you
you,<\s>
<s>,i
i,can't
<s>,they
they,like
<s>,you
you,can
and,i
i,do
<s>,i
i,can't
<s>,i
i,can't
<s>,i
i,do
<s>,i
i,have
get,it
it,<\s>
<s>,you
you,come
there,he
he,is
put,it
it,<\s>
<s>,i
i,need
here,it
it,is
here,it
it,is
mend,it
it,<\s>
where,it
it,is
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,do
<s>,i
i,can't
done,it
it,<\s>
<s>,i
i,do
there,it
it,is
here,we
we,go
<s>,i
i,think
<s>,i
i,don't
<s>,i
i,said
get,it
it,off
<s>,you
you,do
can,you
you,do
mend,it
it,<\s>
<s>,i
i,don't
<s>,i
i,like
um,i
i,just
<s>,me
me,have
<s>,i
i,wanna
do,it
it,<\s>
<s>,i
i,don't
want,them
them,<\s>
with,me
me,<\s>
with,me
me,<\s>
<s>,you
you,want
with,me
me,<\s>
with,me
me,<\s>
are,you
you,coming
<s>,you
you,<\s>
<s>,you
you,will
with,me
me,<\s>
<s>,you
you,<\s>
are,you
you,ready
are,you
you,ready
<s>,he
he,was
are,you
you,ready
do,it
it,<\s>
find,it
it,<\s>
are,you
you,ready
<s>,you
you,gotta
<s>,me
me,hide
are,you
you,you
you,coming
with,me
me,<\s>
find,us
us,<\s>
find,us
us,<\s>
are,you
you,ready
are,you
you,ready
here,you
you,go
um,i
i,don't
<s>,i
i,don't
want,her
her,close
close,her
her,<\s>
<s>,you
you,close
are,it
it,<\s>
<s>,i
i,can
find,it
it,<\s>
broken,it
it,<\s>
<s>,i
i,can
mend,it
it,<\s>
mend,it
it,<\s>
<s>,i
i,want
let,us
us,play
<s>,i
i,think
take,them
them,<\s>
<s>,she
she,done
get,her
her,pants
<s>,i
i,want
<s>,me
me,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,wanna
<s>,i
i,am
<s>,i
i,wanna
at,them
them,<\s>
um,it
it,doesn't
<s>,it
it,was
<s>,you
you,do
with,me
me,<\s>
does,it
it,go
<s>,i
i,do
under,it
it,<\s>
here,you
you,go
here,you
you,go
said,he
he,broke
<s>,me
me,not
<s>,me
me,not
<s>,me
me,not
<s>,me
me,not
<s>,i
i,wanna
are,you
you,alright
<s>,you
you,got
<s>,you
you,bumped
there,you
you,go
can,i
i,have
do,you
you,want
tell,you
you,<\s>
<s>,i
i,wanna
watch,it
it,again
<s>,i
i,wanna
watch,it
it,again
<s>,i
i,want
told,you
you,<\s>
<s>,i
i,want
can,you
you,put
<s>,i
i,can't
<s>,i
i,don't
want,it
it,<\s>
<s>,i
i,don't
<s>,me
me,not
cut,it
it,<\s>
<s>,he
he,got
<s>,i
i,have
<s>,i
i,don't
here,it
it,is
find,it
it,<\s>
<s>,i
i,don't
holding,it
it,<\s>
<s>,i
i,want
<s>,i
i,have
<s>,it
it,is
<s>,it
it,was
<s>,she
she,fell
<s>,i
i,want
<s>,they
they,are
<s>,i
i,wanna
<s>,i
i,am
<s>,him
him,fell
<s>,i
i,wanna
<s>,i
i,put
put,him
him,put
put,him
him,boat
<s>,i
i,can't
do,it
it,<\s>
do,it
it,<\s>
drive,it
it,<\s>
<s>,i
i,have
sit,it
it,on
there,you
you,go
<s>,i
i,got
<s>,i
i,got
<s>,i
i,want
there,he
he,is
there,we
we,go
help,me
me,<\s>
help,me
me,<\s>
<s>,i
i,got
<s>,i
i,got
show,you
you,brave
<s>,i
i,have
<s>,i
i,can't
mend,it
it,<\s>
<s>,i
i,need
<s>,i
i,don't
<s>,it
it,can
<s>,you
you,snuggled
<s>,you
you,<\s>
that's,me
me,chair
feed,you
you,<\s>
there,you
you,are
get,it
it,off
<s>,it
it,too
get,it
it,off
<s>,me
me,can't
do,it
it,<\s>
here,you
you,go
<s>,i
i,am
there,you
you,go
<s>,you
you,can't
<s>,i
i,want
want,you
you,<\s>
<s>,i
i,want
want,you
you,<\s>
<s>,i
i,want
want,you
you,<\s>
can,i
i,have
<s>,you
you,come
<s>,you
you,go
<s>,you
you,come
<s>,we
we,want
<s>,you
you,come
<s>,you
you,have
here,it
it,is
<s>,you
you,have
where's,you
you,go
<s>,you
you,coming
<s>,you
you,coming
<s>,you
you,come
<s>,i
i,need
get,them
them,off
on,me
me,<\s>
on,me
me,<\s>
<s>,i
i,don't
get,me
me,lost
there,it
it,is
<s>,you
you,have
<s>,you
you,don't
<s>,you
you,not
for,me
me,<\s>
<s>,i
i,get
get,it
it,broken
<s>,me
me,get
get,it
it,broken
<s>,you
you,go
<s>,you
you,come
<s>,it
it,is
where's,her
her,pajamas
<s>,you
you,put
then,you
you,have
put,it
it,like
do,it
it,<\s>
do,you
you,want
<s>,we
we,put
pull,them
them,up
do,you
you,up
<s>,you
you,have
<s>,i
i,have
sit,it
it,down
<s>,you
you,have
is,it
it,<\s>
<s>,you
you,not
<s>,you
you,christmas
<s>,you
you,christmas
for,you
you,<\s>
have,you
you,got
<s>,you
you,need
for,me
me,<\s>
get,it
it,<\s>
putting,it
it,in
here,you
you,go
going,it
it,in
here,you
you,go
there,you
you,go
there,you
you,go
<s>,you
you,you
you,first
<s>,you
you,first
<s>,you
you,first
here,you
you,go
put,him
him,down
<s>,i
i,just
get,him
him,out
put,him
him,here
<s>,you
you,come
<s>,i
i,want
want,you
you,come
<s>,you
you,come
<s>,you
you,come
put,it
it,down
<s>,you
you,get
get,it
it,down
<s>,you
you,are
getting,it
it,<\s>
<s>,you
you,come
<s>,you
you,come
spilling,it
it,<\s>
<s>,i
i,think
pattern,you
you,made
isn't,it
it,<\s>
do,it
it,<\s>
do,it
it,<\s>
done,it
it,now
<s>,i
i,don't
<s>,you
you,you
you,come
build,it
it,again
are,you
you,coming
build,it
it,<\s>
and,me
me,again
<s>,i
i,got
here,i
i,am
can,i
i,have
<s>,you
you,having
with,you
you,<\s>
and,you
you,and
and,you
you,<\s>
there,you
you,go
there,you
you,go
there,you
you,go
there,you
you,go
here,you
you,go
get,it
it,<\s>
<s>,i
i,left
left,it
it,in
<s>,we
we,have
<s>,me
me,poorly
make,me
me,better
<s>,you
you,have
for,you
you,<\s>
<s>,you
you,are
<s>,you
you,come
and,you
you,<\s>
<s>,you
you,you
you,have
<s>,we
we,get
<s>,me
me,here
<s>,you
you,wanna
<s>,you
you,doctors
<s>,i
i,does
got,her
her,<\s>
<s>,i
i,have
feel,it
it,<\s>
<s>,you
you,have
for,me
me,<\s>
do,it
it,for
<s>,i
i,have
<s>,i
i,need
here,you
you,go
<s>,i
i,can't
do,it
it,<\s>
<s>,i
i,don't
<s>,it
it,not
<s>,it
it,not
<s>,it
it,not
<s>,i
i,don't
want,it
it,do
do,it
it,<\s>
<s>,he
he,was
where,he
he,went
who've,you
you,lost
who've,you
you,lost
have,you
you,got
<s>,i
i,can't
<s>,i
i,want
<s>,i
i,have
<s>,i
i,was
<s>,you
you,let
let,me
me,see
what's,her
her,name
<s>,he
he,not
<s>,he
he,not
there,you
you,go
on,it
it,<\s>
<s>,i
i,want
tip,them
them,all
here,you
you,are
isn't,it
it,sweet
<s>,i
i,want
mummy,i
i,think
isn't,she
she,<\s>
<s>,you
you,do
<s>,it
it,go
<s>,he
he,wants
here,it
it,is
<s>,you
you,do
get,him
him,my
um,i
i,haven't
<s>,i
i,have
<s>,we
we,count
count,them
them,all
<s>,they
they,not
<s>,they
they,not
<s>,i
i,am
here,it
it,is
here,it
it,is
here,it
it,is
<s>,i
i,can't
get,them
them,out
<s>,i
i,can't
<s>,you
you,haven't
putting,them
them,away
tip,them
them,all
stand,them
them,up
get,it
it,off
here,he
he,is
<s>,you
you,can
<s>,i
i,can't
find,him
him,<\s>
<s>,he
he,was
<s>,he
he,is
<s>,he
he,comes
when,it
it,comes
when,it
it,comes
wait,it
it,comes
<s>,i
i,need
<s>,i
i,know
<s>,they
they,hiddened
of,them
them,<\s>
are,they
they,<\s>
can,they
they,be
<s>,i
i,can
<s>,you
you,just
<s>,i
i,want
<s>,i
i,can't
find,them
them,<\s>
is,he
he,in
<s>,it
it,is
<s>,he
he,try
<s>,i
i,don't
like,it
it,<\s>
um,i
i,don't
<s>,i
i,don't
like,it
it,<\s>
<s>,me
me,did
touch,it
it,<\s>
touch,it
it,<\s>
<s>,i
i,didn't
<s>,i
i,got
<s>,they
they,have
on,them
them,<\s>
<s>,it
it,has
hold,her
her,please
put,it
it,back
<s>,you
you,wet
xxx,you
you,<\s>
put,it
it,on
<s>,i
i,can
got,it
it,wrong
got,it
it,wrong
got,it
it,wrong
<s>,you
you,you
you,needta
put,her
her,bib
<s>,i
i,don't
<s>,i
i,tie
tie,it
it,back
tie,it
it,xxx
put,it
it,round
<s>,i
i,get
ties,it
it,ties
<s>,i
i,put
put,it
it,round
<s>,i
i,told
told,you
you,put
put,you
you,here
<s>,i
i,told
told,you
you,sit
<s>,i
i,told
told,you
you,sit
um,i
i,want
<s>,it
it,comes
glue,it
it,<\s>
glue,it
it,now
<s>,i
i,wanna
glue,it
it,<\s>
mend,it
it,that
<s>,i
i,want
piece,me
me,<\s>
<s>,i
i,need
<s>,i
i,want
<s>,i
i,can't
get,it
it,off
<s>,i
i,can't
<s>,i
i,can't
<s>,i
i,need
a,i
i,need
<s>,i
i,need
<s>,we
we,need
is,it
it,no
<s>,i
i,want
there,it
it,is
these,i
i,can't
sleep,you
you,are
doing,it
it,again
<s>,it
it,comes
<s>,it
it,comes
when,me
me,are
<s>,i
i,nearly
<s>,it
it,is
<s>,it
it,is
<s>,it
it,is
let,me
me,get
<s>,she
she,wouldn't
<s>,i
i,want
<s>,it
it,all
turn,them
them,all
there,they
they,are
there,we
we,are
there,we
we,are
<s>,i
i,got
here,you
you,are
<s>,i
i,don't
could,he
he,be
there,he
he,is
there,it
it,is
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,want
<s>,i
i,am
<s>,we
we,are
<s>,i
i,am
<s>,i
i,don't
<s>,i
i,wanna
<s>,i
i,wanna
watch,it
it,<\s>
<s>,i
i,wanna
watch,it
it,now
<s>,i
i,don't
<s>,you
you,you
you,don't
<s>,you
you,you
you,didn't
<s>,me
me,<\s>
<s>,i
i,want
<s>,it
it,can't
<s>,you
you,wanna
<s>,you
you,do
<s>,you
you,joseph
<s>,me
me,joseph
are,you
you,you
you,gonna
have,it
it,back
<s>,you
you,are
<s>,it
it,isn't
<s>,it
it,is
<s>,it
it,is
<s>,it
it,look
<s>,i
i,got
got,it
it,wrong
here,it
it,is
<s>,you
you,read
are,you
you,coming
xxx,it
it,<\s>
<s>,i
i,want
<s>,i
i,want
not,you
you,<\s>
<s>,he
he,can
do,it
it,again
<s>,it
it,coming
<s>,me
me,daddy
suppose,we
we,do
do,it
it,again
and,you
you,daddy
kiss,it
it,better
<s>,you
you,are
<s>,he
he,not
<s>,i
i,don't
do,it
it,<\s>
<s>,i
i,don't
do,it
it,<\s>
give,it
it,kiss
<s>,he
he,going
tell,you
you,<\s>
<s>,it
it,tidy
<s>,i
i,tidy
here,he
he,<\s>
<s>,it
it,goes
do,you
you,want
<s>,it
it,not
are,you
you,my
<s>,you
you,my
are,you
you,my
<s>,i
i,am
um,i
i,don't
<s>,it
it,isn't
<s>,i
i,can't
um,i
i,don't
put,it
it,over
<s>,it
it,goes
<s>,it
it,here
are,you
you,steady
here,you
you,go
<s>,him
him,<\s>
<s>,i
i,know
here,you
you,are
here,we
we,are
<s>,i
i,can't
do,it
it,<\s>
<s>,i
i,needta
<s>,i
i,know
<s>,i
i,know
<s>,i
i,take
<s>,i
i,don't
<s>,i
i,haven't
<s>,i
i,have
<s>,i
i,have
<s>,i
i,have
<s>,i
i,haven't
<s>,i
i,haven't
<s>,i
i,haven't
<s>,i
i,have
<s>,i
i,haven't
pardon,me
me,<\s>
pardon,me
me,<\s>
pardon,me
me,<\s>
there,we
we,go
<s>,you
you,put
put,it
it,on
did,it
it,<\s>
have,you
you,got
<s>,it
it,not
done,it
it,<\s>
<s>,it
it,haven't
<s>,i
i,haven't
done,it
it,it
it,yet
is,it
it,that
<s>,i
i,haven't
done,it
it,yet
<s>,i
i,haven't
on,it
it,<\s>
<s>,it
it,doesn't
<s>,it
it,doesn't
<s>,i
i,haven't
done,it
it,yet
are,they
they,coming
are,you
you,<\s>
are,you
you,mummy
<s>,i
i,had
<s>,we
we,had
see,you
you,next
have,you
you,had
<s>,he
he,wants
are,you
you,<\s>
are,you
you,<\s>
<s>,i
i,i
i,thank_you
<s>,i
i,just
<s>,you
you,get
<s>,you
you,stay
are,you
you,<\s>
<s>,we
we,are
<s>,we
we,go
<s>,you
you,<\s>
seen,you
you,<\s>
<s>,me
me,get
get,it
it,out
<s>,i
i,need
<s>,i
i,give
give,him
him,a
<s>,it
it,does
<s>,i
i,don't
<s>,me
me,<\s>
shall,we
we,found
have,you
you,torn
torn,it
it,<\s>
um,we
we,gotta
<s>,me
me,<\s>
<s>,they
they,not
<s>,you
you,have
<s>,i
i,have
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,i
i,got
<s>,i
i,go
push,her
her,down
<s>,i
i,wanna
<s>,i
i,tidied
<s>,i
i,wanna
see,you
you,what
what,you
you,doing
what,you
you,doing
<s>,i
i,want
<s>,i
i,need
here,he
he,is
here,he
he,is
because,they
they,are
<s>,he
he,just
<s>,he
he,just
<s>,it
it,isn't
<s>,i
i,need
is,he
he,babys
got,it
it,off
there,we
we,go
that,you
you,can
<s>,i
i,know
do,you
you,wanna
<s>,you
you,<\s>
and,him
him,<\s>
<s>,i
i,don't
<s>,it
it,my
could,it
it,be
<s>,i
i,play
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,don't
<s>,you
you,have
<s>,you
you,have
<s>,you
you,have
<s>,i
i,need
here,you
you,go
<s>,i
i,don't
<s>,i
i,don't
<s>,it
it,isn't
<s>,i
i,don't
<s>,i
i,wanna
with,you
you,<\s>
<s>,you
you,make
<s>,it
it,is
because,it
it,is
<s>,we
we,have
<s>,we
we,have
<s>,we
we,need
<s>,i
i,can't
put,it
it,on
<s>,it
it,doesn't
<s>,i
i,can't
do,it
it,<\s>
<s>,i
i,can't
<s>,i
i,can't
there,we
we,go
<s>,i
i,sitting
need,it
it,stronger
need,it
it,stronger
on,me
me,<\s>
<s>,i
i,don't
on,me
me,<\s>
on,me
me,<\s>
um,him
him,<\s>
<s>,him
him,<\s>
<s>,i
i,put
can,i
i,have
<s>,i
i,want
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,want
tip,me
me,out
tip,me
me,out
let,me
me,out
let,me
me,play
there,we
we,go
<s>,i
i,watch
watch,you
you,<\s>
<s>,i
i,gonna
watch,you
you,<\s>
with,her
her,<\s>
with,her
her,<\s>
there,you
you,go
<s>,it
it,isn't
<s>,it
it,isn't
is,it
it,gone
let,me
me,get
there,you
you,go
<s>,i
i,xxx
there,you
you,go
is,it
it,all_gone
<s>,you
you,you
you,want
it's,it
it,isn't
let,me
me,<\s>
do,you
you,do
do,you
you,want
here,you
you,go
<s>,i
i,got
there,you
you,go
<s>,you
you,have
is,it
it,all_gone
<s>,you
you,eat
eat,it
it,<\s>
is,it
it,all_gone
is,it
it,all_gone
<s>,i
i,want
<s>,you
you,can
<s>,i
i,have
could,it
it,be
<s>,i
i,wanna
have,it
it,<\s>
<s>,i
i,don't
want,it
it,<\s>
<s>,i
i,do
<s>,we
we,watch
is,it
it,all_gone
<s>,it
it,hurt
is,it
it,all_gone
put,it
it,back
<s>,you
you,have
shall,we
we,have
shall,we
we,have
shall,we
we,shall
shall,we
we,go
do,you
you,wanna
<s>,we
we,xxx
<s>,he
he,coming
<s>,you
you,<\s>
um,he
he,coming
with,me
me,<\s>
with,me
me,<\s>
stand,him
him,there
<s>,i
i,can't
sit,him
him,up
there,you
you,go
<s>,he
he,not
<s>,we
we,<\s>
what,they
they,<\s>
are,they
they,<\s>
there,you
you,go
there,we
we,go
<s>,he
he,needs
a,he
he,needs
a,he
he,<\s>
shall,we
we,just
for,him
him,<\s>
<s>,i
i,make
<s>,i
i,make
for,her
her,<\s>
<s>,i
i,don't
<s>,i
i,want
want,her
her,legs
<s>,we
we,don't
<s>,we
we,<\s>
can,you
you,get
<s>,i
i,gotta
<s>,we
we,need
<s>,he
he,can't
<s>,they
they,one
<s>,they
they,want
<s>,they
they,will
for,her
her,<\s>
<s>,i
i,think
<s>,you
you,xxx
there,we
we,go
give,they
they,all
see,you
you,<\s>
there,you
you,go
xxx,they
they,go
xxx,they
they,baby
closing,her
her,eyes
got,you
you,something
<s>,you
you,can
there,you
you,go
<s>,she
she,gotta
<s>,we
we,need
<s>,i
i,got
<s>,it
it,was
shall,we
we,cut
cut,it
it,<\s>
<s>,i
i,gonna
cut,it
it,for
for,you
you,<\s>
<s>,i
i,got
<s>,i
i,gotta
put,them
them,on
um,i
i,xxx
can,me
me,leave
is,it
it,<\s>
<s>,it
it,is
<s>,you
you,can
there,you
you,go
yes,it
it,is
there,we
we,go
<s>,he
he,can't
<s>,me
me,<\s>
because,they
they,mine
<s>,i
i,bought
bought,them
them,yesterday
<s>,i
i,buy
buy,them
them,yesterday
<s>,i
i,want
put,it
it,on
stop,it
it,<\s>
<s>,they
they,going
shall,we
we,do
<s>,me
me,put
<s>,me
me,put
<s>,i
i,can't
stand,him
him,here
can,you
you,move
do,it
it,<\s>
<s>,i
i,can't
do,it
it,<\s>
<s>,he
he,can't
work,it
it,over
<s>,i
i,can't
put,it
it,in
there,we
we,go
will,it
it,go
<s>,i
i,know
<s>,it
it,not
make,it
it,taller
put,it
it,<\s>
<s>,i
i,have
there,we
we,go
<s>,i
i,know
<s>,he
he,need
<s>,he
he,hello
<s>,we
we,can't
gracious,me
me,<\s>
gracious,me
me,<\s>
need,him
him,<\s>
<s>,him
him,doesn't
<s>,we
we,<\s>
<s>,you
you,get
there,you
you,go
<s>,we
we,need
<s>,it
it,is
<s>,him
him,the
eating,him
him,<\s>
eating,him
him,<\s>
where's,her
her,hair
is,it
it,in
where's,her
her,hair
<s>,i
i,do
<s>,her
her,pants
where's,her
her,pants
<s>,her
her,bib
<s>,i
i,gotta
on,her
her,back
where's,they
they,shoes
have,you
you,got
<s>,we
we,got
<s>,we
we,got
<s>,i
i,got
<s>,i
i,got
take,her
her,feet
got,it
it,wrong
where's,her
her,coat
<s>,you
you,got
<s>,i
i,have
<s>,she
she,go
<s>,i
i,gotta
where,we
we,going
<s>,i
i,i'm
make,you
you,better
not,me
me,<\s>
<s>,they
they,not
want,you
you,go
<s>,we
we,going
<s>,we
we,we
we,going
and,you
you,going
<s>,i
i,can't
do,it
it,<\s>
read,it
it,<\s>
<s>,i
i,lost
<s>,i
i,did
<s>,i
i,didn't
do,it
it,<\s>
where,it
it,lives
<s>,i
i,don't
<s>,i
i,don't
<s>,you
you,<\s>
<s>,it
it,annie_apple
see,it
it,<\s>
<s>,it
it,doesn't
<s>,he
he,is
<s>,i
i,wanna
<s>,we
we,didn't
<s>,we
we,didn't
here,it
it,is
that's,you
you,<\s>
and,i
i,mummy's
<s>,i
i,go
<s>,i
i,just
give,it
it,you
it,you
you,<\s>
say,me
me,<\s>
<s>,you
you,do
not,it
it,<\s>
that's,it
it,<\s>
<s>,you
you,do
<s>,you
you,were
<s>,i
i,haven't
<s>,i
i,haven't
<s>,i
i,have
do,it
it,again
<s>,you
you,do
do,it
it,<\s>
there,you
you,go
<s>,you
you,<\s>
do,it
it,again
do,it
it,again
<s>,i
i,want
probably,we
we,do
do,it
it,<\s>
probably,we
we,do
do,it
it,<\s>
and,we
we,join
<s>,i
i,don't
<s>,i
i,don't
and,you
you,did
and,i
i,didn't
do,it
it,<\s>
isn't,it
it,can't
dropped,it
it,over
drop,it
it,<\s>
here,you
you,are
not,it
it,<\s>
<s>,i
i,wanna
<s>,they
they,land
<s>,i
i,get
there,we
we,go
<s>,i
i,had
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
are,you
you,just
on,you
you,<\s>
can,you
you,let
<s>,i
i,sleep
<s>,he
he,wants
can,i
i,go
<s>,you
you,can't
can,i
i,go
<s>,you
you,can't
<s>,you
you,have
tell,you
you,<\s>
<s>,i
i,am
<s>,i
i,will
get,you
you,down
there,you
you,go
<s>,i
i,can
with,you
you,<\s>
<s>,we
we,are
are,you
you,my
<s>,i
i,am
<s>,it
it,is
<s>,we
we,want
<s>,i
i,fell
<s>,i
i,keep
making,me
me,fall
<s>,i
i,did
<s>,i
i,fell
<s>,it
it,fall
let,me
me,fall
made,me
me,fall
on,you
you,<\s>
<s>,i
i,have
have,it
it,rest
<s>,i
i,wake
<s>,i
i,go
do,it
it,again
do,you
you,doing
doing,you
you,up
just,i
i,have
<s>,you
you,lie
<s>,you
you,have
<s>,i
i,have
for,you
you,<\s>
open,it
it,<\s>
<s>,you
you,just
just,you
you,eating
for,you
you,<\s>
<s>,i
i,did
yesterday,i
i,went
and,i
i,got
and,i
i,got
and,i
i,got
<s>,i
i,have
for,you
you,<\s>
<s>,i
i,wanna
<s>,you
you,can't
<s>,we
we,are
<s>,you
you,go
<s>,you
you,get
<s>,you
you,can
and,you
you,can
<s>,i
i,can
find,it
it,<\s>
am,i
i,gonna
<s>,i
i,need
<s>,i
i,am
<s>,i
i,<\s>
<s>,i
i,need
<s>,me
me,have
for,me
me,<\s>
<s>,you
you,drive
<s>,you
you,drive
drive,me
me,<\s>
<s>,you
you,two
drive,me
me,<\s>
<s>,i
i,share
<s>,you
you,drive
drive,me
me,<\s>
<s>,you
you,drive
<s>,you
you,drive
drive,it
it,again
about,her
her,<\s>
are,you
you,coming
<s>,you
you,you
you,go
<s>,we
we,are
<s>,i
i,do
<s>,you
you,<\s>
<s>,i
i,am
<s>,i
i,am
<s>,you
you,do
<s>,i
i,will
<s>,i
i,can't
turn,it
it,round
for,me
me,<\s>
do,it
it,<\s>
<s>,you
you,can
<s>,we
we,can
do,it
it,little
<s>,we
we,can
can,i
i,put
get,it
it,<\s>
put,it
it,here
<s>,they
they,go
um,you
you,pass
want,it
it,under
get,it
it,out
put,it
it,there
because,i
i,don't
at,me
me,<\s>
got,it
it,<\s>
got,it
it,<\s>
<s>,he
he,can't
<s>,i
i,have
done,it
it,<\s>
that's,it
it,<\s>
do,it
it,again
tip,him
him,in
<s>,i
i,i
i,try
<s>,it
it,is
<s>,i
i,can
<s>,it
it,can
<s>,he
he,went
because,it
it,did
get,it
it,<\s>
<s>,it
it,comes
get,i
i,get
<s>,i
i,have
<s>,i
i,can't
<s>,i
i,want
<s>,i
i,want
<s>,i
i,do
<s>,i
i,want
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,am
show,you
you,<\s>
<s>,i
i,am
sure,you
you,do
are,you
you,do
<s>,i
i,like
like,it
it,<\s>
<s>,he
he,did
<s>,he
he,he
he,said
said,me
me,he
me,he
he,did
smack,you
you,<\s>
on,it
it,<\s>
<s>,you
you,like
like,it
it,now
<s>,i
i,do
with,me
me,<\s>
<s>,you
you,you
you,help
help,them
them,<\s>
<s>,i
i,do
like,it
it,<\s>
<s>,i
i,went
<s>,i
i,did
<s>,i
i,can
for,me
me,<\s>
<s>,it
it,my
but,i
i,like
like,it
it,<\s>
let,me
me,<\s>
um,i
i,did
let,me
me,xxx
<s>,he
he,said
said,he
he,can
<s>,i
i,don't
<s>,i
i,don't
like,it
it,<\s>
<s>,you
you,can
<s>,you
you,can
<s>,you
you,get
get,it
it,for
for,me
me,<\s>
open,it
it,<\s>
there,you
you,go
can,he
he,can
<s>,i
i,xxx
<s>,i
i,like
<s>,we
we,both
<s>,we
we,both
done,it
it,<\s>
do,it
it,<\s>
done,it
it,<\s>
<s>,i
i,can
faster,i
i,can
<s>,you
you,can
<s>,you
you,can
can,you
you,run
fast,me
me,<\s>
and,i
i,let
let,you
you,have
have,it
it,<\s>
<s>,i
i,am
<s>,you
you,can
can,you
you,play
with,me
me,<\s>
<s>,you
you,<\s>
<s>,i
i,do
<s>,i
i,do
want,you
you,run
with,me
me,<\s>
<s>,i
i,fell
here,we
we,go
<s>,i
i,fell
that's,it
it,better
<s>,you
you,hurt
stand,them
them,up
stand,them
them,up
and,you
you,<\s>
<s>,it
it,comes
do,it
it,<\s>
<s>,it
it,just
<s>,i
i,show
show,you
you,<\s>
and,i
i,turn
for,you
you,<\s>
there,we
we,go
in,it
it,<\s>
find,it
it,<\s>
wait,i
i,have
did,you
you,do
<s>,me
me,<\s>
and,we
we,did
and,we
we,did
<s>,we
we,did
can,you
you,have
can,we
we,have
more,it
it,<\s>
can,i
i,can
can,i
i,get
get,it
it,<\s>
locked,it
it,<\s>
<s>,i
i,am
<s>,i
i,didn't
<s>,i
i,didn't
for,me
me,<\s>
bang,it
it,<\s>
<s>,you
you,did
did,it
it,<\s>
can,you
you,do
do,me
me,<\s>
hello,you
you,<\s>
put,it
it,under
<s>,i
i,hit
hit,you
you,over
do,it
it,again
<s>,i
i,hit
hit,you
you,over
shall,i
i,push
push,you
you,down
<s>,i
i,i
i,fell
<s>,you
you,push
push,me
me,over
<s>,you
you,push
push,me
me,over
can,i
i,lie
on,you
you,<\s>
and,i
i,tie
tie,it
it,<\s>
<s>,i
i,put
put,it
it,off
put,it
it,on
push,you
you,<\s>
for,you
you,<\s>
for,you
you,<\s>
for,me
me,<\s>
<s>,i
i,want
blow,it
it,<\s>
<s>,i
i,haven't
got,it
it,<\s>
<s>,i
i,thought
<s>,i
i,like
can,i
i,can
can,i
i,sit
can,i
i,have
<s>,i
i,just
<s>,i
i,like
put,it
it,back
<s>,it
it,spill
spill,it
it,<\s>
in,it
it,<\s>
<s>,i
i,xxx
<s>,you
you,<\s>
<s>,i
i,wanna
here,we
we,go
and,he
he,want
and,i
i,want
<s>,i
i,like
like,it
it,<\s>
and,i
i,don't
and,i
i,don't
<s>,i
i,am
and,i
i,wanna
but,i
i,haven't
<s>,you
you,have
<s>,i
i,haven't
could,it
it,be
<s>,you
you,read
do,you
you,want
<s>,you
you,<\s>
<s>,i
i,do
do,it
it,for
for,you
you,<\s>
<s>,you
you,get
for,me
me,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
throw,it
it,in
<s>,it
it,not
in,it
it,<\s>
<s>,i
i,fell
<s>,i
i,fell
<s>,i
i,want
can,i
