0,1,2
didn't,we,<\s>
<s>,are,we
are,we,going
we,going,to
<s>,are,we
are,we,<\s>
<s>,you,want
you,want,that
out,do,you
do,you,<\s>
<s>,you,need
you,need,your
that,don't,you
don't,you,<\s>
present,isn't,it
isn't,it,<\s>
<s>,i,think
i,think,you'll
front,isn't,it
isn't,it,<\s>
mummy,help,you
help,you,<\s>
<s>,you,pull
you,pull,that
<s>,you,pull
you,pull,that
what,can,we
can,we,see
we,see,<\s>
<s>,is,it
is,it,going
it,going,to
gumdrop,isn't,it
isn't,it,<\s>
where,are,we
are,we,going
we,going,to
where,do,you
do,you,think
you,think,you
think,you,can
you,can,park
<s>,do,you
do,you,think
you,think,you
think,you,can
you,can,park
<s>,can,you
can,you,<\s>
<s>,i,don't
i,don't,think
don't,think,we
think,we,need
we,need,the
need,the,i
the,i,don't
i,don't,think
don't,think,we
think,we,need
we,need,the
elevator,do,we
do,we,<\s>
<s>,you,tell
you,tell,me
you,tell,me
tell,me,where
me,where,to
<s>,it,says
it,says,no
there,doesn't,it
doesn't,it,<\s>
<s>,it,says
it,says,stop
<s>,well,i
well,i,don't
i,don't,know
<s>,had,we
had,we,better
we,better,have
there,isn't,it
isn't,it,<\s>
well,have,you
have,you,got
you,got,the
well,put,it
put,it,in
it,in,the
<s>,you,can
you,can,see
fire,can't,you
can't,you,<\s>
cafe,isn't,it
isn't,it,<\s>
<s>,isn't,it
isn't,it,<\s>
<s>,is,it
is,it,a
it,a,man
<s>,is,it
is,it,a
it,a,lady
<s>,is,it
is,it,<\s>
<s>,you,want
you,want,a
system,do,you
do,you,<\s>
where,shall,we
shall,we,put
we,put,the
<s>,shall,we
shall,we,put
we,put,it
we,put,it
put,it,there
it,there,<\s>
church,do,you
do,you,think
you,think,<\s>
oh,isn't,it
isn't,it,sunday
it,sunday,then
not,have,him
have,him,going
him,going,the
system,had,we
had,we,<\s>
fireman,is,it
is,it,<\s>
<s>,he,brings
he,brings,bottles
milk,doesn't,he
doesn't,he,<\s>
where,are,you
are,you,going
you,going,to
to,put,him
put,him,<\s>
little,cars,you
cars,you,had
you,had,<\s>
oh,there,they
there,they,are
they,are,<\s>
oh,there,you
there,you,are
you,are,<\s>
<s>,isn't,it
isn't,it,<\s>
nose,for,you
for,you,<\s>
boy,isn't,it
isn't,it,<\s>
what,is,it
is,it,you
is,it,you
it,you,want
it,you,want
you,want,<\s>
<s>,well,you
well,you,put
you,put,it
you,put,it
put,it,in
it,in,the
where,do,you
do,you,think
you,think,the
<s>,here,we
here,we,are
we,are,<\s>
this,isn't,it
isn't,it,<\s>
flowers,isn't,she
isn't,she,<\s>
<s>,do,you
do,you,want
you,want,mummy
to,do,it
do,it,or
it,or,have
or,have,you
have,you,done
you,done,it
you,done,it
done,it,<\s>
you've,done,it
done,it,i
done,it,i
it,i,think
it,i,think
i,think,haven't
think,haven't,you
haven't,you,<\s>
now,haven't,you
haven't,you,<\s>
<s>,you,did
you,did,do
nicely,didn't,you
didn't,you,<\s>
<s>,where's,it
where's,it,going
it,going,<\s>
careful,with,it
with,it,haven't
it,haven't,you
it,haven't,you
haven't,you,aran
you,aran,<\s>
is,that,you
that,you,put
you,put,it
you,put,it
put,it,on
it,on,the
floor,isn't,it
isn't,it,<\s>
<s>,bring,it
bring,it,to
it,to,mummy
mummy,so,you
so,you,won't
you,won't,willn't
willn't,break,it
break,it,<\s>
well,put,it
put,it,on
it,on,the
careful,with,it
with,it,<\s>
<s>,you,can
you,can,do
can,do,it
do,it,<\s>
now,that's,it
that's,it,<\s>
<s>,that's,it
that's,it,<\s>
<s>,i,can
i,can,see
<s>,we,don't
we,don't,know
grommit,do,we
do,we,<\s>
<s>,can,you
can,you,see
you,see,thomas_the_tank_engine
<s>,i,can't
i,can't,either
<s>,you,were
you,were,telling
were,telling,me
telling,me,about
me,about,pingu
as_well,weren't,you
weren't,you,<\s>
<s>,i,don't
i,don't,know
<s>,but,you
but,you,seem
you,seem,to
know,about,it
about,it,<\s>
<s>,i,know
i,know,it
i,know,it
know,it,goes
it,goes,in
now,is,it
is,it,<\s>
we'll,do,it
do,it,later
it,later,on
<s>,you,can
you,can,have
look,at,it
at,it,later
it,later,on
<s>,oh,we
oh,we,shouldn't
we,shouldn't,have
videos,should,we
should,we,<\s>
<s>,are,you
are,you,having
you,having,a
<s>,are,you
are,you,<\s>
<s>,is,it
is,it,better
it,better,<\s>
or,is,it
is,it,still
it,still,sore
<s>,have,you
have,you,got
you,got,a
<s>,i,know
i,know,what
know,what,you
what,you,want
you,want,aran
<s>,and,i
and,i,wouldn't
i,wouldn't,be
be,putting,it
putting,it,in
it,in,there
anyway,unless,you
unless,you,said
you,said,please
<s>,it,doesn't
it,doesn't,matter
we'll,watch,it
watch,it,later
it,later,on
we'll,watch,it
watch,it,later
it,later,on
now,aren't,we
aren't,we,<\s>
<s>,oh,i
oh,i,can
i,can,see
<s>,and,i
and,i,can
i,can,see
<s>,can,you
can,you,see
you,see,<\s>
<s>,off,he
off,he,goes
he,goes,on
oh,there,it
there,it,goes
it,goes,<\s>
site,on,it
on,it,<\s>
<s>,there,we
there,we,are
we,are,<\s>
<s>,do,you
do,you,need
you,need,your
<s>,do,you
do,you,<\s>
this,isn't,it
isn't,it,<\s>
<s>,will,it
will,it,stop
it,stop,in
<s>,i,thought
i,thought,you
i,thought,you
thought,you,were
you,were,building
<s>,shall,we
shall,we,have
we,have,these
<s>,are,we
are,we,going
we,going,to
the,hole,it
hole,it,goes
it,goes,in
i'll,hold,it
hold,it,and
it,and,you
it,and,you
and,you,put
you,put,the
<s>,you,take
you,take,the
<s>,has,he
has,he,broken
he,broken,his
leg,do,you
do,you,think
you,think,<\s>
<s>,has,he
has,he,<\s>
teddy,hadn't,i
hadn't,i,<\s>
well,don't,you
don't,you,think
you,think,he
you,think,he
think,he,needs
he,needs,an
<s>,no,we
no,we,haven't
we,haven't,got
<s>,you,are
you,are,quite
<s>,do,you
do,you,think
you,think,the
<s>,oh,i
oh,i,think
i,think,it
i,think,it
think,it,might
it,might,just
just,mightn't,it
mightn't,it,<\s>
injurys,when,he
when,he,gets
he,gets,to
just,made,it
made,it,hasn't
it,hasn't,he
it,hasn't,he
hasn't,he,<\s>
<s>,there,we
there,we,are
we,are,<\s>
<s>,there,we
there,we,are
we,are,<\s>
<s>,until,he
until,he,feels
he,feels,better
<s>,no,we
no,we,haven't
we,haven't,got
fire,isn't,he
isn't,he,<\s>
<s>,put,him
put,him,on
him,on,there
<s>,well,you
well,you,put
you,put,him
you,put,him
put,him,on
him,on,there
<s>,we,could
we,could,make
train,isn't,it
isn't,it,<\s>
better,isn't,it
isn't,it,<\s>
<s>,yes,i
yes,i,know
i,know,<\s>
teddy,needs,it
needs,it,for
it,for,his
hurting,isn't,it
isn't,it,<\s>
to,visit,him
visit,him,<\s>
<s>,is,it
is,it,visiting
it,visiting,time
<s>,has,he
has,he,brought
he,brought,him
he,brought,him
brought,him,some
him,some,grapes
<s>,has,he
has,he,to
he,to,eat
that,what,you
what,you,get
you,get,when
to,visit,him
visit,him,as_well
him,as_well,<\s>
bed,with,him
with,him,hasn't
him,hasn't,he
him,hasn't,he
hasn't,he,<\s>
<s>,i,don't
i,don't,think
bed,with,him
with,him,does
him,does,he
him,does,he
does,he,<\s>
<s>,you,want
you,want,the
bear,do,you
do,you,want
you,want,<\s>
<s>,is,it
is,it,<\s>
<s>,it,isn't
it,isn't,a
<s>,is,it
is,it,a
it,a,soft
hair,hasn't,it
hasn't,it,<\s>
<s>,put,him
put,him,there
him,there,<\s>
<s>,is,he
is,he,visiting
he,visiting,teddy
<s>,is,he
is,he,visiting
he,visiting,your
<s>,is,he
is,he,cuddling
he,cuddling,him
he,cuddling,him
cuddling,him,<\s>
<s>,giving,him
giving,him,a
him,a,kiss
kiss,so,he
so,he,gets
he,gets,better
<s>,are,you
are,you,feeling
you,feeling,better
<s>,are,you
are,you,giving
you,giving,mummy
<s>,can,i
can,i,have
i,have,a
<s>,can,i
can,i,have
i,have,a
<s>,yes,you
yes,you,have
you,have,got
three,haven't,you
haven't,you,<\s>
one,haven't,you
haven't,you,<\s>
ones,haven't,you
haven't,you,<\s>
dog,isn't,it
isn't,it,<\s>
<s>,did,it
did,it,<\s>
<s>,you,seemed
you,seemed,rather
upset,about,it
about,it,didn't
it,didn't,you
it,didn't,you
didn't,you,<\s>
mummy,fixed,it
fixed,it,didn't
it,didn't,she
it,didn't,she
didn't,she,<\s>
<s>,she,killed
she,killed,the
back,didn't,she
didn't,she,<\s>
<s>,you,were
you,were,playing
boat,weren't,you
weren't,you,<\s>
nice,of,them
of,them,isn't
them,isn't,it
them,isn't,it
isn't,it,<\s>
as_well,does,it
does,it,<\s>
won't,willn't,it
willn't,it,<\s>
as_well,is,he
is,he,<\s>
boy,isn't,it
isn't,it,<\s>
<s>,are,you
are,you,going
you,going,to
<s>,are,you
are,you,going
you,going,to
to,put,him
put,him,back
him,back,to
<s>,is,it
is,it,<\s>
<s>,put,him
put,him,back
him,back,to
there,is,he
is,he,<\s>
<s>,shall,we
shall,we,build
we,build,some
<s>,there,we
there,we,are
we,are,<\s>
<s>,he,can
he,can,see
now,can't,it
can't,it,<\s>
<s>,shall,we
shall,we,build
we,build,some
there,can,it
can,it,<\s>
<s>,what's,he
what's,he,called
he,called,<\s>
news,isn't,it
isn't,it,<\s>
<s>,does,it
does,it,wag
it,wag,it
wag,it,<\s>
hay,isn't,it
isn't,it,<\s>
as_well,is,it
is,it,<\s>
or,is,it
is,it,still
it,still,teddy's
martin,give,you
give,you,that
you,that,<\s>
in,is,it
is,it,<\s>
<s>,he,isn't
he,isn't,<\s>
<s>,aren't,you
aren't,you,going
you,going,to
won't,willn't,you
willn't,you,<\s>
<s>,you,can
you,can,put
top,can't,you
can't,you,<\s>
blow,was,it
was,it,<\s>
<s>,shall,we
shall,we,try
we,try,again
else,are,you
are,you,putting
you,putting,in
in,are,they
are,they,<\s>
truck,have,you
have,you,<\s>
<s>,are,you
are,you,putting
you,putting,all
gumdrop,is,it
is,it,<\s>
roller,isn't,it
isn't,it,<\s>
car,is,it
is,it,<\s>
horse,isn't,it
isn't,it,<\s>
van,isn't,it
isn't,it,<\s>
is,that,it
that,it,<\s>
crane,isn't,it
isn't,it,<\s>
<s>,we,seem
we,seem,to
crane,don't,we
don't,we,<\s>
<s>,what're,you
what're,you,after
you,after,aran
<s>,oh,i
oh,i,think
i,think,this
aran,isn't,it
isn't,it,<\s>
that's,why,we
why,we,took
we,took,it
we,took,it
took,it,off
it,off,isn't
off,isn't,it
isn't,it,<\s>
gentle,with,it
with,it,it'll
it,it'll,stay
<s>,but,i
but,i,don't
i,don't,suppose
don't,suppose,you
suppose,you,will
you,will,be
gentle,with,it
with,it,will
it,will,you
it,will,you
will,you,<\s>
<s>,here,you
here,you,are
you,are,<\s>
<s>,you,can
you,can,put
can,put,them
put,them,in
them,in,your
now,can't,you
can't,you,<\s>
crane,isn't,it
isn't,it,<\s>
careful,with,it
with,it,<\s>
turn,yes,it
yes,it,des
it,des,does
round,doesn't,it
doesn't,it,<\s>
angles,can't,it
can't,it,<\s>
<s>,are,you
are,you,putting
you,putting,the
mummy'll,put,it
put,it,back
it,back,on
on,if,you
if,you,bring
you,bring,it
you,bring,it
bring,it,to
it,to,her
it,to,her
to,her,won't
her,won't,willn't
won't,willn't,she
willn't,she,<\s>
end,isn't,it
isn't,it,<\s>
<s>,it,wasn't
it,wasn't,one
this,was,it
was,it,<\s>
in,fact,i
fact,i,think
i,think,you
i,think,you
think,you,chose
you,chose,it
you,chose,it
chose,it,didn't
it,didn't,you
it,didn't,you
didn't,you,<\s>
<s>,it,wasn't
it,wasn't,me
it,wasn't,me
wasn't,me,at
me,at,all
<s>,there,we
there,we,are
we,are,<\s>
the,way,it
way,it,moves
it,moves,round
round,isn't,it
isn't,it,<\s>
<s>,you,put
you,put,it
you,put,it
put,it,in
it,in,there
room,for,you
for,you,as_well_as
you,as_well_as,the
<s>,you,don't
you,don't,wanna
sit,on,it
on,it,do
it,do,you
it,do,you
do,you,<\s>
to,stick,it
stick,it,back
it,back,<\s>
<s>,i,don't
i,don't,think
can,stick,it
stick,it,back
it,back,to
<s>,he,might
he,might,be
to,repair,it
repair,it,with
it,with,an
band,mightn't,he
mightn't,he,<\s>
yes,well,i
well,i,don't
i,don't,think
don't,think,it
think,it,actually
it,actually,needs
screwdriver,does,it
does,it,<\s>
well,put,it
put,it,on
it,on,there
then,daddy'llrepair,it
daddy'llrepair,it,when
it,when,he
it,when,he
when,he,comes
he,comes,in
won't,willn't,he
willn't,he,<\s>
you've,done,it
done,it,have
it,have,you
it,have,you
have,you,<\s>
<s>,you,did
you,did,it
you,did,it
did,it,did
it,did,you
it,did,you
did,you,<\s>
<s>,i,think
i,think,we
i,think,we
think,we,know
we,know,what
else,are,you
are,you,going
you,going,to
man,on,it
on,it,<\s>
man,inside,it
inside,it,hasn't
it,hasn't,it
hasn't,it,<\s>
<s>,i,don't
i,don't,think
<s>,i,don't
i,don't,think
rest,of,them
of,them,have
them,have,got
drivers,have,they
have,they,<\s>
<s>,i,think
i,think,the
out,mustn't,he
mustn't,he,<\s>
crane,broke,he
broke,he,decided
he,decided,that
there,for,him
for,him,anymore
him,anymore,didn't
anymore,didn't,he
didn't,he,<\s>
<s>,are,you
are,you,sure
you,sure,<\s>
<s>,well,you
well,you,can't
you,can't,go
around,in,you
in,you,can't
you,can't,drive
broken,can,you
can,you,<\s>
out,mustn't,he
mustn't,he,<\s>
<s>,well,you
well,you,can
you,can,put
can,put,it
put,it,in
it,in,the
but,if,you
if,you,forget
you,forget,where
you've,put,it
put,it,and
it,and,you
it,and,you
and,you,lose
you,lose,it
you,lose,it
lose,it,what's
it,what's,going
don't,expect,me
expect,me,to
me,to,remember
you've,put,it
put,it,will
it,will,you
it,will,you
will,you,<\s>
<s>,i,think
i,think,you'll
to,bring,you
bring,you,a
you,a,proper
won't,willn't,you
willn't,you,<\s>
<s>,i,should
i,should,ask
<s>,she,might
she,might,have
<s>,mightn't,she
mightn't,she,<\s>
in,haven't,you
haven't,you,<\s>
<s>,put,it
put,it,all
it,all,in
mummy,help,you
help,you,then
you,then,<\s>
<s>,if,we
if,we,move
we,move,the
more,space,i
space,i,think
i,think,the
yes,there,we
there,we,are
we,are,<\s>
<s>,i,don't
i,don't,think
<s>,put,it
put,it,the
it,the,other
see,if,it
if,it,fits
it,fits,better
oh,there,you
there,you,are
you,are,<\s>
<s>,i,think
i,think,you'll
bottom,if,you
if,you,put
you,put,them
you,put,them
put,them,down
them,down,the
won't,willn't,they
willn't,they,<\s>
<s>,do,they
do,they,all
they,all,come
any,of,them
of,them,get
them,get,stuck
<s>,i,think
i,think,they've
out,haven't,they
haven't,they,<\s>
stuck,haven't,they
haven't,they,<\s>
shape,isn't,it
isn't,it,<\s>
oh,there,they
there,they,are
they,are,<\s>
now,aren't,they
aren't,they,<\s>
you'll,get,them
get,them,out
them,out,will
out,will,you
will,you,<\s>
<s>,i,don't
i,don't,think
out,will,it
will,it,<\s>
again,isn't,it
isn't,it,<\s>
corner,that,i
that,i,think
i,think,aran
<s>,there,we
there,we,are
we,are,<\s>
<s>,oh,you
oh,you,are
you,are,a
<s>,aren't,you
aren't,you,<\s>
<s>,we,play
we,play,with
tumble_tots,don't,we
don't,we,<\s>
oh,there,it
there,it,goes
it,goes,<\s>
that,was,you
was,you,was
you,was,it
you,was,it
was,it,<\s>
<s>,will,they
will,they,all
they,all,go
chimney,isn't,it
isn't,it,<\s>
<s>,oh,i
oh,i,don't
i,don't,know
<s>,here,we
here,we,are
we,are,<\s>
out,hasn't,it
hasn't,it,<\s>
well,if,you
if,you,wanna
you,wanna,put
won't,willn't,you
willn't,you,<\s>
bus,if,you
if,you,put
you,put,all
see,if,we
if,we,can
we,can,<\s>
<s>,i,don't
i,don't,think
don't,think,it
think,it,will
it,will,<\s>
<s>,no,it
no,it,won't
it,won't,willn't
won't,willn't,you
willn't,you,<\s>
right,there,you
there,you,are
you,are,<\s>
<s>,you,can
you,can,put
now,can't,you
can't,you,<\s>
<s>,give,it
give,it,a
it,a,push
<s>,that's,it
that's,it,<\s>
<s>,are,you
are,you,going
you,going,to
<s>,he,hasta
he,hasta,go
chimney,does,he
does,he,<\s>
<s>,well,i
well,i,think
i,think,you'll
we'll,put,him
put,him,on
him,on,the
<s>,here,we
here,we,are
we,are,<\s>
<s>,you,wanna
you,wanna,put
as_well,do,you
do,you,<\s>
<s>,well,i
well,i,think
i,think,they
i,think,they
think,they,might
they,might,go
in,if,you
if,you,put
you,put,them
you,put,them
put,them,in
them,in,the
<s>,i,wouldn't
i,wouldn't,put
to,get,it
get,it,out
it,out,hasn't
out,hasn't,she
hasn't,she,<\s>
what,are,you
are,you,going
you,going,to
<s>,put,it
put,it,down
it,down,again
bus,is,he
is,he,<\s>
<s>,if,you
if,you,try
you,try,and
garage,if,you
if,you,want
you,want,<\s>
<s>,yes,it
yes,it,does
it,does,go
just,putting,it
putting,it,down
it,down,that
what,shall,we
shall,we,do
we,do,<\s>
yourself,if,you
if,you,do
you,do,that
accident,haven't,we
haven't,we,<\s>
<s>,are,you
are,you,putting
you,putting,all
oh,here,you
here,you,are
you,are,aran
oh,here,it
here,it,is
it,is,<\s>
<s>,well,i
well,i,don't
i,don't,think
and,put,it
put,it,out_of
it,out_of,the
won't,willn't,she
willn't,she,<\s>
not,sure,it
sure,it,wants
it,wants,to
<s>,it,started
it,started,to
so,when,we
when,we,got
we,got,off
the,bus,we
bus,we,went
we,went,and
plasters,didn't,we
didn't,we,<\s>
top,doesn't,it
doesn't,it,<\s>
fireman_sam,haven't,we
haven't,we,<\s>
out,didn't,he
didn't,he,<\s>
fire,didn't,he
didn't,he,<\s>
<s>,and,they
and,they,went
they,went,to
cat,didn't,they
didn't,they,<\s>
what,are,we
are,we,going
we,going,to
what,do,you
do,you,wanna
you,wanna,do
<s>,do,you
do,you,wanna
you,wanna,put
wanna,put,it
put,it,do
it,do,you
it,do,you
do,you,wanna
you,wanna,pull
wanna,pull,it
pull,it,to
it,to,bits
play,with,it
with,it,again
it,again,<\s>
<s>,has,she
has,she,been
she,been,to
car,isn't,she
isn't,she,<\s>
<s>,is,she
is,she,going
she,going,up
<s>,in,she
in,she,goes
she,goes,into
house,doesn't,she
doesn't,she,<\s>
and,there,she
there,she,is
she,is,waiting
waiting,for,her
for,her,husband
her,husband,to
car,isn't,she
isn't,she,<\s>
now,is,he
is,he,<\s>
<s>,is,it
is,it,<\s>
how,do,you
do,you,get
you,get,up
<s>,you,show
you,show,me
you,show,me
show,me,how
me,how,to
<s>,don't,you
don't,you,think
you,think,you
think,you,can
you,can,climb
bits,haven't,we
haven't,we,<\s>
going,is,he
is,he,<\s>
<s>,put,him
put,him,on
him,on,the
way,haven't,we
haven't,we,<\s>
<s>,is,it
is,it,gumdrop
it,gumdrop,<\s>
<s>,it,looks
it,looks,a
car,doesn't,it
doesn't,it,<\s>
<s>,you,don't
you,don't,put
house,do,you
do,you,<\s>
well,shall,we
shall,we,have
we,have,that
<s>,shall,we
shall,we,have
we,have,this
<s>,there,we
there,we,are
we,are,<\s>
won't,willn't,we
willn't,we,<\s>
there,can't,they
can't,they,<\s>
lady,set,her
set,her,chips
her,chips,on
<s>,what're,you
what're,you,going
you,going,to
<s>,are,you
are,you,going
you,going,to
didn't,did,he
did,he,<\s>
<s>,he,got
he,got,a
towel,didn't,he
didn't,he,and
he,and,put
and,put,it
put,it,over
it,over,the
door,is,it
is,it,<\s>
<s>,you,get
you,get,the
what,do,you
do,you,use
you,use,the
<s>,he,put
he,put,the
out,didn't,he
didn't,he,<\s>
<s>,you,get
you,get,bags
smoke,don't,you
don't,you,<\s>
<s>,we,know
we,know,you've
tractors,haven't,you
haven't,you,<\s>
<s>,are,we
are,we,still
we,still,playing
<s>,are,you
are,you,making
you,making,some
<s>,is,it
is,it,trying
it,trying,to
<s>,what's,he
what's,he,pulling
he,pulling,up
won't,willn't,you
willn't,you,now
you,now,<\s>
over,hasn't,he
hasn't,he,<\s>
<s>,there,you
there,you,are
you,are,<\s>
again,hasn't,it
hasn't,it,<\s>
<s>,it,can't
it,can't,get
that,can,it
can,it,<\s>
<s>,do,we
do,we,need
we,need,this
plough,isn't,it
isn't,it,with
it,with,the
<s>,there,we
there,we,are
we,are,<\s>
digger,is,it
is,it,<\s>
or,is,he
is,he,visiting
he,visiting,the
<s>,let,me
let,me,have
me,have,a
throw,isn't,it
isn't,it,<\s>
<s>,there,you
there,you,are
you,are,<\s>
<s>,it,is
it,is,broken
<s>,but,i
but,i,think
i,think,it
i,think,it
think,it,was
it,was,like
that,when,you
when,you,we
when,you,we
you,we,bought
you,we,bought
we,bought,it
we,bought,it
bought,it,wasn't
it,wasn't,it
wasn't,it,<\s>
don't,touch,it
touch,it,and
it,and,then
and,then,it
then,it,won't
it,won't,willn't
very,careful,it
careful,it,won't
it,won't,willn't
<s>,yeah,it
yeah,it,will
it,will,be
friend,isn't,it
isn't,it,<\s>
<s>,we,said
we,said,this
next,don't,they
don't,they,<\s>
though,is,it
is,it,<\s>
<s>,is,it
is,it,getting
it,getting,the
<s>,there,you
there,you,are
you,are,<\s>
<s>,that's,it
that's,it,isn't
it,isn't,it
isn't,it,<\s>
<s>,is,it
is,it,<\s>
what,is,it
is,it,<\s>
<s>,you,want
you,want,you
want,you,want
you,want,the
unusual,isn't,it
isn't,it,<\s>
<s>,do,you
do,you,think
you,think,it's
<s>,do,you
do,you,want
you,want,that
<s>,don't,you
don't,you,think
you,think,it's
see,if,we
if,we,can
we,can,fit
<s>,there,we
there,we,are
we,are,<\s>
<s>,put,it
put,it,on
it,on,the
<s>,you,put
you,put,it
you,put,it
put,it,on
it,on,the
<s>,does,it
does,it,fit
it,fit,<\s>
about,doesn't,it
doesn't,it,<\s>
<s>,don't,you
don't,you,think
you,think,it's
mummy,help,you
help,you,<\s>
see,if,we
if,we,can
we,can,find
this,couldn't,we
couldn't,we,<\s>
<s>,i,don't
i,don't,think
<s>,there,we
there,we,are
we,are,<\s>
<s>,there,we
there,we,are
we,are,<\s>
<s>,isn't,it
isn't,it,<\s>
why,do,you
do,you,want
you,want,everything
<s>,there,you
there,you,are
you,are,<\s>
bus,isn't,it
isn't,it,<\s>
<s>,oh,i
oh,i,don't
i,don't,know
<s>,i,don't
i,don't,think
<s>,oh,i
oh,i,know
i,know,<\s>
see,if,we
if,we,can
we,can,<\s>
<s>,perhaps,we
perhaps,we,could
we,could,use
oh,here,we
here,we,are
we,are,<\s>
down,isn't,it
isn't,it,<\s>
<s>,put,it
put,it,where
it,where,<\s>
<s>,there,we
there,we,are
we,are,<\s>
garage,isn't,it
isn't,it,<\s>
<s>,there,we
there,we,go
we,go,<\s>
in,hasn't,he
hasn't,he,<\s>
<s>,it,was
it,was,on
sunday,wasn't,it
wasn't,it,but
it,but,daddy
mummy,put,it
put,it,back
it,back,together
again,didn't,we
didn't,we,<\s>
<s>,she,doesn't
she,doesn't,know
come,off,you
off,you,see
you,see,<\s>
<s>,is,it
is,it,<\s>
oh,there,you
there,you,are
you,are,<\s>
well,what're,you
what're,you,going
you,going,to
<s>,well,it
well,it,won't
it,won't,willn't
fit,in,you
in,you,know
you,know,<\s>
<s>,we,don't
we,don't,want
don't,want,it
want,it,to
it,to,get
where,are,you
are,you,taking
you,taking,that
<s>,can,we
can,we,have
we,have,this
<s>,there,you
there,you,are
you,are,<\s>
<s>,you,can
you,can,use
garage,can't,you
can't,you,<\s>
<s>,isn't,it
isn't,it,going
it,going,to
repair,aren't,they
aren't,they,<\s>
<s>,who's,we
who's,we,know
we,know,that's
<s>,isn't,it
isn't,it,this
it,this,little
<s>,is,he
is,he,coming
he,coming,to
as,though,he
though,he,might
he,might,be
be,doesn't,he
doesn't,he,<\s>
tools,will,he
will,he,need
he,need,<\s>
<s>,will,he
will,he,need
he,need,a
who's,moved,it
moved,it,<\s>
you've,moved,it
moved,it,have
it,have,you
it,have,you
have,you,<\s>
or,was,it
was,it,daddy
it,daddy,to
to,keep,you
keep,you,from
you,from,getting
getting,at,it
at,it,<\s>
<s>,so,you
so,you,put
you,put,it
you,put,it
put,it,back
it,back,on
<s>,put,it
put,it,there
it,there,<\s>
garage,has,it
has,it,<\s>
what,are,you
are,you,going
you,going,to
<s>,it,lives
it,lives,in
house,does,it
does,it,<\s>
lawnmower,isn't,it
isn't,it,<\s>
car,isn't,it
isn't,it,<\s>
we'll,leave,it
leave,it,there
it,there,shall
there,shall,we
shall,we,<\s>
<s>,can,we
can,we,put
we,put,it
we,put,it
put,it,on
it,on,this
one,isn't,it
isn't,it,<\s>
big,for,it
for,it,<\s>
well,when,we
when,we,find
we,find,it
we,find,it
find,it,we'll
it,we'll,put
we'll,put,it
put,it,on
it,on,that
moment,should,we
should,we,<\s>
<s>,when,we
when,we,find
we,find,it
we,find,it
find,it,we'll
it,we'll,put
we'll,put,it
put,it,back
it,back,on
you'd,put,it
put,it,right
it,right,behind
<s>,and,her
and,her,fingers
her,fingers,were
to,get,it
get,it,out
it,out,weren't
out,weren't,they
weren't,they,<\s>
<s>,do,you
do,you,remember
you,remember,doing
there,did,it
did,it,<\s>
<s>,are,you
are,you,sure
you,sure,it
you,sure,it
sure,it,was
it,was,a
yes,well,you
well,you,shouldn't
you,shouldn't,be
that,should,you
should,you,<\s>
<s>,you,leave
you,leave,those
we've,told,you
told,you,before
you,before,they're
<s>,well,you
well,you,put
you,put,your
brush,and,you
and,you,can
you,can,help
<s>,there,we
there,we,are
we,are,<\s>
just,put,it
put,it,underneath
it,underneath,there
won't,willn't,we
willn't,we,<\s>
<s>,and,you
and,you,just
you,just,you
just,you,just
you,just,leave
up,hasn't,she
hasn't,she,<\s>
<s>,you,don't
you,don't,sit
there,do,you
do,you,<\s>
<s>,are,we
are,we,going
we,going,to
<s>,have,they
have,they,all
they,all,got
one,has,it
has,it,<\s>
why,don't,you
don't,you,make
you,make,him
you,make,him
make,him,a
him,a,sandwich
<s>,you,could
you,could,put
one,haven't,you
haven't,you,<\s>
<s>,are,you
are,you,going
you,going,to
to,give,them
give,them,all
them,all,a
<s>,put,it
put,it,away
it,away,then
<s>,are,you
are,you,getting
you,getting,cups
out,for,them
for,them,all
them,all,then
stuck,are,you
are,you,<\s>
balloon,isn't,it
isn't,it,<\s>
<s>,i,thought
i,thought,you
i,thought,you
thought,you,were
you,were,getting
<s>,has,it
has,it,gone
it,gone,<\s>
<s>,well,it
well,it,will
it,will,hurt
hurt,if,you
if,you,tread
you,tread,on
won't,willn't,it
willn't,it,<\s>
<s>,do,you
do,you,want
you,want,mummy
to,rub,it
rub,it,better
it,better,<\s>
<s>,it,isn't
it,isn't,<\s>
<s>,are,you
are,you,sure
you,sure,it's
<s>,i,thought
i,thought,it
i,thought,it
thought,it,was
it,was,that
<s>,it,was
it,was,that
one,was,it
was,it,<\s>
<s>,are,you
are,you,sure
you,sure,you
sure,you,really
you,really,hurt
now,is,it
is,it,<\s>
tread,on,it
on,it,again
it,again,will
again,will,you
will,you,<\s>
now,aren't,they
aren't,they,<\s>
<s>,throw,it
throw,it,to
it,to,mummy
i'll,throw,it
throw,it,back
it,back,to
back,to,you
to,you,<\s>
<s>,you,you
you,you,throw
you,throw,it
you,throw,it
throw,it,to
it,to,mummy
<s>,where's,it
where's,it,gone
it,gone,<\s>
again,aren't,you
aren't,you,<\s>
<s>,oh,we
oh,we,are
we,are,in
afternoon,aren't,we
aren't,we,<\s>
oh,have,we
have,we,hurt
we,hurt,ourselves
<s>,it,was
it,was,raining
<s>,yes,it
yes,it,was
it,was,<\s>
<s>,shall,we
shall,we,play
we,play,with
on,isn't,it
isn't,it,<\s>
else,if,you
if,you,tread
you,tread,on
