0,1
for,you
you,<\s>
<s>,i
i,get
<s>,i
i,can
by,you
you,<\s>
wha,we
we,to
<s>,i
i,color
<s>,you
you,color
sue,i
i,take
sue,i
i,going
<s>,me
me,too
<s>,i
i,go
help,you
you,<\s>
<s>,you
you,you
you,you
you,close
close,it
it,<\s>
<s>,i
i,want
<s>,i
i,need
<s>,i
i,want
xxx,we
we,all
with,it
it,<\s>
<s>,we
we,all
<s>,i
i,turn
turn,it
it,<\s>
<s>,i
i,want
<s>,i
i,want
look,it
it,fraser
because,he
he,have
<s>,i
i,think
wind,him
him,so_that
so_that,he
he,walk
<s>,you
you,can
can,you
you,can
that,he
he,can
<s>,he
he,walk
<s>,you
you,make
<s>,he
he,goin
get,you
you,a
get,you
you,a
get,you
you,a
<s>,he
he,make
<s>,i
i,make
<s>,i
i,have
<s>,it
it,growing
<s>,i
i,go
sha,we
we,make
<s>,i
i,fall
<s>,i
i,fall
<s>,we
we,make
make,it
it,green
shall,we
we,make
make,it
it,green
shall,we
we,make
make,it
it,green
<s>,i
i,make
<s>,you
you,make
<s>,you
you,make
make,it
it,right
<s>,you
you,make
make,it
it,there
shall,we
we,get
now,we
we,have
<s>,you
you,put
<s>,it
it,a
with,it
it,<\s>
<s>,you
you,make
so,we
we,have
so,we
we,have
so,we
we,have
<s>,i
i,making
<s>,i
i,making
<s>,i
i,making
<s>,i
i,making
<s>,i
i,going
<s>,i
i,making
write,it
it,this
<s>,you
you,write
shall,we
we,make
shall,we
we,make
shall,we
we,make
shall,we
we,make
<s>,you
you,make
<s>,we
we,make
<s>,you
you,make
on,he
he,tail
<s>,i
i,want
<s>,i
i,have_to
no,i
i,have_to
see,me
me,eat
<s>,they
they,go
see,me
me,eating
go,they
they,go
see,me
me,eat
<s>,they
they,go
see,me
me,eat
<s>,they
they,go
see,me
me,eat
what,we
we,go
what,you
you,go
<s>,we
we,guess
guess,i
i,will
<s>,he
he,in
for,me
me,<\s>
<s>,i
i,want
of,it
it,of
of,it
it,too
remember,we
we,went
<s>,i
i,want
of,it
it,<\s>
<s>,it
it,can
<s>,it
it,just
in,he
he,study
<s>,i
i,spilled
spilled,it
it,on
<s>,i
i,want
want,i
i,want
an,i
i,go
eat,it
it,<\s>
oop,i
i,spilled
spilled,it
it,<\s>
on,it
it,<\s>
sue,i
i,want
if,i
i,can
blow,it
it,up
if,you
you,can
get,it
it,untied
<s>,you
you,trying
<s>,i
i,can
blow,it
it,up
<s>,you
you,can't
<s>,i
i,can
<s>,i
i,trying
blow,it
it,up
sue,you
you,take
out_of,it
it,<\s>
<s>,i
i,trying
blow,it
it,up
blow,it
it,up
sit,her
her,on
<s>,i
i,trying
blow,it
it,up
there,i
i,blow
blow,it
it,up
there,i
i,blow
blow,it
it,up
<s>,i
i,can't
there,i
i,blow
blow,it
it,up
<s>,i
i,blow
<s>,i
i,have
blow,it
it,up
<s>,i
i,can
<s>,i
i,can
blow,it
it,in
lick,it
it,<\s>
what,i
i,doing
<s>,i
i,can't
blow,it
it,up
<s>,i
i,can't
blow,it
it,up
<s>,you
you,can
blow,it
it,up
there,it
it,has
in,it
it,<\s>
blow,it
it,up
an,me
me,can't
blow,it
it,up
because,it
it,have
in,it
it,<\s>
<s>,it
it,have
<s>,i
i,can
<s>,i
i,can't
because,it
it,has
in,it
it,<\s>
no,me
me,<\s>
<s>,we
we,can't
<s>,we
we,can't
let,me
me,put
put,it
it,back
<s>,i
i,try
let,me
me,put
put,it
it,<\s>
hold,it
it,for
for,me
me,<\s>
<s>,we
we,can't
because,we
we,have
<s>,it
it,can't
<s>,it
it,can't
sue,i
i,go
is,them
them,<\s>
an,it
it,in
<s>,we
we,saved
<s>,you
you,wind
wind,it
it,<\s>
<s>,i
i,go
turn,it
it,<\s>
<s>,i
i,trying
oh,i
i,drop
xxx,it
it,<\s>
<s>,you
you,writing
<s>,i
i,winding
winding,it
it,<\s>
<s>,you
you,wind
while,i
i,ride
<s>,i
i,have
<s>,i
i,have
<s>,i
i,can
that,it
it,<\s>
because,it
it,has
on,it
it,<\s>
<s>,i
i,go
xxx,you
you,doing
taking,it
it,to
<s>,you
you,go
take,it
it,some
<s>,i
i,go
in,it
it,<\s>
with,me
me,<\s>
let,me
me,go
oh,i
i,can't
<s>,i
i,go
<s>,i
i,xxx
<s>,i
i,can't
<s>,i
i,can't
<s>,you
you,<\s>
<s>,i
i,xxx
<s>,we
we,gonna
<s>,i
i,got
on,it
it,<\s>
<s>,i
i,trying
<s>,you
you,do
do,it
it,<\s>
<s>,you
you,do
do,it
it,<\s>
there,i
i,get
get,it
it,fix
on,it
it,<\s>
an,it
it,go
as,me
me,<\s>
as,me
me,<\s>
fast,me
me,too
<s>,i
i,have
<s>,i
i,have
sue,you
you,do
do,it
it,for
for,me
me,<\s>
what,you
you,go
to,it
it,<\s>
an,i
i,go
do,it
it,too
with,you
you,<\s>
now,i
i,get
what,i
i,do
<s>,i
i,tripped
now,we
we,get
putting,them
them,<\s>
<s>,i
i,building
<s>,i
i,can't
blow,it
it,up
because,i
i,can't
because,i
i,can't
blow,it
it,up
because,it
it,just
because,i
i,have
tell,you
you,<\s>
because,i
i,xxx
because,i
i,can't
blow,it
it,up
because,i
i,can't
because,it
it,doesn't
in,it
it,<\s>
because,i
i,i
i,don't
where,you
you,put
put,it
it,<\s>
<s>,i
i,fix
fix,it
it,<\s>
<s>,i
i,go
o,you
you,do
do,it
it,<\s>
<s>,it
it,too
<s>,i
i,play
because,we
we,have
make,it
it,<\s>
in,it
it,<\s>
in,it
it,then
is,them
them,<\s>
<s>,we
we,saw
saw,it
it,<\s>
<s>,i
i,go
put,them
them,on
<s>,i
i,put
put,them
them,on
oh,it
it,too
what,you
you,doing
what,i
i,do
to,it
it,<\s>
oh,it
it,only
an,we
we,can't
see,it
it,<\s>
<s>,it
it,far
an,we
we,can't
find,it
it,<\s>
no,you
you,do
do,it
it,<\s>
<s>,it
it,stops
<s>,i
i,go
on,it
it,<\s>
<s>,we
we,need
<s>,we
we,need
sue,we
we,have
sue,i
i,can't
because,i
i,can't
an,we
we,need
an,we
we,need
<s>,i
i,can't
push,it
it,together
<s>,i
i,can't
sue,i
i,want
<s>,i
i,want
watch,me
me,eat
<s>,i
i,say
an,they
they,go
let,me
me,have
let,me
me,share
an,me
me,too
in,it
it,<\s>
<s>,you
you,put
in,it
it,<\s>
<s>,i
i,want
<s>,i
i,want
sue,i
i,goin
sue,i
i,want
want,i
i,want
want,i
i,want
<s>,i
i,goin
<s>,they
they,clean
let,me
me,wash
wash,them
them,<\s>
xxx,you
you,pouring
an,i
i,gonna
sue,i
i,go
work,it
it,<\s>
no,i
i,show
how,i
i,show
<s>,i
i,can't
show,it
it,how
how,i
i,can
show,it
it,how
<s>,i
i,wa
wa,i
i,want
how,i
i,show
show,it
it,to
<s>,i
i,was
because,i
i,i
i,caught
<s>,i
i,catch
an,i
i,<\s>
<s>,i
i,i
i,want
<s>,it
it,fizzing
<s>,i
i,want
in,it
it,<\s>
cold,it
it,<\s>
time,we
we,go
time,we
we,go
time,we
we,go
<s>,they
they,play
are,you
you,folding
let,me
me,do
do,it
it,too
<s>,i
i,have
<s>,i
i,folding
<s>,i
i,can
sue,i
i,go
<s>,i
i,xxx
saturday,i
i,watch
watch,them
them,<\s>
<s>,they
they,xxx
<s>,i
i,have_to
we've,we
we,told
when,we
we,go
an,we
we,have
put,it
it,in
put,it
it,in
<s>,they
they,come
sue,i
i,go
oh,you
you,<\s>
<s>,you
you,fold
fold,it
it,<\s>
for,me
me,<\s>
sue,i
i,i
i,spilled
<s>,i
i,go
<s>,i
i,can
fold,them
them,<\s>
sue,they
they,go
<s>,i
i,go
<s>,i
i,go
<s>,i
i,go
for,you
you,<\s>
what,me
me,fold
an,i
i,fold
<s>,i
i,can
fold,it
it,with
with,you
you,<\s>
<s>,it
it,too
for,me
me,<\s>
<s>,i
i,can't
do,it
it,<\s>
when,i
i,get
and,they
they,have
and,you
you,have
have,you
you,shoes
and,i
i,have
<s>,they
they,all
<s>,they
they,all
<s>,i
i,go
take,them
them,upset
may,i
i,whistle
<s>,you
you,have
have,you
you,pants
<s>,you
you,have
have,you
you,pants
wake,her
her,up
let,me
me,see
let,me
me,see
see,her
her,<\s>
<s>,i
i,go
<s>,i
i,go
<s>,we
we,can't
<s>,i
i,go
way,i
i,go
<s>,i
i,go
<s>,he
he,laying
what's,it
it,doing
xxx,them
them,going
<s>,i
i,go
<s>,i
i,drink
<s>,i
i,want
let,me
me,eat
home,he
he,can
wipe,it
it,<\s>
<s>,i
i,want
<s>,i
i,go
move,it
it,<\s>
<s>,you
you,move
for,me
me,please
<s>,you
you,put
<s>,you
you,push
push,it
it,up
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
want,it
it,<\s>
<s>,i
i,want
what,you
you,go
<s>,we
we,have
<s>,we
we,do
<s>,i
i,want
<s>,he
he,told
told,me
me,i
me,i
i,<\s>
<s>,i
i,want
<s>,you
you,writing
with,you
you,pencil
with,he
he,pencil
that,he
he,pencil
has,he
he,glasses
<s>,he
he,have
have,them
them,on
on,he
he,he
he,head
tell,me
me,fraser
tell,me
me,i
me,i
i,have
m,they
they,did
<s>,it
it,white
<s>,it
it,has
<s>,i
i,already
sue,i
i,eating
<s>,you
you,have
<s>,you
you,have
an,i
i,not
<s>,i
i,broke
broke,them
them,<\s>
sue,i
i,can
<s>,i
i,wear
<s>,i
i,don't
like,i
i,like
what,you
you,what
what,you
you,have
on,you
you,nose
what,you
you,was
on,you
you,nose
sue,i
i,saying
<s>,i
i,said
<s>,he
he,saying
are,you
you,doing
a,you
you,doing
because,i
i,can't
<s>,i
i,can't
<s>,i
i,don't
then,they
they,have
what,me
me,doing
to,you
you,<\s>
pushing,you
you,around
because,i
i,don't
want,you
you,<\s>
<s>,you
you,won't
what,it
it,name
yes,i
i,want
<s>,i
i,want
what,you
you,do
are,you
you,getting
why,you
you,wipe
why,you
you,wipe
sue,you
you,spilled
spilled,it
it,on
on,you
you,<\s>
<s>,it
it,goin
what,you
you,have
in,you
you,mouth
let,me
me,see
see,it
it,all_gone
let,me
me,see
yes,i
i,chew
chew,them
them,up
but,i
i,don't
eat,them
them,<\s>
<s>,i
i,getting
<s>,they
they,don't
in,them
them,<\s>
<s>,you
you,sitting
chair,we
we,bought
let,me
me,see
let,me
me,see
<s>,i
i,have
<s>,we
we,all
are,you
you,doing
<s>,we
we,tell
tell,we
we,say
when,we
we,go
that,i
i,cromer
xxx,he
he,lunch
what,we
we,eating
what,i
i,say
<s>,i
i,said
sue,you
you,sing
sing,it
it,with
with,me
me,<\s>
sing,it
it,with
with,me
me,<\s>
let,me
me,turn
when,you
you,wasn't
<s>,i
i,don't
sue,you
you,you
you,ironed
<s>,i
i,want
with,you
you,<\s>
when,he
he,take
what,i
i,doing
on,it
it,<\s>
<s>,it
it,red
<s>,you
you,get
do,it
it,<\s>
<s>,i
i,want
let,me
me,taste
taste,it
it,a
<s>,it
it,grape
getting,me
me,some
<s>,i
i,go
<s>,you
you,have
<s>,you
you,want
on,you
you,a
<s>,i
i,goin
with,you
you,<\s>
<s>,i
i,go
by,you
you,coffee
<s>,i
i,hab
write,he
he,finger
write,he
he,finger
write,he
he,finger
<s>,it
it,a
<s>,i
i,drink
drink,you
you,coffee
mommy,i
i,have
<s>,i
i,go
make,it
it,<\s>
<s>,i
i,go
<s>,i
i,laying
<s>,you
you,not
take,it
it,away
have,it
it,<\s>
<s>,you
you,go
away,i
i,go
have,it
it,<\s>
<s>,it
it,belong
where,it
it,goed
bite,it
it,<\s>
<s>,i
i,bite
bite,it
it,<\s>
no,i
i,don't
bite,it
it,<\s>
<s>,i
i,go
home,i
i,go
<s>,i
i,want
no,i
i,don't
with,me
me,<\s>
sing,it
it,with
with,me
me,<\s>
<s>,you
you,sing
with,me
me,<\s>
do,it
it,with
with,me
me,<\s>
<s>,i
i,go
<s>,i
i,want
<s>,i
i,want
<s>,i
i,seeing
having,he
he,lunch
<s>,i
i,want
<s>,it
it,time
see,me
me,have
move,it
it,<\s>
<s>,i
i,want
<s>,you
you,made
wipe,it
it,off
watch,me
me,eat
<s>,it
it,don't
in,it
it,<\s>
in,it
it,<\s>
<s>,you
you,don't
<s>,you
you,don't
that,you
you,jacket
what,it
it,got
<s>,i
i,like
<s>,i
i,can't
eat,it
it,<\s>
<s>,i
i,eat
<s>,i
i,eat
what,you
you,do
<s>,you
you,xxx
with,he
he,arm
<s>,i
i,goin
<s>,i
i,have
remember,we
we,goed
when,i
i,wake
<s>,we
we,go
when,i
i,wake
<s>,you
you,have
have,you
you,have
<s>,you
you,hab
<s>,we
we,all
let,me
me,peel
peel,it
it,<\s>
<s>,i
i,wanna
peel,it
it,<\s>
<s>,i
i,wanna
peel,it
it,<\s>
<s>,he
he,sitting
<s>,i
i,want
and,i
i,go
eat,it
it,too
<s>,you
you,say
<s>,you
you,say
with,you
you,cheese
<s>,i
i,say
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
please,i
i,want
let,me
me,cut
let,me
me,cut
cut,it
it,in
<s>,you
you,cut
cut,it
it,in
bite,it
it,this
<s>,i
i,go
let,me
me,have
have,it
it,<\s>
after,i
i,eat
lunch,i
i,gonna
eat,it
it,<\s>
<s>,it
it,to
and,he
he,didn't
<s>,he
he,goed
<s>,he
he,went
<s>,i
i,want
a,i
i,want
take,me
me,up
<s>,we
we,be
<s>,he
he,going
<s>,he
he,going
let,me
me,see
see,it
it,<\s>
see,it
it,<\s>
see,it
it,<\s>
sue,you
you,turn
because,i
i,want
hear,it
it,<\s>
<s>,i
i,want
<s>,i
i,we
i,we
we,want
hear,it
it,<\s>
<s>,i
i,don't
hear,it
it,<\s>
eat,it
it,<\s>
what,you
you,eat
eat,it
it,<\s>
<s>,i
i,making
<s>,i
i,making
<s>,you
you,and
and,me
me,<\s>
<s>,we
we,don't
<s>,you
you,and
<s>,you
you,and
<s>,we
we,all
<s>,he
he,go
<s>,i
i,seeing
<s>,it
it,nap
when,me
me,see
see,he
he,again
<s>,we
we,have_to
what,you
you,sink
<s>,you
you,put
<s>,i
i,wake
to,you
you,<\s>
<s>,you
you,sing
<s>,you
you,go
<s>,it
it,staying
let,me
me,see
see,it
it,dripping
sue,you
you,turn
turn,it
it,and
let,me
me,see
see,it
it,drip
<s>,i
i,going
going,i
i,going
<s>,i
i,can't
<s>,they
they,short
have,you
you,have
and,they
they,got
<s>,i
i,can't
put,them
them,down
let,me
me,play
<s>,i
i,want
<s>,i
i,want
look,they
they,holes
<s>,you
you,get
on,her
her,<\s>
<s>,i
i,want
carry,it
it,<\s>
<s>,i
i,go
watch,you
you,<\s>
<s>,i
i,go
have,it
it,in
papa,i
i,want
<s>,i
i,i
i,have
sue,i
i,i
i,i
i,want
want,it
it,off
take,it
it,off
<s>,it
it,will
<s>,i
i,going
no,it
it,not
<s>,you
you,drinked
<s>,i
i,go
<s>,i
i,i
i,getting
on,it
it,<\s>
sue,i
i,wa
way,i
i,got
yes,it
it,a
on,it
it,<\s>
<s>,it
it,not
what,you
you,doing
<s>,they
they,xxx
let,me
me,get
no,you
you,move
<s>,i
i,writing
yep,you
you,write
<s>,i
i,don't
how_about,i
i,use
xxx,you
you,pads
there,it
it,is
<s>,i
i,have
see,i
i,write
<s>,i
i,go
<s>,i
i,writing
<s>,i
i,go
<s>,i
i,writing
writing,he
he,a
<s>,i
i,go
for,me
me,<\s>
<s>,i
i,go
for,you
you,<\s>
but,i
i,go
write,you
you,a
<s>,you
you,see
<s>,i
i,draw
draw,you
you,a
draw,me
me,a
<s>,you
you,write
<s>,you
you,write
<s>,i
i,have
with,he
he,pencil
<s>,we
we,writing
what,me
me,doing
give,me
me,a
sue,i
i,can't
<s>,it
it,hot
wash,it
it,off
when,i
i,take
wash,it
it,off
when,i
i,take
<s>,i
i,go
then,you
you,write
<s>,you
you,write
no,you
you,<\s>
<s>,you
you,write
<s>,you
you,write
is,it
it,<\s>
a,i
i,see
see,it
it,<\s>
<s>,i
i,want
want,i
i,want
what,you
you,goin
<s>,you
you,gonna
<s>,i
i,let
let,me
me,hear
hear,you
you,to
<s>,she
she,looking
at,me
me,<\s>
when,you
you,have
have,you
you,hammer
what,me
me,doing
<s>,you
you,eating
i'm,i
i,not
because,i
i,eve_cummings
<s>,i
i,talking
<s>,i
i,will
<s>,i
i,be
and,i
i,will
hear,her
her,<\s>
doing,it
it,again
<s>,he
he,wearing
<s>,he
he,go
put,them
them,away
have,he
he,glasses
<s>,he
he,funny
are,you
you,doing
there,he
he,put
put,them
them,away
<s>,he
he,look
<s>,he
he,won't
wear,them
them,<\s>
am,i
i,doing
<s>,you
you,tell
tell,him
him,he
him,he
he,have
<s>,you
you,ask
ask,him
him,<\s>
do,you
you,have
<s>,he
he,said
<s>,he
he,buy
buy,them
them,all
<s>,he
he,weared
wore,them
them,<\s>
<s>,i
i,want
<s>,we
we,be
<s>,he
he,listening
<s>,he
he,listening
<s>,i
i,want
with,me
me,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
eat,it
it,in
<s>,you
you,and
and,i
i,have
<s>,i
i,xxx
<s>,i
i,peeking
<s>,i
i,want
<s>,it
it,my
fixed,it
it,for
for,me
me,<\s>
found,it
it,for
for,me
me,in
<s>,i
i,did
did,it
it,<\s>
then,i
i,may
with,them
them,<\s>
<s>,i
i,want
<s>,i
i,want
a,i
i,eating
<s>,it
it,not
<s>,he
he,put
put,he
he,hat
<s>,they
they,trying
catch,him
him,<\s>
<s>,they
they,have
<s>,he
he,going
and,he
he,and
and,he
he,won't
see,him
him,anymore
now,he
he,back
<s>,he
he,on
<s>,he
he,open
open,he
he,mouth
<s>,he
he,a
<s>,it
it,came
<s>,he
he,xxx
<s>,he
he,working
yep,i
i,goes
and,i
i,and
and,i
i,and
and,i
i,can't
and,i
i,can't
see,you
you,you
you,and
an,i
i,gone
and,i
i,was
there,it
it,is
<s>,he
he,he
he,wiping
that,i
i,spill
<s>,it
it,xxx
<s>,i
i,put
put,i
i,put
<s>,he
he,eating
<s>,he
he,eating
<s>,me
me,<\s>
<s>,he
he,running
because,he
he,going
<s>,he
he,he
he,putting
on,he
he,coat
because,he
he,have
<s>,they
they,trying
find,him
him,<\s>
<s>,he
he,all_gone
<s>,he
he,he
he,went
because,he
he,all_gone
but,he
he,isn't
<s>,they
they,sad
because,they
they,can't
because,i
i,isn't
isn't,i
i,i
i,not
sad,i
i,a
<s>,they
they,trying
<s>,they
they,go
on,he
he,coat
fly,it
it,<\s>
swim,it
it,<\s>
<s>,he
he,he
he,he
he,just
with,he
he,hat
<s>,you
you,wipe
wipe,it
it,up
<s>,you
you,wipe
wipe,it
it,up
<s>,me
me,<\s>
<s>,i
i,all
<s>,he
he,my
<s>,she
she,run
<s>,he
he,talk
<s>,he
he,looking
at,me
me,<\s>
for,me
me,<\s>
what,i
i,doing
what,i
i,doing
what,i
i,doing
here,i
i,come
no,it
it,isn't
<s>,it
it,isn't
no,it
it,isn't
isn't,i
i,said
<s>,i
i,holding
<s>,i
i,i'm
<s>,i
i,walking
sue,i
i,want
<s>,it
it,on
here,it
it,comes
<s>,it
it,off
<s>,it
it,off
when,i
i,goed
and,i
i,didn't
see,you
you,and
and,i
i,<\s>
<s>,i
i,falled
<s>,i
i,sat
<s>,i
i,sat
<s>,it
it,flies
<s>,i
i,running
<s>,we
we,came
<s>,it
it,flies
<s>,it
it,fly
throw,it
it,in
<s>,you
you,write
for,me
me,<\s>
<s>,he
he,making
making,he
he,make
oh,you
you,you
you,put
put,you
you,finger
for,me
me,two
for,me
me,<\s>
<s>,you
you,you
you,write
<s>,i
i,go
<s>,he
he,write
<s>,he
he,taking
then,we
we,could
<s>,you
you,write
write,he
he,finger
write,he
he,finger
<s>,you
you,write
<s>,you
you,write
for,me
me,<\s>
<s>,you
you,write
<s>,they
they,dirty
<s>,i
i,eat
eat,i
i,eat
eat,it
it,all
let,me
me,see
see,you
you,tongue
let,me
me,see
lady,her
her,tongue
what,you
you,xxx
no,he
he,said
<s>,he
he,sneezing
<s>,i
i,sitting
<s>,i
i,didn't
<s>,i
i,didn't
get,i
i,have_to
get,it
it,<\s>
<s>,it
it,a
is,it
it,<\s>
yes,i
i,am
oh,i
i,see
yes,it
it,is
sue,i
i,want
<s>,we
we,i'll
<s>,i
i,want
s,i
i,want
<s>,i
i,want
is,it
it,<\s>
<s>,i
i,want
what,you
you,cooking
xxx,you
you,cutting
cutting,it
it,<\s>
cutting,it
it,<\s>
<s>,we
we,have
big,you
you,can
like,me
me,<\s>
then,we
we,both
what,you
you,having
what,you
you,doing
<s>,i
i,want
did,you
you,doed
no,you
you,say
<s>,they
they,xxx
<s>,they
they,xxx
<s>,she
she,feels
<s>,you
you,do
for,me
me,<\s>
sing,i
i,been
are,you
you,eating
take,he
he,nap
then,he
he,be
<s>,i
i,telling
xxx,he
he,nap
in,her
her,study
in,he
he,study
let,me
me,see
see,her
her,tapioca
<s>,we
we,forgot
<s>,i
i,want
<s>,we
we,forgot
<s>,i
i,i
i,forgot
<s>,we
we,goed
a,i
i,falled
what,i
i,doing
did,you
you,doed
did,you
you,do
did,you
you,do
<s>,i
i,not
see,you
you,anymore
yep,you
you,have
xxx,you
you,have
and,i
i,go
see,you
you,<\s>
after,i
i,have
when,i
i,wake
when,i
i,wake
when,i
i,wake
what,he
he,doing
<s>,you
you,silly
<s>,i
i,go
for,you
you,toy
<s>,it
it,says
mine,it
it,it
it,little
<s>,i
i,forget
and,he
he,sat
beside,her
her,<\s>
for,you
you,<\s>
<s>,you
you,not
and,you
you,fraser
here,i
i,come
here,i
i,come
<s>,we
we,forgot
<s>,i
i,that
a,you
you,falling
<s>,we
we,go
sue,she
she,playing
hi,you
you,go
what,he
he,doing
let,me
me,let
when,i
i,wake
up,i
i,can
what,i
i,doing
to,you
you,<\s>
because,i
i,because
because,i
i,xxx
xxx,i
i,go
of,it
it,<\s>
<s>,i
i,go
of,it
it,<\s>
because,i
i,in
<s>,i
i,i
i,push
push,it
it,back
o,i
i,pushing
pushing,it
it,back
<s>,i
i,go
push,it
it,right
to,you
you,<\s>
then,i
i,get
then,i
i,push
of,it
it,there
how,i
i,get
how,i
i,get
how,i
i,get
how,i
i,push
push,it
it,back
how,i
i,push
push,it
it,back
how,i
i,push
push,it
it,back
no,i
i,pushing
pushing,it
it,<\s>
<s>,you
you,colin
for,you
you,<\s>
<s>,i
i,drawing
<s>,i
i,go
<s>,i
i,trying
<s>,i
i,write
<s>,i
i,have
one,you
you,have
<s>,he
he,pencil
with,me
me,<\s>
turn,it
it,this
<s>,you
you,make
make,you
you,make
for,me
me,<\s>
<s>,you
you,make
<s>,you
you,make
for,me
me,<\s>
put,it
it,put
put,it
it,round
<s>,you
you,take
on,it
it,<\s>
<s>,i
i,make
<s>,i
i,hurt
sue,i
i,have
papa,you
you,fix
fix,it
it,my
<s>,it
it,have
<s>,i
i,suck
<s>,i
i,wanna
read,it
it,<\s>
<s>,i
i,wanna
read,it
it,<\s>
papa,you
you,papa
papa,you
you,want
read,it
it,for
for,me
me,<\s>
no,i
i,can
to,me
me,<\s>
<s>,you
you,want
read,it
it,for
for,me
me,<\s>
no,he
he,go
<s>,you
you,may
for,me
me,<\s>
<s>,you
you,say
say,you
you,have_to
for,me
me,<\s>
<s>,you
you,say
<s>,i
i,i
i,xxx
<s>,i
i,can't
on,it
it,<\s>
<s>,you
you,xxx
yep,you
you,get
<s>,i
i,putting
putting,them
them,on
so_that,i
i,can
<s>,we
we,go
for,me
me,<\s>
on,it
it,again
<s>,i
i,take
<s>,i
i,take
what,she
she,doing
<s>,i
i,on
<s>,you
you,you
you,write
so_that,i
i,can
xxx,you
you,<\s>
<s>,you
you,write
<s>,you
you,already
<s>,you
you,write
<s>,i
i,get
<s>,i
i,went
when,we
we,went
and,it
it,shut
<s>,you
you,write
sue,i
i,go
<s>,i
i,bounce
bounce,you
you,<\s>
<s>,you
you,like
<s>,i
i,hurt
<s>,i
i,hurt
<s>,we
we,pretend
<s>,you
you,your
<s>,you
you,your
are,her
her,feet
<s>,i
i,have
hey,you
you,better
on,you
you,toes
<s>,i
i,sitting
on,you
you,toes
<s>,i
i,sitting
on,you
you,legs
like,you
you,<\s>
what,she
she,doing
<s>,you
you,have_to
read,it
it,for
for,me
me,<\s>
read,it
it,<\s>
<s>,you
you,read
for,me
me,<\s>
read,it
it,<\s>
<s>,you
you,have
<s>,i
i,going
<s>,i
i,going
of,it
it,<\s>
<s>,i
i,want
gave,me
me,<\s>
sue,i
i,have
<s>,i
i,falled
sue,i
i,want
<s>,i
i,washed
washed,it
it,<\s>
<s>,i
i,washed
because,i
i,spill
<s>,you
you,forgot
drop,he
he,rattle
mom,you
you,washing
<s>,i
i,wanna
<s>,i
i,be
sue,i
i,want
drink,you
you,head
wash,it
it,up
send,it
it,to
stick,you
you,head
stick,you
you,head
wash,it
it,up
send,it
it,to
<s>,i
i,want
<s>,i
i,want
<s>,i
i,be
member,i
i,be
xxx,you
you,doing
<s>,you
you,<\s>
what,you
you,have
on,you
you,finger
no,i
i,don't
<s>,i
i,don't
mayonnaise,i
i,have
<s>,i
i,want
<s>,i
i,sing
<s>,you
you,have
<s>,you
you,have
<s>,i
i,want
<s>,you
you,have
now,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,putting
putting,it
it,on
<s>,i
i,clean
clean,it
it,off
<s>,i
i,clean
clean,it
it,off
xxx,it
it,on
<s>,i
i,turn
turn,it
it,round
<s>,i
i,go
clean,it
it,off
cleaning,it
it,off
eat,it
it,<\s>
<s>,i
i,go
fraser,you
you,want
<s>,you
you,clean
clean,it
it,off
<s>,you
you,clean
clean,it
it,off
<s>,you
you,clean
clean,it
it,off
cleaning,it
it,off
<s>,i
i,clean
xxx,it
it,off
no,you
you,eve
eve,you
you,fraser
sue,i
i,want
<s>,you
you,give
give,me
me,something
<s>,you
you,cook
<s>,you
you,stir
sue,i
i,go
there,it
it,goes
<s>,i
i,did
<s>,i
i,did
<s>,i
i,did
<s>,i
i,need
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
for,he
he,cup
<s>,i
i,want
<s>,i
i,want
want,them
them,<\s>
remember,we
we,had
<s>,you
you,want
<s>,i
i,having
because,i
i,like
like,them
them,<\s>
<s>,you
you,do
<s>,i
i,see
<s>,i
i,eat
<s>,it
it,standing
so,you
you,can
cut,it
it,<\s>
<s>,it
it,xxx
<s>,you
you,have
<s>,you
you,and
<s>,i
i,find
find,it
it,<\s>
<s>,i
i,find
find,it
it,<\s>
oh,i
i,want
<s>,i
i,don
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
eat,them
them,<\s>
<s>,i
i,wanna
<s>,i
i,cooled
cooled,them
them,<\s>
<s>,they
they,cold
an,you
you,too
just,you
you,an
an,i
i,had
<s>,it
it,not
<s>,he
he,lives
<s>,they
they,brown
<s>,we
we,have
of,them
them,and
because,we
we,have
<s>,it
it,went
remember,we
we,remember
remember,we
we,fixed
<s>,i
i,remember
<s>,i
i,too
<s>,me
me,too
an,you
you,didn't
with,us
us,<\s>
<s>,you
you,didn't
with,us
us,<\s>
<s>,you
you,eat
eat,you
you,own
<s>,you
you,your
<s>,i
i,can't
see,it
it,<\s>
when,we
we,go
home,we
we,maybe
see,it
it,<\s>
fraser,we
we,went
<s>,we
we,went
an,we
we,went
then,we
we,went
<s>,it
it,name
then,we
we,go
<s>,i
i,see
see,i
i,i
i,see
<s>,we
we,both
<s>,i
i,all
<s>,you
you,going
drink,you
you,xxx
<s>,you
you,like
like,it
it,<\s>
<s>,i
i,xxx
an,you
you,wearing
an,i
i,going
<s>,we
