0,1
you,naughty
<s>,you
you,naughty
spank,you
you,<\s>
spank,you
you,<\s>
<s>,i
i,told
told,you
you,<\s>
<s>,i
i,told
told,you
you,<\s>
<s>,you
you,mouth
look,it
it,<\s>
<s>,her
her,wrap
<s>,her
her,wrap
<s>,you
you,head
<s>,you
you,wrap
<s>,you
you,wrap
oh,you
you,<\s>
drop,her
her,<\s>
drop,her
her,<\s>
drop,her
her,<\s>
<s>,you
you,pretty
<s>,you
you,prower
<s>,you
you,xxx
here's,you
you,prower
<s>,i
i,bring
bring,you
you,this
<s>,i
i,find
<s>,i
i,give
give,you
you,flow
<s>,i
i,broke
broke,it
it,<\s>
<s>,i
i,broke
broke,it
it,<\s>
<s>,i
i,broke
broke,it
it,<\s>
<s>,i
i,find
<s>,i
i,broke
<s>,i
i,broke
broke,it
it,<\s>
<s>,you
you,want
<s>,it
it,doesn't
what,you
you,doing
<s>,i
i,found
<s>,i
i,found
to,you
you,<\s>
<s>,i
i,find
throw,it
it,in
<s>,i
i,put
put,it
it,in
is,it
it,<\s>
<s>,i
i,take
take,it
it,off
<s>,i
i,broke
<s>,i
i,broke
<s>,i
i,broke
<s>,i
i,broke
<s>,i
i,broke
<s>,it
it,won't
<s>,i
i,get
<s>,i
i,want
want,it
it,<\s>
<s>,i
i,want
what,you
you,doing
<s>,you
you,blowing
blowing,you
you,nose
<s>,you
you,blowing
blowing,you
you,nose
<s>,you
you,blowing
blowing,you
you,kuchu
<s>,you
you,doing
<s>,you
you,doing
<s>,i
i,drop
<s>,i
i,dropped
<s>,i
i,dropped
<s>,i
i,put
put,it
it,on
<s>,i
i,eat
<s>,i
i,drop
<s>,i
i,drop
<s>,you
you,in
<s>,you
you,in
<s>,you
you,in
<s>,you
you,in
put,it
it,in
at,it
it,<\s>
at,it
it,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,i
i,drop
<s>,i
i,drop
<s>,i
i,drop
<s>,i
i,drop
<s>,me
me,eat
<s>,i
i,<\s>
<s>,i
i,<\s>
<s>,i
i,<\s>
<s>,i
i,cry
<s>,i
i,cry
<s>,i
i,cry
<s>,i
i,cry
<s>,i
i,don't
like,it
it,<\s>
drink,it
it,<\s>
drink,it
it,juice
<s>,it
it,can
<s>,it
it,could
take,it
it,away
<s>,i
i,going
<s>,i
i,see
<s>,i
i,wanna
eat,it
it,<\s>
eat,it
it,<\s>
<s>,her
her,body
<s>,i
i,want
on,it
it,<\s>
on,it
it,<\s>
here's,it
it,<\s>
<s>,i
i,find
<s>,i
i,find
<s>,i
i,find
<s>,i
i,got
<s>,i
i,want
want,it
it,<\s>
<s>,i
i,got
<s>,i
i,got
<s>,i
i,got
<s>,i
i,got
<s>,i
i,got
<s>,i
i,want
we're,we
we,going
<s>,you
you,groceries
<s>,you
you,can
get,them
them,<\s>
and,you
you,can
take,it
it,here
take,it
it,here
take,it
it,out
take,it
it,out
<s>,i
i,want
<s>,i
i,hurt
<s>,i
i,kiss
kiss,it
it,<\s>
on,it
it,<\s>
<s>,i
i,can't
do,it
it,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,eat
eat,it
it,<\s>
<s>,i
i,want
want,it
it,<\s>
<s>,i
i,broke
broke,it
it,<\s>
<s>,i
i,broke
broke,it
it,<\s>
<s>,i
i,broke
broke,it
it,<\s>
<s>,i
i,broke
broke,it
it,<\s>
<s>,i
i,broke
broke,it
it,<\s>
<s>,i
i,can't
<s>,i
i,doing
doing,it
it,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,it
it,too
<s>,you
you,standing
<s>,i
i,playing
<s>,i
i,want
want,it
it,<\s>
<s>,i
i,want
want,it
it,<\s>
<s>,you
you,xxx
<s>,i
i,turning
<s>,her
her,you
her,you
you,<\s>
<s>,you
you,<\s>
does,him
him,fish
<s>,i
i,have
<s>,me
me,<\s>
<s>,i
i,made
<s>,i
i,need
<s>,i
i,can't
<s>,i
i,can't
<s>,i
i,move
<s>,i
i,can't
give,me
me,a
<s>,him
him,broke
<s>,him
him,<\s>
<s>,he
he,fixed
fixed,it
it,again
<s>,i
i,want
<s>,i
i,wanna
see,it
it,<\s>
<s>,i
i,wanna
see,it
it,<\s>
with,me
me,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,it
it,burn
burn,me
me,<\s>
<s>,i
i,don't
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
with,it
it,<\s>
<s>,i
i,want
is,it
it,nomi's
<s>,me
me,<\s>
<s>,i
i,kicking
<s>,i
i,shaking
<s>,i
i,put
<s>,i
i,want
<s>,i
i,can't
<s>,i
i,can't
<s>,i
i,want
do,it
it,<\s>
<s>,i
i,want
do,it
it,<\s>
<s>,i
i,want
hold,it
it,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
do,it
it,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,it
it,sticky
<s>,it
it,sticky
<s>,it
it,sticky
<s>,i
i,played
<s>,i
i,falled
<s>,me
me,hurt
<s>,i
i,had
<s>,i
i,stand
<s>,i
i,eat
rubbing,it
it,<\s>
<s>,i
i,had
<s>,he
he,eat
<s>,i
i,drop
drop,it
it,<\s>
<s>,i
i,eat
<s>,i
i,can
pick,it
it,up
<s>,i
i,play
<s>,i
i,play
<s>,i
i,wanna
<s>,i
i,wanna
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,don't
<s>,he
he,doing
uhs,he
he,doing
<s>,i
i,do
do,it
it,<\s>
<s>,i
i,wanna
pop,it
it,<\s>
<s>,i
i,wanna
do,it
it,by
<s>,i
i,want
pop,it
it,<\s>
on,it
it,<\s>
<s>,i
i,need
on,it
it,<\s>
pour,it
it,<\s>
<s>,i
i,wanna
<s>,i
i,wanna
<s>,i
i,wanna
<s>,i
i,wanna
<s>,i
i,wanna
<s>,i
i,wanna
<s>,i
i,wanna
<s>,i
i,wanna
<s>,i
i,wanna
<s>,i
i,want
put,it
it,there
is,it
it,daddy's
turn,it
it,<\s>
turn,it
it,<\s>
to,me
me,<\s>
to,me
me,<\s>
do,you
you,think
do,you
you,think
stuck,them
them,in
when,he
he,get
when,he
he,get
<s>,he
he,going
to,me
me,<\s>
<s>,i
i,xxx
<s>,i
i,drop
drop,it
it,<\s>
<s>,i
i,drop
drop,it
it,<\s>
<s>,i
i,drop
are,you
you,doing
with,it
it,<\s>
<s>,i
i,don't
<s>,i
i,did
are,we
we,going
are,we
we,going
are,we
we,going
<s>,i
i,want
are,we
we,going
are,we
we,going
like,it
it,<\s>
do,you
you,want
do,you
you,want
do,you
you,want
do,you
you,want
<s>,i
i,don't
put,it
it,back
<s>,i
i,can't
<s>,i
i,want
<s>,i
i,want
throwing,it
it,up
scratch,me
me,<\s>
<s>,you
you,are
<s>,you
you,are
<s>,i
i,spank
spank,you
you,<\s>
<s>,i
i,spank
spank,you
you,<\s>
<s>,i
i,push
push,you
you,<\s>
<s>,you
you,mad
<s>,you
you,cry
on,it
it,<\s>
<s>,i
i,ate
ate,it
it,all_gone
<s>,i
i,ate
ate,it
it,all_gone
at,me
me,<\s>
<s>,i
i,want
<s>,i
i,want
on,it
it,<\s>
<s>,i
i,count
record,it
it,<\s>
<s>,i
i,find
<s>,i
i,find
<s>,i
i,finded
<s>,i
i,finded
<s>,i
i,finded
turning,it
it,<\s>
<s>,i
i,don't
<s>,i
i,don't
bumped,it
it,<\s>
<s>,i
i,got
<s>,i
i,get
for,you
you,<\s>
<s>,i
i,broke
<s>,i
i,broke
<s>,i
i,get
for,you
you,<\s>
<s>,i
i,get
for,you
you,<\s>
<s>,i
i,get
for,you
you,<\s>
<s>,it
it,happen
<s>,i
i,got
for,you
you,<\s>
change,me
me,again
could,i
i,sit
<s>,i
i,got
for,you
you,<\s>
<s>,i
i,see
see,it
it,broken
<s>,i
i,can't
<s>,i
i,can't
<s>,i
i,cannot
<s>,i
i,cannot
<s>,i
i,wanna
do,it
it,<\s>
<s>,i
i,wanna
do,it
it,<\s>
<s>,i
i,wanna
do,it
it,<\s>
<s>,i
i,finished
<s>,i
i,like
<s>,i
i,finished
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
are,we
we,having
<s>,i
i,want
<s>,i
i,played
<s>,i
i,put
<s>,i
i,put
<s>,i
i,play
<s>,i
i,don't
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,me
me,love
<s>,i
i,love
is,it
it,<\s>
is,it
it,<\s>
<s>,i
i,splashing
<s>,her
her,had
<s>,i
i,wanna
<s>,i
i,have
<s>,i
i,wanna
<s>,i
i,wanna
<s>,i
i,don't
like,you
you,washing
washing,me
me,<\s>
<s>,i
i,splashed
called,it
it,<\s>
called,it
it,macaroni
<s>,i
i,jump
<s>,i
i,wanna
<s>,i
i,drink
<s>,i
i,get
get,it
it,<\s>
<s>,i
i,get
<s>,i
i,get
<s>,i
i,get
get,me
me,<\s>
<s>,i
i,wanna
<s>,i
i,get
<s>,i
i,sneeze
<s>,i
i,did
<s>,i
i,been
<s>,i
i,push
<s>,i
i,naughty
<s>,i
i,go
<s>,she
she,xxx
<s>,i
i,sorry
drink,it
it,all
drink,it
it,all
<s>,i
i,want
want,it
it,<\s>
<s>,i
i,eating
<s>,i
i,want
<s>,i
i,want
<s>,i
i,like
<s>,i
i,can't
<s>,i
i,pick
<s>,i
i,be
<s>,i
i,knocked
put,it
it,on
<s>,her
her,fall
<s>,they
they,felling
<s>,they
they,felling
<s>,i
i,see
<s>,you
you,say
cook,you
you,bread
cook,you
you,bread
cook,you
you,bread
<s>,i
i,wanna
cook,you
you,bread
<s>,i
i,wanna
is,it
it,<\s>
let,me
me,play
with,it
it,<\s>
let,me
me,<\s>
let,me
me,play
with,it
it,<\s>
let,me
me,play
with,it
it,<\s>
let,me
me,play
with,it
it,<\s>
<s>,i
i,want
want,it
it,<\s>
<s>,i
i,want
<s>,i
i,can't
<s>,i
i,got
<s>,i
i,got
take,it
it,<\s>
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
take,it
it,off
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,mean
mean,it
it,<\s>
<s>,i
i,can't
<s>,i
i,changing
changing,me
me,<\s>
changing,me
me,<\s>
do,you
you,wanna
<s>,i
i,better
<s>,i
i,better
ya,you
you,wanna
with,me
me,<\s>
<s>,i
i,wanna
loving,him
him,<\s>
<s>,i
i,wanna
<s>,i
i,got
<s>,i
i,come
<s>,i
i,take
what're,you
you,doing
<s>,i
i,go
<s>,i
i,trip
on,it
it,<\s>
<s>,i
i,jump
on,it
it,<\s>
<s>,i
i,put
on,it
it,<\s>
<s>,i
i,better
<s>,i
i,better
<s>,you
you,will
<s>,i
i,shoo
<s>,i
i,shoo
<s>,i
i,pull
<s>,i
i,<\s>
<s>,i
i,spank
spank,her
her,<\s>
spank,you
you,<\s>
<s>,he
he,hit
<s>,he
he,hit
<s>,he
he,hit
<s>,he
he,hit
<s>,i
i,spank
spank,him
him,<\s>
<s>,i
i,better
put,him
him,to
put,him
him,to
where,you
you,going
no,i
i,can't
<s>,i
i,drank
drank,it
it,<\s>
to,you
you,<\s>
<s>,i
i,xxx
and,i
i,couldn't
<s>,you
you,have
<s>,i
i,have
at,me
me,<\s>
hiding,me
me,<\s>
<s>,it
it,has
in,it
it,<\s>
in,it
it,<\s>
in,it
it,<\s>
<s>,you
you,got
<s>,you
you,got
with,me
me,<\s>
xxx,me
me,<\s>
xxx,me
me,<\s>
eat,it
it,<\s>
put,it
it,in
get,it
it,<\s>
there,it
it,is
<s>,i
i,get
drop,it
it,<\s>
<s>,you
you,leave
leave,it
it,for
<s>,i
i,getting
<s>,i
i,getting
<s>,i
i,try
push,me
me,<\s>
push,me
me,hard
push,me
me,<\s>
push,me
me,to
<s>,you
you,get
push,me
me,in
push,me
me,in
<s>,you
you,push
push,me
me,<\s>
push,me
me,again
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
take,it
it,off
<s>,i
i,want
<s>,i
i,want
want,it
it,<\s>
<s>,i
i,will
get,it
it,<\s>
<s>,i
i,want
want,it
it,<\s>
<s>,i
i,want
<s>,i
i,want
do,it
it,<\s>
xxx,him
him,<\s>
on,him
him,<\s>
let,me
me,have
let,me
me,have
<s>,i
i,putting
<s>,you
you,turn
is,it
it,<\s>
<s>,i
i,just
take,it
it,out_of
get,it
it,out_of
get,it
it,out
<s>,i
i,getting
getting,it
it,out_of
get,it
it,out_of
get,it
it,out_of
feeding,me
me,<\s>
<s>,he
he,had
<s>,he
he,is
<s>,i
i,had
<s>,i
i,had
<s>,you
you,had
<s>,you
you,put
<s>,you
you,get
get,it
it,<\s>
<s>,you
you,do
do,it
it,<\s>
<s>,i
i,did
<s>,i
i,did
<s>,i
i,do
read,it
it,to
to,me
me,<\s>
read,it
it,to
to,me
me,without
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,don't
for,me
me,<\s>
keep,it
it,up
keep,it
it,up
keep,it
it,up
keep,it
it,up
keep,it
it,up
keep,it
it,up
keep,it
it,up
keep,it
it,up
keep,it
it,up
keep,it
it,up
keep,it
it,up
keep,it
it,up
do,you
you,want
<s>,it
it,isn't
<s>,it
it,isn't
<s>,they
they,cooking
in,it
it,<\s>
keep,it
it,up
keep,it
it,up
keep,it
it,up
keep,it
it,up
off,me
me,<\s>
<s>,i
i,cried
<s>,i
i,went
<s>,you
you,open
open,it
it,again
<s>,we
we,can
eat,them
them,<\s>
<s>,we
we,can
<s>,i
i,goin
<s>,i
i,step
on,it
it,<\s>
<s>,i
i,stepped
on,it
it,<\s>
<s>,i
i,did
on,it
it,<\s>
<s>,i
i,stepped
on,it
it,<\s>
<s>,i
i,step
on,it
it,<\s>
<s>,i
i,step
on,it
it,<\s>
<s>,i
i,jump
over,it
it,<\s>
<s>,i
i,jumped
over,it
it,<\s>
<s>,i
i,did
over,it
it,<\s>
give,me
me,alexandra
did,it
it,<\s>
<s>,i
i,was
<s>,i
i,step
<s>,i
i,don't
<s>,i
i,don't
like,it
it,either
book,i
i,need
<s>,i
i,need
<s>,i
i,don't
hang,it
it,back
<s>,i
i,want
<s>,he
he,scares
scares,me
me,<\s>
<s>,he
he,scares
scares,me
me,<\s>
<s>,he
he,scares
scares,me
me,<\s>
<s>,i
i,put
put,it
it,out
<s>,i
i,don't
where,it
it,is
<s>,i
i,can't
where,it
it,is
<s>,i
i,can't
scared,me
me,again
<s>,i
i,want
change,me
me,<\s>
<s>,i
i,want
<s>,i
i,be
<s>,i
i,be
<s>,i
i,be
<s>,i
i,don't
<s>,i
i,got
<s>,i
i,got
<s>,i
i,want
do,it
it,<\s>
<s>,i
i,got
see,him
him,<\s>
see,him
him,<\s>
no,he
he,goed
and,they
they,walked
and,they
they,walked
and,they
they,walked
and,they
they,walked
and,they
they,walked
kicking,her
her,<\s>
<s>,he
he,says
picked,him
him,up
picked,him
him,up
picked,him
him,up
picked,him
him,up
<s>,i
i,like
like,it
it,that
what's,she
she,doing
<s>,she
she,scolding
scolding,him
him,<\s>
scolding,him
him,<\s>
scolding,him
him,again
scolding,him
him,again
<s>,you
you,read
where's,it
it,<\s>
raggedy_ann,you
you,gotta
raggedy_ann,you
you,gotta
and,i
i,go
<s>,i
i,not
hug,you
you,first
<s>,i
i,better
<s>,i
i,have_to
fix,me
me,<\s>
fixes,me
me,<\s>
puts,me
me,eyedrops
<s>,she
she,fixed
<s>,you
you,all
can,i
i,feed
feed,you
you,<\s>
can,i
i,feed
feed,you
you,<\s>
can,i
i,feed
feed,you
you,<\s>
<s>,she
she,wants
<s>,she
she,wants
<s>,she
she,wants
<s>,i
i,made
<s>,you
you,eat
<s>,you
you,give
<s>,i
i,got
<s>,i
i,want
<s>,i
i,give
<s>,you
you,drink
drink,you
you,cup
for,me
me,<\s>
<s>,i
i,can
<s>,we
we,be
<s>,i
i,will
change,you
you,<\s>
<s>,we
we,be
<s>,we
we,get
of,you
you,<\s>
<s>,you
you,stay
hold,it
it,<\s>
hold,it
it,<\s>
hold,it
it,<\s>
get,it
it,on
<s>,i
i,s
get,it
it,my
on,me
me,<\s>
on,me
me,<\s>
on,me
me,<\s>
on,me
me,<\s>
<s>,i
i,putting
on,me
me,<\s>
<s>,i
i,sprinkle
on,me
me,<\s>
<s>,i
i,get
for,you
you,<\s>
<s>,i
i,will
for,you
you,<\s>
<s>,i
i,will
get,it
it,xxx
get,it
it,<\s>
<s>,i
i,was
<s>,you
you,all
xxx,you
you,drink
<s>,you
you,drink
drink,it
it,<\s>
do,you
you,want
put,it
it,your
<s>,i
i,will
<s>,i
i,want
<s>,i
i,want
<s>,she
she,wants
wants,her
her,bottle
<s>,you
you,get
<s>,you
you,get
<s>,you
you,get
<s>,you
you,be
<s>,you
you,poo
poo,you
you,did
pooped,her
her,diaper
<s>,you
you,be
with,you
you,<\s>
<s>,you
you,lie
<s>,i
i,better
spank,her
her,<\s>
<s>,her
her,naughty
put,it
it,on
put,it
it,on
<s>,i
i,want
<s>,you
you,warm
<s>,you
you,are
<s>,i
i,want
want,it
it,<\s>
give,me
me,raggedy_ann
<s>,you
you,want
<s>,you
you,want
spanking,her
her,<\s>
xxx,her
her,spank
<s>,you
you,sissa
<s>,you
you,sissa
<s>,you
you,must
on,it
it,<\s>
<s>,i
i,won't
<s>,you
you,lie
<s>,you
you,sleep
morning,you
you,get
<s>,you
you,dry
<s>,i
i,better
<s>,i
i,won't
butter,me
me,<\s>
butter,me
me,<\s>
butter,me
me,<\s>
butter,me
me,up
pick,me
me,up
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
<s>,i
i,want
turn,it
it,<\s>
<s>,i
i,want
see,me
me,turn
turn,it
it,<\s>
<s>,i
i,got
<s>,i
i,can't
<s>,i
i,fall
pick,me
me,up
bothering,me
me,<\s>
bothering,me
me,<\s>
pick,me
me,up
<s>,i
i,making
<s>,i
i,xxx
need,it
it,<\s>
because,you
you,<\s>
like,it
it,<\s>
wash,me
me,<\s>
give,me
me,another
are,we
we,going
are,we
we,going
<s>,he
he,will
<s>,i
i,want
eat,me
me,<\s>
eat,me
me,<\s>
eat,me
me,<\s>
eat,me
me,it
me,it
it,says
eat,me
me,it
me,it
it,says
eat,me
me,<\s>
eat,me
me,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,i
i,cooked
<s>,i
i,have
<s>,i
i,will
wash,them
them,<\s>
<s>,i
i,xxx
<s>,i
i,xxx
<s>,it
it,is
<s>,it
it,is
<s>,i
i,can't
open,it
it,<\s>
<s>,i
i,can't
open,it
it,<\s>
<s>,i
i,have
<s>,i
i,want
<s>,i
i,took
<s>,i
i,got
<s>,i
i,wanna
<s>,i
i,am
<s>,you
you,know
till,you
you,sleep
was,it
it,<\s>
put,them
them,in
<s>,i
i,need
<s>,i
i,need
<s>,i
i,can't
<s>,i
i,can't
<s>,you
you,cut
cut,it
it,<\s>
<s>,me
me,cut
kicking,me
me,<\s>
kicking,me
me,<\s>
kicking,me
me,<\s>
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,don't
<s>,i
i,don't
<s>,you
you,cut
cut,it
it,mommy
<s>,i
i,need
<s>,i
i,hurt
<s>,i
i,better
<s>,i
i,can
<s>,i
i,can
<s>,i
i,can
<s>,you
you,got
do,it
it,one
<s>,i
i,get
have,it
it,alone
<s>,i
i,want
<s>,you
you,open
open,it
it,<\s>
<s>,it
it,hurts
to,me
me,<\s>
<s>,they
they,get
what's,he
he,doing
<s>,i
i,don't
<s>,i
i,like
like,you
you,<\s>
<s>,you
you,finish
to,me
me,<\s>
<s>,i
i,can't
put,it
it,on
put,it
it,on
<s>,he
he,went
and,they
they,are
<s>,they
they,took
is,it
it,<\s>
<s>,they
they,don't
<s>,i
i,have
of,them
them,<\s>
<s>,they
they,got
<s>,he
he,fell
is,it
it,<\s>
<s>,i
i,got
<s>,i
i,got
<s>,i
i,have
<s>,i
i,have
will,you
you,do
<s>,you
you,do
<s>,i
i,xxx
at,me
me,<\s>
at,me
me,<\s>
in,it
it,<\s>
<s>,i
i,sleep
<s>,they
they,put
and,they
they,go
and,they
they,xxx
and,they
they,are
<s>,they
they,go
<s>,they
they,don't
is,he
he,named
then,they
they,went
and,he
he,was
and,they
they,go
and,they
they,went
spanking,him
him,<\s>
<s>,they
they,didn't
this,he
he,went
<s>,i
i,going
<s>,they
they,have
and,they
they,all
and,they
they,all
<s>,they
they,went
<s>,he
he,went
and,he
he,took
<s>,he
he,got
<s>,he
he,got
is,it
it,<\s>
is,it
it,<\s>
is,it
it,<\s>
washing,it
it,<\s>
is,it
it,<\s>
tear,it
it,<\s>
tearing,it
it,<\s>
um,i
i,don't
let,me
me,listen
let,me
me,listen
<s>,you
you,can't
eat,it
it,<\s>
<s>,you
you,can't
eat,it
it,<\s>
<s>,i
i,can't
eat,it
it,<\s>
<s>,i
i,don't
why,we
we,need
<s>,i
i,don't
what,you
you,gonna
<s>,i
i,did
did,it
it,<\s>
let,me
me,<\s>
<s>,i
i,smell
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,had
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
need,it
it,<\s>
no,i
i,don't
<s>,i
i,need
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,you
you,push
<s>,you
you,push
<s>,i
i,spilled
oh,i
i,paint
<s>,i
i,don't
<s>,i
i,fixing
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,hear
hear,it
it,<\s>
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,need
<s>,i
i,need
<s>,i
i,spank
spank,him
him,<\s>
<s>,i
i,fixed
fixed,it
it,<\s>
<s>,i
i,gotta
take,it
it,away
<s>,you
you,take
take,it
it,away
when,it
it,means
<s>,it
it,a
what're,you
you,goin
<s>,i
i,need
need,it
it,<\s>
<s>,i
i,need
need,it
it,<\s>
<s>,me
me,<\s>
<s>,me
me,<\s>
<s>,me
me,<\s>
<s>,i
i,d
d,you
you,don't
uhhuh,i
i,do
uhhuh,i
i,do
<s>,me
me,<\s>
<s>,i
i,put
<s>,me
me,<\s>
<s>,i
i,need
<s>,i
i,need
<s>,you
you,can
<s>,you
you,want
<s>,you
you,want
<s>,you
you,want
<s>,you
you,want
<s>,you
you,eat
<s>,you
you,eat
eat,it
it,<\s>
eat,it
it,<\s>
broke,it
it,<\s>
<s>,i
i,didn't
<s>,i
i,put
put,it
it,on
<s>,you
you,eat
and,he
he,slipped
can,we
we,do
can,we
we,do
<s>,i
i,put
will,you
you,do
do,it
it,<\s>
<s>,i
i,such
<s>,i
i,stand
picked,it
it,up
get,it
it,<\s>
way,we
we,crack
why,we
we,reading
let,me
me,do
do,it
it,<\s>
<s>,i
i,want
read,it
it,<\s>
<s>,me
me,<\s>
<s>,i
i,can't
<s>,you
you,ever
is,it
it,<\s>
<s>,i
i,tear
<s>,i
i,want
<s>,i
i,did
um,it
it,goes
<s>,it
it,goes
look_it,i
i,can
put,it
it,in
<s>,you
you,but
but,it
it,in
<s>,i
i,get
push,them
them,around
<s>,i
i,have_to
here,it
it,goes
<s>,i
i,put
then,i
i,put
here,it
it,goes
<s>,it
it,goes
<s>,i
i,don't
<s>,i
i,do
<s>,you
you,know
<s>,i
i,do
<s>,i
i,do
<s>,i
i,do
<s>,it
it,goes
<s>,you
you,push
push,it
it,<\s>
is,it
it,<\s>
<s>,you
you,find
find,it
it,<\s>
<s>,i
i,need
<s>,i
i,listened
see,you
you,later
<s>,you
you,come
put,them
them,there
oopsie,i
i,bumped
<s>,we
we,are
see,you
you,later
well,you
you,going
<s>,you
you,going
<s>,i
i,don't
<s>,i
i,eating
is,it
it,<\s>
<s>,i
i,got
see,you
you,later
<s>,you
you,close
<s>,i
i,want
<s>,i
i,go
<s>,i
i,go
<s>,it
it,is
use,it
it,<\s>
to,you
you,<\s>
<s>,it
it,must
would,you
you,hold
would,you
you,hold
<s>,i
i,hold
<s>,i
i,can't
<s>,i
i,can't
<s>,i
i,can't
<s>,i
i,can't
<s>,i
i,can't
<s>,me
me,put
on,you
you,<\s>
<s>,me
me,put
under,you
you,arm
under,you
you,other
<s>,it
it,go
no,it
it,doesn't
<s>,i
i,don't
<s>,we
we,have_to
<s>,it
it,goes
and,it
it,pushes
and,i
i,iron
iron,it
it,<\s>
<s>,i
i,don't
<s>,we
we,<\s>
put,it
it,up
oh,it
it,broke
<s>,i
i,broke
broke,it
it,in
<s>,i
i,have
<s>,it
it,bad
<s>,i
i,don't
<s>,i
i,making
<s>,we
we,put
<s>,i
i,don't
<s>,i
i,don't
put,them
them,in
here,you
you,dinner
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,step
<s>,i
i,stepped
on,it
it,like
<s>,i
i,xxx
<s>,i
i,wanna
over,it
it,<\s>
oh,i
i,stepped
over,it
it,<\s>
<s>,you
you,<\s>
<s>,i
i,can
okay,you
you,can
eat,it
it,<\s>
<s>,i
i,put
put,it
it,in
<s>,her
her,have
<s>,you
you,don't
<s>,you
you,didn't
drink,you
you,baba
drink,you
you,baba
<s>,i
i,wanna
what,he
he,put
getting,you
you,back
and,i
i,took
see,you
you,later
<s>,i
i,won't
<s>,you
you,go
be,you
you,xxx
<s>,i
i,wanna
<s>,i
i,know
<s>,i
i,come
<s>,i
i,wanna
<s>,i
i,want
<s>,you
you,get
down,we
we,go
will,you
you,make
will,you
you,make
well,i
i,can't
<s>,i
i,can't
<s>,i
i,can't
<s>,i
i,can't
<s>,i
i,can't
<s>,you
you,did
now,we
we,do
<s>,i
i,can't
<s>,i
i,can
do,it
it,<\s>
<s>,you
you,look
<s>,it
it,his
how,they
they,run
how,they
they,run
<s>,they
they,all
<s>,i
i,hurting
<s>,i
i,need
that,i
i,make
morning,i
i,maked
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
need,it
it,<\s>
<s>,me
me,<\s>
<s>,we
we,make
make,it
it,flat
<s>,i
i,maked
made,it
it,nice
<s>,you
you,making
<s>,i
i,wanna
<s>,he
he,don't
for,me
me,<\s>
for,me
me,<\s>
is,it
it,<\s>
kangaroo,i
i,made
<s>,i
i,can't
and,you
you,make
put,it
it,back
push,it
it,back
put,it
it,back
<s>,i
i,need
<s>,i
i,need
pulling,it
it,<\s>
pulling,it
it,<\s>
pulling,it
it,<\s>
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,need
<s>,i
i,put
<s>,i
i,need
on,it
it,<\s>
<s>,i
i,kick
