0,1,2
<s>,over,here
over,here,<\s>
<s>,cmon,over
cmon,over,here
over,here,<\s>
<s>,yes,<\s>
<s>,oh,wait
oh,wait,<\s>
<s>,let,me
let,me,put
me,put,the
put,the,fire
the,fire,on
fire,on,the
on,the,coffee
the,coffee,<\s>
<s>,okay,this
okay,this,is
this,is,racketyboom
is,racketyboom,<\s>
<s>,you're,turning
you're,turning,too
turning,too,many
too,many,pages
many,pages,<\s>
<s>,now,mommy's
now,mommy's,gonna
mommy's,gonna,go
gonna,go,get
go,get,lunch
get,lunch,<\s>
<s>,yes,<\s>
<s>,mommy's,gonna
mommy's,gonna,fix
gonna,fix,eve's
fix,eve's,lunch
eve's,lunch,<\s>
<s>,xxx,lunch
xxx,lunch,too
lunch,too,<\s>
<s>,lunch,<\s>
<s>,uhhuh,<\s>
<s>,you,move
you,move,your
move,your,high
your,high,<\s>
<s>,move,your
move,your,high
your,high,and
high,and,your
and,your,bib
your,bib,<\s>
<s>,what,<\s>
<s>,it's,not
it's,not,breakfast
not,breakfast,<\s>
<s>,lunch,eve
lunch,eve,<\s>
<s>,lunch,<\s>
<s>,would,you
would,you,like
you,like,to
like,to,have
to,have,some
have,some,noodle
some,noodle,soup
noodle,soup,<\s>
<s>,alright,<\s>
<s>,cracker,<\s>
<s>,uhhuh,<\s>
<s>,cracker,<\s>
<s>,you,want
you,want,your
want,your,custard
your,custard,now
custard,now,<\s>
<s>,no,that's
no,that's,eve
that's,eve,custard
eve,custard,<\s>
<s>,it's,lunch
it's,lunch,eve
lunch,eve,not
eve,not,breakfast
not,breakfast,<\s>
<s>,this,is
this,is,your
is,your,lunch
your,lunch,<\s>
<s>,uhhuh,<\s>
<s>,eve's,having
eve's,having,lunch
having,lunch,<\s>
<s>,where,is
where,is,papa
is,papa,<\s>
<s>,sitting,in
sitting,in,the
in,the,chair
the,chair,is
chair,is,he
is,he,<\s>
<s>,here's,your
here's,your,soup
your,soup,<\s>
<s>,papa's,going
papa's,going,to
going,to,have
to,have,lunch
have,lunch,<\s>
<s>,eve's,having
eve's,having,lunch
having,lunch,<\s>
<s>,your,drink
your,drink,<\s>
<s>,you,drinking
you,drinking,your
drinking,your,milk
your,milk,<\s>
<s>,but,not
but,not,with
not,with,a
with,a,spoon
a,spoon,<\s>
<s>,you,drink
you,drink,the
drink,the,milk
the,milk,out_of
milk,out_of,the
out_of,the,cup
the,cup,<\s>
<s>,eve,<\s>
<s>,cmon,<\s>
<s>,drink,your
drink,your,milk
your,milk,<\s>
<s>,out_of,the
out_of,the,cup
the,cup,<\s>
<s>,that's,a
that's,a,girl
a,girl,<\s>
<s>,you,want
you,want,more
want,more,soup
more,soup,<\s>
<s>,what,is
what,is,that
is,that,<\s>
<s>,what,kind
what,kind,of
kind,of,soup
of,soup,<\s>
<s>,eve's,soup
eve's,soup,<\s>
<s>,eve's,what
eve's,what,kind
what,kind,<\s>
<s>,huh,<\s>
<s>,noodle,soup
noodle,soup,<\s>
<s>,m,<\s>
<s>,mommy's,gonna
mommy's,gonna,have
gonna,have,soup
have,soup,<\s>
<s>,eating,<\s>
<s>,is,eve
is,eve,eating
eve,eating,<\s>
<s>,what's,she
what's,she,eating
she,eating,<\s>
<s>,huh,<\s>
<s>,huh,<\s>
<s>,touch,<\s>
<s>,what,do
what,do,you
do,you,want
you,want,to
want,to,touch
to,touch,<\s>
<s>,what,is
what,is,that
is,that,<\s>
<s>,tape,<\s>
<s>,oh,you're
oh,you're,spilling
you're,spilling,soup
spilling,soup,all
soup,all,over
all,over,you
over,you,<\s>
<s>,hold,still
hold,still,<\s>
<s>,it's,a
it's,a,noodle
a,noodle,<\s>
<s>,what,<\s>
<s>,are,you
are,you,going
you,going,to
going,to,eat
to,eat,anymore
eat,anymore,<\s>
<s>,eve,<\s>
<s>,are,you
are,you,finished
you,finished,<\s>
<s>,would,you
would,you,sit
you,sit,down
sit,down,then
down,then,please
then,please,<\s>
<s>,well,then
well,then,you're
then,you're,going
you're,going,to
going,to,get
to,get,down
get,down,because
down,because,you
because,you,don't
you,don't,stand
don't,stand,up
stand,up,while
up,while,you
while,you,eat
you,eat,<\s>
<s>,sit,down
sit,down,<\s>
<s>,are,you
are,you,all
you,all,done
all,done,<\s>
<s>,oh,i'm
oh,i'm,sorry
i'm,sorry,<\s>
<s>,if,you're
if,you're,all
you're,all,done
all,done,you
done,you,may
you,may,stand
may,stand,up
stand,up,<\s>
<s>,i'm,sorry
i'm,sorry,<\s>
<s>,now,stop
now,stop,crying
stop,crying,<\s>
<s>,i'm,awfully
i'm,awfully,sorry
awfully,sorry,<\s>
<s>,is,eve
is,eve,tired
eve,tired,<\s>
<s>,she,is
she,is,<\s>
<s>,would,you
would,you,like
you,like,to
like,to,go
to,go,to
go,to,bed
to,bed,<\s>
<s>,alright,<\s>
<s>,we'll,go
we'll,go,to
go,to,bed
to,bed,<\s>
<s>,bed,<\s>
<s>,eve's,xxx
eve's,xxx,play
xxx,play,<\s>
<s>,let,me
let,me,wipe
me,wipe,your
wipe,your,face
your,face,<\s>
<s>,move,your
move,your,fingers
your,fingers,<\s>
<s>,there,we
there,we,go
we,go,<\s>
<s>,hm,<\s>
<s>,yes,we'll
yes,we'll,go
we'll,go,to
go,to,bed
to,bed,in
bed,in,just
in,just,a
just,a,moment
a,moment,<\s>
<s>,oh,she's
oh,she's,sleepy
she's,sleepy,<\s>
<s>,whoops,<\s>
<s>,you,bumped
you,bumped,your
bumped,your,head
your,head,<\s>
<s>,bumped,your
bumped,your,head
your,head,<\s>
<s>,yes,<\s>
<s>,mommy'll,move
mommy'll,move,your
move,your,chair
your,chair,<\s>
<s>,hm,<\s>
<s>,yes,mommy's
yes,mommy's,cutting
mommy's,cutting,a
cutting,a,pumpkin
a,pumpkin,<\s>
<s>,i'm,sorry
i'm,sorry,<\s>
<s>,i'm,gonna
i'm,gonna,cook
gonna,cook,it
cook,it,<\s>
<s>,i'm,gonna
i'm,gonna,cook
gonna,cook,it
cook,it,<\s>
<s>,coffee,gentlemen
coffee,gentlemen,<\s>
<s>,m,<\s>
<s>,that's,right
that's,right,<\s>
<s>,what're,you
what're,you,doing
you,doing,eve
doing,eve,<\s>
<s>,what're,you
what're,you,doing
you,doing,on
doing,on,the
on,the,table
the,table,<\s>
<s>,what,<\s>
<s>,no,that's
no,that's,not
that's,not,papa
not,papa,<\s>
<s>,that's,the
that's,the,mailman
the,mailman,<\s>
<s>,that's,the
that's,the,mailman
the,mailman,<\s>
<s>,i'll,go
i'll,go,see
go,see,if
see,if,we
if,we,got
we,got,letters
got,letters,<\s>
<s>,a,letter
a,letter,<\s>
<s>,eve,has
eve,has,a
has,a,letter
a,letter,<\s>
<s>,eve,got
eve,got,a
got,a,letter
a,letter,from
letter,from,nanny
from,nanny,<\s>
<s>,you,take
you,take,it
take,it,out
it,out,an
out,an,i'll
an,i'll,read
i'll,read,it
read,it,to
it,to,you
to,you,<\s>
<s>,paper,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,it's,a
it's,a,letter
a,letter,from
letter,from,nanny
from,nanny,to
nanny,to,eve
to,eve,<\s>
<s>,alright,<\s>
<s>,i'll,see
i'll,see,what
see,what,nana
what,nana,say
nana,say,<\s>
<s>,it's,not
it's,not,from
not,from,granny
from,granny,<\s>
<s>,from,nanny
from,nanny,<\s>
<s>,yes,<\s>
<s>,this,is
this,is,the
is,the,other
the,other,one
other,one,<\s>
<s>,yes,nanny
yes,nanny,wrote
nanny,wrote,you
wrote,you,the
you,the,letter
the,letter,<\s>
<s>,nanny,uhhuh
nanny,uhhuh,<\s>
<s>,what,<\s>
<s>,teeth,<\s>
<s>,yes,<\s>
<s>,grape,juice
grape,juice,<\s>
<s>,did,i
did,i,forget
i,forget,your
forget,your,grape
your,grape,juice
grape,juice,<\s>
<s>,well,i'll
well,i'll,just
i'll,just,have_to
just,have_to,get
have_to,get,it
get,it,<\s>
<s>,just,a
just,a,minute
a,minute,<\s>
<s>,fraser's,coffee
fraser's,coffee,and
coffee,and,eve's
and,eve's,juice
eve's,juice,<\s>
<s>,right,<\s>
<s>,yes,<\s>
<s>,this,is
this,is,your
is,your,pumpkin
your,pumpkin,<\s>
<s>,i'm,going
i'm,going,to
going,to,cook
to,cook,it
cook,it,<\s>
<s>,more,water
more,water,<\s>
<s>,oh,more
oh,more,grape
more,grape,juice
grape,juice,<\s>
<s>,alright,<\s>
<s>,bring,your
bring,your,cup
your,cup,here
cup,here,<\s>
<s>,o,it's
o,it's,all_gone
it's,all_gone,<\s>
<s>,be,careful
be,careful,<\s>
<s>,watch,where
watch,where,you're
where,you're,going
you're,going,<\s>
<s>,well,take
well,take,that
take,that,out_of
that,out_of,your
out_of,your,mouth
your,mouth,first
mouth,first,<\s>
<s>,yeah,it's
yeah,it's,your
it's,your,horsie
your,horsie,<\s>
<s>,horse,<\s>
<s>,yes,mommy's
yes,mommy's,sitting
mommy's,sitting,on
sitting,on,the
on,the,stool
the,stool,<\s>
<s>,what,<\s>
<s>,does,eve
does,eve,want
eve,want,to
want,to,sit
to,sit,on
sit,on,the
on,the,stool
the,stool,<\s>
<s>,why,don't
why,don't,you
don't,you,sit
you,sit,on
sit,on,the
on,the,little
the,little,stool
little,stool,at
stool,at,the
at,the,table
the,table,<\s>
<s>,here,<\s>
<s>,i,get
i,get,it
get,it,<\s>
<s>,d,you
d,you,want
you,want,sit
want,sit,out
sit,out,here
out,here,<\s>
<s>,nothing's,happening
nothing's,happening,<\s>
<s>,you,want
you,want,watch
want,watch,<\s>
<s>,well,i'm
well,i'm,not
i'm,not,doing
not,doing,anything
doing,anything,<\s>
<s>,you,want
you,want,machine
want,machine,<\s>
<s>,the,machine
the,machine,<\s>
<s>,oh,that's
oh,that's,in
that's,in,the
in,the,basement
the,basement,<\s>
<s>,you,can
you,can,watch
can,watch,the
watch,the,washing
the,washing,later
washing,later,<\s>
<s>,watch,what
watch,what,<\s>
<s>,what,are
what,are,we
are,we,going
we,going,to
going,to,do
to,do,<\s>
<s>,why,don't
why,don't,you
don't,you,go
you,go,in
go,in,and
in,and,make
and,make,something
make,something,with
something,with,your
with,your,tinker
your,tinker,<\s>
<s>,no,mommy
no,mommy,won't
mommy,won't,make
won't,make,anything
make,anything,<\s>
<s>,mommy's,busy
mommy's,busy,<\s>
<s>,you,go
you,go,make
go,make,something
make,something,with
something,with,your
with,your,tinker
your,tinker,<\s>
<s>,no,eve
no,eve,play
eve,play,with
play,with,her
with,her,tinker
her,tinker,<\s>
<s>,is,that
is,that,your
that,your,gun
your,gun,<\s>
<s>,what,are
what,are,you
are,you,doing
you,doing,<\s>
<s>,no,you
no,you,don't
you,don't,bang
don't,bang,the
bang,the,stove
the,stove,<\s>
<s>,no,no
no,no,no
no,no,<\s>
<s>,you,don't
you,don't,bang
don't,bang,things
bang,things,with
things,with,the
with,the,gun
the,gun,<\s>
<s>,what,<\s>
<s>,what,shall
what,shall,i
shall,i,do
i,do,with
do,with,it
with,it,<\s>
<s>,what,<\s>
<s>,what,<\s>
<s>,what,shall
what,shall,i
shall,i,do
i,do,with
do,with,it
with,it,<\s>
<s>,what,shall
what,shall,i
shall,i,do
i,do,with
do,with,it
with,it,<\s>
<s>,what,<\s>
<s>,that's,your
that's,your,radio
your,radio,<\s>
<s>,yes,<\s>
<s>,oh,you
oh,you,want
you,want,me
want,me,to
me,to,turn
to,turn,<\s>
<s>,alright,<\s>
<s>,i,don't
i,don't,think
don't,think,you
think,you,need
you,need,any
need,any,more
any,more,<\s>
<s>,that's,enough
that's,enough,<\s>
<s>,no,<\s>
<s>,you've,had
you've,had,two
had,two,glasses
two,glasses,already
glasses,already,<\s>
<s>,let's,wipe
let's,wipe,off
wipe,off,your
off,your,face
your,face,<\s>
<s>,you'll,look
you'll,look,much
look,much,prettier
much,prettier,<\s>
<s>,i'm,gonna
i'm,gonna,wipe
gonna,wipe,your
wipe,your,face
your,face,<\s>
<s>,i'm,gonna
i'm,gonna,wipe
gonna,wipe,your
wipe,your,face
your,face,<\s>
<s>,there,<\s>
<s>,let,me
let,me,see
me,see,<\s>
<s>,is,it
is,it,clean
it,clean,<\s>
<s>,do,you
do,you,know
you,know,what
know,what,this
what,this,is
this,is,eve
is,eve,<\s>
<s>,you're,very
you're,very,quiet
very,quiet,<\s>
<s>,what,<\s>
<s>,nap,<\s>
<s>,it's,not
it's,not,time
not,time,to
time,to,take
to,take,a
take,a,nap
a,nap,<\s>
<s>,why,eve
why,eve,it's
eve,it's,not
it's,not,time
not,time,to
time,to,take
to,take,a
take,a,nap
a,nap,<\s>
<s>,why,don't
why,don't,you
don't,you,put
you,put,your
put,your,head
your,head,down
head,down,on
down,on,the
on,the,pillow
the,pillow,and
pillow,and,take
and,take,a
take,a,nap
a,nap,<\s>
<s>,on,the
on,the,pillow
the,pillow,and
pillow,and,take
and,take,a
take,a,nap
a,nap,<\s>
<s>,yes,<\s>
<s>,that's,it
that's,it,<\s>
<s>,night_night,<\s>
<s>,it's,on
it's,on,the
on,the,table
the,table,<\s>
<s>,what,<\s>
<s>,what,<\s>
<s>,what,are
what,are,you
are,you,doing
you,doing,with
doing,with,the
with,the,radio
the,radio,<\s>
<s>,no,fraser's
no,fraser's,not
fraser's,not,going
not,going,byebye
going,byebye,<\s>
<s>,he's,going
he's,going,to
going,to,sit
to,sit,right
sit,right,there
right,there,on
there,on,the
on,the,chair
the,chair,<\s>
<s>,i'm,going
i'm,going,upstairs
going,upstairs,<\s>
<s>,i'll,be
i'll,be,right
be,right,back
right,back,<\s>
<s>,yes,that's
yes,that's,the
that's,the,telephone
the,telephone,<\s>
<s>,that,was
that,was,the
was,the,telephone
the,telephone,<\s>
<s>,it,was
it,was,papa
was,papa,on
papa,on,the
on,the,telephone
the,telephone,<\s>
<s>,it,wasn't
it,wasn't,peter
wasn't,peter,<\s>
<s>,no,<\s>
<s>,it,was
it,was,papa
was,papa,<\s>
<s>,she,means
she,means,boy
means,boy,fly
boy,fly,<\s>
<s>,did,you
did,you,see
you,see,the
see,the,butterfly
the,butterfly,<\s>
<s>,where's,the
where's,the,butterfly
the,butterfly,<\s>
<s>,show,mommy
show,mommy,the
mommy,the,butterfly
the,butterfly,<\s>
<s>,no,that's
no,that's,not
that's,not,the
not,the,butterfly
the,butterfly,<\s>
<s>,that's,the
that's,the,ball
the,ball,<\s>
<s>,where's,the
where's,the,butterfly
the,butterfly,<\s>
<s>,no,<\s>
<s>,there's,the
there's,the,butterfly
the,butterfly,<\s>
<s>,yes,<\s>
<s>,what,<\s>
<s>,what,<\s>
<s>,no,more
no,more,grape
more,grape,juice
grape,juice,<\s>
<s>,you,had
you,had,two
had,two,glasses
two,glasses,of
glasses,of,grape
of,grape,juice
grape,juice,<\s>
<s>,and,that's
and,that's,enough
that's,enough,<\s>
<s>,who's,that
who's,that,<\s>
<s>,who's,that
who's,that,<\s>
<s>,what's,that
what's,that,<\s>
<s>,i'll,be
i'll,be,right
be,right,back
right,back,eve
back,eve,<\s>
<s>,oh,excuse
oh,excuse,me
excuse,me,<\s>
<s>,would,you
would,you,shut
you,shut,the
shut,the,door
the,door,please
door,please,<\s>
<s>,my_dear,<\s>
<s>,thank_you,<\s>
<s>,eve's,a
eve's,a,dear
a,dear,yes
dear,yes,<\s>
<s>,not,breakfast
not,breakfast,we'll
breakfast,we'll,have
we'll,have,lunch
have,lunch,in
lunch,in,a
in,a,little
a,little,bit
little,bit,<\s>
<s>,yes,<\s>
<s>,you,go
you,go,in
go,in,and
in,and,read
and,read,your
read,your,book
your,book,while
book,while,mommy
while,mommy,fixes
mommy,fixes,your
fixes,your,lunch
your,lunch,<\s>
<s>,more,cracker
more,cracker,<\s>
<s>,no,<\s>
<s>,we're,going
we're,going,to
going,to,have
to,have,lunch
have,lunch,in
lunch,in,a
in,a,little
a,little,bit
little,bit,<\s>
<s>,you,want
you,want,watch
want,watch,<\s>
<s>,well,get
well,get,the
get,the,stool
the,stool,<\s>
<s>,get,the
get,the,stool
the,stool,<\s>
<s>,be,careful
be,careful,<\s>
<s>,it's,hot
it's,hot,<\s>
<s>,that's,not
that's,not,a
not,a,muffin
a,muffin,<\s>
<s>,that's,your
that's,your,cheese
your,cheese,sandwich
cheese,sandwich,<\s>
<s>,don't,touch
don't,touch,that
touch,that,<\s>
<s>,you,see
you,see,that's
see,that's,hot
that's,hot,<\s>
<s>,no,don't
no,don't,touch
don't,touch,it
touch,it,<\s>
<s>,what,are
what,are,those
are,those,<\s>
<s>,spoons,right
spoons,right,<\s>
<s>,yes,you
yes,you,may
you,may,have
may,have,it
have,it,<\s>
<s>,did,you
did,you,touch
you,touch,it
touch,it,<\s>
<s>,well,why
well,why,<\s>
<s>,it's,hot
it's,hot,<\s>
<s>,if,you
if,you,touch
you,touch,it
touch,it,you're
it,you're,going
you're,going,to
going,to,get
to,get,burned
get,burned,<\s>
<s>,xxx,keep
xxx,keep,your
keep,your,fingers
your,fingers,off
fingers,off,<\s>
<s>,i,should
i,should,think
should,think,so
think,so,<\s>
<s>,there,<\s>
<s>,you,want
you,want,a
want,a,piece
a,piece,of
piece,of,celery
of,celery,<\s>
<s>,there,<\s>
<s>,no,mommy
no,mommy,doesn't
mommy,doesn't,want
doesn't,want,any
want,any,celery
any,celery,<\s>
<s>,what's,that
what's,that,you're
that,you're,doing
you're,doing,<\s>
<s>,what,<\s>
<s>,what,<\s>
<s>,watch,the
watch,the,what
the,what,<\s>
<s>,what's,that
what's,that,<\s>
<s>,hm,<\s>
<s>,don't,know
don't,know,what
know,what,that
what,that,is
that,is,<\s>
<s>,change,her
change,her,<\s>
<s>,shall,i
shall,i,change
i,change,your
change,your,diaper
your,diaper,<\s>
<s>,alright,<\s>
<s>,you,lay
you,lay,right
lay,right,there
right,there,<\s>
<s>,you,stay
you,stay,right
stay,right,there
right,there,<\s>
<s>,i,have_to
i,have_to,go
have_to,go,upstairs
go,upstairs,and
upstairs,and,get
and,get,a
get,a,diaper
a,diaper,<\s>
<s>,you,stay
you,stay,right
stay,right,there
right,there,<\s>
<s>,that's,a
that's,a,good
a,good,girl
good,girl,<\s>
<s>,thank_you,<\s>
<s>,what,are
what,are,they
are,they,doing
they,doing,<\s>
<s>,are,you
are,you,ready
you,ready,for
ready,for,your
for,your,lunch
your,lunch,<\s>
<s>,mouth,<\s>
<s>,what_about,your
what_about,your,mouth
your,mouth,<\s>
<s>,where,is
where,is,your
is,your,celery
your,celery,eve
celery,eve,<\s>
<s>,where,is
where,is,your
is,your,celery
your,celery,<\s>
<s>,that's,the
that's,the,chair
the,chair,not
chair,not,the
not,the,table
the,table,<\s>
<s>,yes,<\s>
<s>,you,bring
you,bring,the
bring,the,celery
the,celery,here
celery,here,<\s>
<s>,oh,you
oh,you,dropped
you,dropped,the
dropped,the,celery
the,celery,<\s>
<s>,let,me
let,me,get
me,get,it
get,it,for
it,for,you
for,you,<\s>
<s>,mommy'll,have_to
mommy'll,have_to,wash
have_to,wash,it
wash,it,off
it,off,<\s>
<s>,what,<\s>
<s>,your,foot
your,foot,<\s>
<s>,where,is
where,is,your
is,your,foot
your,foot,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,there's,your
there's,your,foot
your,foot,<\s>
<s>,you,can
you,can,get
can,get,out
get,out,yourself
out,yourself,<\s>
<s>,you,<\s>
<s>,i,don't
i,don't,know
don't,know,if
know,if,you
if,you,can
you,can,get
can,get,out
get,out,that
out,that,way
that,way,or
way,or,not
or,not,<\s>
<s>,watch,your
watch,your,head
your,head,<\s>
<s>,now,what
now,what,are
what,are,you
are,you,doing
you,doing,<\s>
<s>,oh,you're
oh,you're,going
you're,going,to
going,to,do
to,do,it
do,it,again
it,again,<\s>
<s>,yes,you
yes,you,watch
you,watch,your
watch,your,head
your,head,<\s>
<s>,you're,gonna
you're,gonna,do
gonna,do,it
do,it,again
it,again,<\s>
<s>,alright,<\s>
<s>,why,don't
why,don't,we
don't,we,have
we,have,lunch
have,lunch,<\s>
<s>,would,you
would,you,like
you,like,to
like,to,have
to,have,lunch
have,lunch,<\s>
<s>,alright,you
alright,you,do
you,do,it
do,it,again
it,again,<\s>
<s>,we'll,hold
we'll,hold,off
hold,off,lunch
off,lunch,<\s>
<s>,oh,you
oh,you,want
you,want,lunch
want,lunch,then
lunch,then,<\s>
<s>,alright,<\s>
<s>,what,<\s>
<s>,what,<\s>
<s>,your,bibbie
your,bibbie,<\s>
<s>,oh,pardon
oh,pardon,me
pardon,me,<\s>
<s>,it,didn't
it,didn't,sound
didn't,sound,like
sound,like,it
like,it,<\s>
<s>,pardon,me
pardon,me,yes
me,yes,<\s>
<s>,lunch,yes
lunch,yes,<\s>
<s>,that's,a
that's,a,cheese
a,cheese,sandwich
cheese,sandwich,<\s>
<s>,yes,mommy'll
yes,mommy'll,have
mommy'll,have,a
have,a,sandwich
a,sandwich,too
sandwich,too,<\s>
<s>,peanut,<\s>
<s>,you've,got
you've,got,nice
got,nice,cheese
nice,cheese,right
cheese,right,in
right,in,there
in,there,look
there,look,<\s>
<s>,first,take
first,take,it
take,it,apart
it,apart,<\s>
<s>,fraser's,coffee
fraser's,coffee,<\s>
<s>,i,think
i,think,it's
think,it's,all_gone
it's,all_gone,<\s>
<s>,uhuh,<\s>
<s>,yes,mommy's
yes,mommy's,going
mommy's,going,to
going,to,have
to,have,some
have,some,soup
some,soup,<\s>
<s>,yes,it's
yes,it's,hot
it's,hot,<\s>
<s>,no,eve's
no,eve's,soup
eve's,soup,isn't
soup,isn't,hot
isn't,hot,<\s>
<s>,eve's,soup
eve's,soup,is
soup,is,cool
is,cool,<\s>
<s>,eve's,soup
eve's,soup,is
soup,is,cool
is,cool,<\s>
<s>,no,mommy's
no,mommy's,is
mommy's,is,hot
is,hot,<\s>
<s>,mm,that
mm,that,tastes
that,tastes,good
tastes,good,<\s>
<s>,let's,wait
let's,wait,<\s>
<s>,not,while
not,while,you
while,you,eat
you,eat,<\s>
<s>,don't,do
don't,do,it
do,it,while
it,while,you
while,you,eat
you,eat,<\s>
<s>,you,do
you,do,it
do,it,down
it,down,on
down,on,the
on,the,floor
the,floor,<\s>
<s>,not,in
not,in,your
in,your,high
your,high,xxx
high,xxx,chair
xxx,chair,<\s>
<s>,just,about
just,about,<\s>
<s>,it's,almost
it's,almost,all_gone
almost,all_gone,<\s>
<s>,is,eve's
is,eve's,soup
eve's,soup,gone
soup,gone,<\s>
<s>,yes,mommy's
yes,mommy's,soup's
mommy's,soup's,all_gone
soup's,all_gone,<\s>
<s>,what,are
what,are,you
are,you,eating
you,eating,<\s>
<s>,your,sandwich
your,sandwich,<\s>
<s>,would,you
would,you,turn
you,turn,around
turn,around,please
around,please,<\s>
<s>,turn,around
turn,around,in
around,in,your
in,your,chair
your,chair,<\s>
<s>,that's,it
that's,it,<\s>
<s>,that's,a
that's,a,girl
a,girl,<\s>
<s>,thank_you,<\s>
<s>,around,<\s>
<s>,turn,<\s>
<s>,yes,the
yes,the,baby's
the,baby's,eating
baby's,eating,up
eating,up,there
up,there,<\s>
<s>,yes,she's
yes,she's,no
she's,no,she's
no,she's,at
she's,at,a
at,a,table
a,table,<\s>
<s>,she's,not
she's,not,at
not,at,a
at,a,high
a,high,<\s>
<s>,yes,she's
yes,she's,eating
she's,eating,at
eating,at,a
at,a,table
a,table,<\s>
<s>,yes,she
yes,she,has
she,has,a
has,a,bibbie
a,bibbie,on
bibbie,on,<\s>
<s>,eve,has
eve,has,a
has,a,bibbie
a,bibbie,uhhuh
bibbie,uhhuh,<\s>
<s>,she's,eating
she's,eating,at
eating,at,a
at,a,table
a,table,<\s>
<s>,when,you
when,you,get
you,get,to
get,to,be
to,be,a
be,a,big
a,big,girl
big,girl,you
girl,you,can
you,can,eat
can,eat,at
eat,at,a
at,a,table
a,table,too
table,too,<\s>
<s>,m,the
m,the,baby's
the,baby's,eating
baby's,eating,at
eating,at,the
at,the,table
the,table,<\s>
<s>,when,you
when,you,get
you,get,to
get,to,be
to,be,a
be,a,big
a,big,girl
big,girl,<\s>
<s>,yes,<\s>
<s>,are,you
are,you,all
you,all,finished
all,finished,<\s>
<s>,would,you
would,you,like
you,like,another
like,another,cheese
another,cheese,sandwich
cheese,sandwich,<\s>
<s>,would,you
would,you,<\s>
<s>,alright,<\s>
<s>,there,you
there,you,go
you,go,<\s>
<s>,did,you
did,you,drink
you,drink,your
drink,your,eggnog
your,eggnog,<\s>
<s>,in,your
in,your,cup
your,cup,<\s>
<s>,eggnog,<\s>
<s>,hm,<\s>
<s>,mommy,had
mommy,had,her
had,her,eggnog
her,eggnog,m
eggnog,m,<\s>
<s>,do,you
do,you,like
you,like,it
like,it,<\s>
<s>,yes,you
yes,you,take
you,take,a
take,a,drink
a,drink,and
drink,and,see
and,see,if
see,if,you
if,you,like
you,like,it
like,it,<\s>
<s>,yes,you're
yes,you're,lady_bump
you're,lady_bump,<\s>
<s>,no,mommy
no,mommy,still
mommy,still,has
still,has,some
has,some,eggnog
some,eggnog,<\s>
<s>,m,<\s>
<s>,you,gonna
you,gonna,drink
gonna,drink,some
drink,some,<\s>
<s>,be,careful
be,careful,<\s>
<s>,i,know
i,know,you
know,you,spilled
you,spilled,it
spilled,it,on
it,on,your
on,your,arm
your,arm,<\s>
<s>,be,careful
be,careful,<\s>
<s>,you're,spilling
you're,spilling,your
spilling,your,cup
your,cup,all
cup,all,over
all,over,the
over,the,place
the,place,here
place,here,<\s>
<s>,eggnog,<\s>
<s>,it,belongs
it,belongs,in
belongs,in,the
in,the,cup
the,cup,and
cup,and,in
and,in,eve's
in,eve's,tummy
eve's,tummy,not
tummy,not,on
not,on,the
on,the,floor
the,floor,<\s>
<s>,m,<\s>
<s>,m,<\s>
<s>,mommy's,is
mommy's,is,all_gone
is,all_gone,now
all_gone,now,<\s>
<s>,no,eve's
no,eve's,isn't
eve's,isn't,gone
isn't,gone,yet
gone,yet,<\s>
<s>,not,yet
not,yet,<\s>
<s>,no,the
no,the,baby's
the,baby's,not
baby's,not,in
not,in,the
in,the,high
the,high,<\s>
<s>,what's,the
what's,the,baby
the,baby,doing
baby,doing,<\s>
<s>,the,baby's
the,baby's,not
baby's,not,sleeping
not,sleeping,no
sleeping,no,<\s>
<s>,the,baby's
the,baby's,eating
baby's,eating,at
eating,at,the
at,the,table
the,table,<\s>
<s>,that's,right
that's,right,<\s>
<s>,when,you
when,you,get
you,get,to
get,to,be
to,be,a
be,a,big
a,big,girl
big,girl,you
girl,you,eat
you,eat,at
eat,at,the
at,the,table
the,table,<\s>
<s>,are,you
are,you,all
you,all,finished
all,finished,<\s>
<s>,you,don't
you,don't,want
don't,want,any
want,any,more
any,more,sandwich
more,sandwich,<\s>
<s>,you,have
you,have,so
have,so,much
so,much,cheese
much,cheese,on
cheese,on,there
on,there,<\s>
<s>,lots_of,cheese
lots_of,cheese,there
cheese,there,<\s>
<s>,no,if
no,if,you're
if,you're,going
you're,going,to
going,to,eat
to,eat,you
eat,you,have_to
you,have_to,sit
have_to,sit,down
sit,down,in
down,in,your
in,your,chair
your,chair,<\s>
<s>,that's,a
that's,a,girl
a,girl,<\s>
<s>,what,<\s>
<s>,eve,don't
eve,don't,talk
don't,talk,with
talk,with,your
with,your,mouth
your,mouth,full
mouth,full,<\s>
<s>,i,can't
i,can't,understand
can't,understand,you
understand,you,<\s>
<s>,chew,up
chew,up,your
up,your,sandwich
your,sandwich,<\s>
<s>,chew,it
chew,it,up
it,up,<\s>
<s>,mommy's,gone
mommy's,gone,<\s>
<s>,now,what
now,what,did
what,did,you
did,you,say
you,say,<\s>
<s>,chew,up
chew,up,your
up,your,sandwich
your,sandwich,<\s>
<s>,what_about,the
what_about,the,lady
the,lady,<\s>
<s>,the,lady's
the,lady's,home
