0,1
<s>,did
did,the
the,kangaroo
kangaroo,fall
fall,down
down,<\s>
<s>,what's
what's,mommy
mommy,doing
doing,<\s>
<s>,mommy's
mommy's,pouring
pouring,sugar
sugar,<\s>
<s>,good
good,<\s>
<s>,what
what,don't
don't,you
you,like
like,nomi
nomi,<\s>
<s>,you
you,don't
don't,like
like,your
your,cheerios
cheerios,<\s>
<s>,is
is,there
there,something
something,else
else,mommy
mommy,can
can,get
get,you
you,<\s>
<s>,is
is,there
there,something
something,else
else,you
you,would
would,like
like,<\s>
<s>,how
how,about
about,some
some,yogurt
yogurt,<\s>
<s>,no
no,<\s>
<s>,would
would,you
you,like
like,some
some,toast
toast,<\s>
<s>,okay
okay,i'll
i'll,get
get,you
you,some
some,toast
toast,<\s>
<s>,you
you,can
can,have
have,peanut
peanut,and
and,toast
toast,if
if,you'd
you'd,like
like,<\s>
<s>,it's
it's,toasting
toasting,nomi
nomi,<\s>
<s>,remember
remember,how
how,we
we,put
put,it
it,in
in,the
the,toaster
toaster,<\s>
<s>,you'll
you'll,get
get,peanut
peanut,<\s>
<s>,i'm
i'm,getting
getting,it
it,down
down,right
right,now
now,<\s>
<s>,careful
careful,nomi
nomi,<\s>
<s>,you're
you're,spilling
spilling,it
it,honey
honey,<\s>
<s>,let's
let's,not
not,spill
spill,it
it,sweetie
sweetie,<\s>
<s>,let
let,mommy
mommy,take
take,this
this,<\s>
<s>,yeah
yeah,mommy's
mommy's,cleaning
cleaning,it
it,up
up,<\s>
<s>,you
you,spilled
spilled,your
your,cheerios
cheerios,<\s>
<s>,be
be,careful
careful,now
now,<\s>
<s>,there's
there's,a
a,little
little,bit
bit,of
of,cocoa
cocoa,left
left,<\s>
<s>,finish
finish,this
this,little
little,bit
bit,of
of,cocoa
cocoa,<\s>
<s>,okay
okay,<\s>
<s>,no
no,it's
it's,not
not,too
too,hot
hot,<\s>
<s>,okay
okay,<\s>
<s>,you
you,can
can,foo
foo,it
it,if
if,you
you,want
want,<\s>
<s>,it's
it's,cool
cool,now
now,<\s>
<s>,yes
yes,<\s>
<s>,daddy's
daddy's,working
working,honey
honey,<\s>
<s>,at
at,the
the,lab
lab,yes
yes,<\s>
<s>,monkeys
monkeys,are
are,at
at,the
the,lab
lab,too
too,<\s>
<s>,what
what,<\s>
<s>,truck
truck,<\s>
<s>,is
is,there
there,a
a,truck
truck,<\s>
<s>,no
no,that's
that's,a
a,frisbee
frisbee,nomi
nomi,<\s>
<s>,what
what,have
have,i
i,got
got,<\s>
<s>,some
some,clothes
clothes,here
here,nomi
nomi,<\s>
<s>,he
he,woke
woke,up
up,didn't
didn't,he
he,<\s>
<s>,kangaroo
kangaroo,woke
woke,up
up,<\s>
<s>,are
are,you
you,eating
eating,your
your,toast
toast,<\s>
<s>,are
are,you
you,eating
eating,your
your,toast
toast,<\s>
<s>,do
do,you
you,want
want,some
some,more
more,juice
juice,<\s>
<s>,want
want,me
me,to
to,wipe
wipe,your
your,hands
hands,with
with,a
a,napkin
napkin,<\s>
<s>,yes
yes,you
you,can
can,eat
eat,that
that,<\s>
<s>,uhhuh
uhhuh,<\s>
<s>,yes
yes,peanut
peanut,eat
eat,it
it,<\s>
<s>,it's
it's,good
good,for
for,you
you,<\s>
<s>,does
does,the
the,kangaroo
kangaroo,want
want,peanut
peanut,<\s>
<s>,ask
ask,him
him,<\s>
<s>,does
does,he
he,want
want,it
it,<\s>
<s>,nomi
nomi,say
say,<\s>
<s>,do
do,you
you,want
want,some
some,<\s>
<s>,kangaroo
kangaroo,says
says,<\s>
<s>,yes
yes,i
i,want
want,some
some,peanut
peanut,<\s>
<s>,more
more,what
what,<\s>
<s>,more
more,<\s>
<s>,kangaroo
kangaroo,<\s>
<s>,yes
yes,i
i,want
want,some
some,peanut
peanut,<\s>
<s>,yes
yes,the
the,kangaroo's
kangaroo's,fun
fun,<\s>
<s>,no
no,he's
he's,awake
awake,now
now,<\s>
<s>,nomi
nomi,you
you,try
try,to
to,eat
eat,that
that,peanut
peanut,now
now,<\s>
<s>,what
what,is
is,the
the,kangaroo
kangaroo,eating
eating,<\s>
<s>,toast
toast,<\s>
<s>,right
right,<\s>
<s>,kangaroo
kangaroo,eating
eating,toast
toast,right
right,<\s>
<s>,does
does,he
he,like
like,it
it,<\s>
<s>,does
does,he
he,like
like,it
it,<\s>
<s>,does
does,he
he,like
like,the
the,toast
toast,<\s>
<s>,nomi
nomi,ask
ask,the
the,kangaroo
kangaroo,<\s>
<s>,does
does,he
he,like
like,the
the,toast
toast,<\s>
<s>,do
do,you
you,like
like,it
it,<\s>
<s>,can
can,you
you,say
say,<\s>
<s>,yes
yes,i
i,like
like,it
it,<\s>
<s>,can
can,you
you,say
say,<\s>
<s>,he
he,likes
likes,it
it,<\s>
<s>,can
can,you
you,say
say,<\s>
<s>,he
he,likes
likes,it
it,<\s>
<s>,no
no,don't
don't,slide
slide,<\s>
<s>,oh
oh,no
no,don't
don't,say
say,<\s>
<s>,byebye
byebye,<\s>
<s>,no
no,stay
stay,up
up,in
in,the
the,chair
chair,and
and,finish
finish,toast
toast,<\s>
<s>,no
no,don't
don't,slide
slide,down
down,<\s>
<s>,byebye
byebye,<\s>
<s>,see
see,you
you,later
later,<\s>
<s>,i'm
i'm,not
not,going
going,to
to,slide
slide,all
all,the
the,way
way,down
down,<\s>
<s>,get
get,up
up,<\s>
<s>,good
good,good
good,<\s>
<s>,what's
what's,mommy
mommy,doing
doing,<\s>
<s>,what's
what's,mommy
mommy,doing
doing,<\s>
<s>,what's
what's,mommy
mommy,doing
doing,<\s>
<s>,what's
what's,mommy
mommy,doing
doing,<\s>
<s>,what's
what's,mommy
mommy,doing
doing,<\s>
<s>,mommy's
mommy's,doing
doing,nomi
nomi,<\s>
<s>,nomi
nomi,can
can,zipper
zipper,<\s>
<s>,sandy's
sandy's,pants
pants,<\s>
<s>,you
you,can
can,dress
dress,sandy
sandy,<\s>
<s>,sandy'is
sandy'is,in
in,your
your,room
room,<\s>
<s>,later
later,you
you,get
get,sandy
sandy,<\s>
<s>,now
now,you
you,play
play,with
with,ann
ann,<\s>
<s>,you're
you're,holding
holding,ann
ann,<\s>
<s>,going
going,to
to,sneeze
sneeze,<\s>
<s>,funny
funny,face
face,<\s>
<s>,do
do,it
it,again
again,<\s>
<s>,boo
boo,<\s>
<s>,boo
boo,<\s>
<s>,you
you,boo
boo,<\s>
<s>,you
you,boo
boo,daddy
daddy,<\s>
<s>,boo
boo,<\s>
<s>,you
you,boo
boo,<\s>
<s>,you
you,boo
boo,the
the,daddy
daddy,<\s>
<s>,gammy's
gammy's,in
in,the
the,bath
bath,<\s>
<s>,ann's
ann's,sleeping
sleeping,on
on,the
the,tray
tray,<\s>
<s>,what
what,<\s>
<s>,no
no,<\s>
<s>,would
would,you
you,like
like,to
to,finish
finish,up
up,that
that,piece
piece,of
of,toast
toast,<\s>
<s>,you
you,want
want,mommy
mommy,to
to,take
take,it
it,<\s>
<s>,no
no,<\s>
<s>,we're
we're,going
going,to
to,put
put,these
these,things
things,away
away,<\s>
<s>,kangaroo
kangaroo,is
is,resting
resting,isn't
isn't,he
he,<\s>
<s>,lying
lying,down
down,<\s>
<s>,uhhum
uhhum,<\s>
<s>,what
what,<\s>
<s>,do
do,this
this,nomi's
nomi's,foot
foot,<\s>
<s>,okay
okay,<\s>
<s>,that's
that's,a
a,piece
piece,of
of,paper
paper,nomi
nomi,<\s>
<s>,piece
piece,of
of,paper
paper,<\s>
<s>,i'm
i'm,going
going,to
to,clean
clean,this
this,up
up,with
with,a
a,cloth
cloth,<\s>
<s>,would
would,you
you,like
like,to
to,clean
clean,up
up,the
the,kangaroo
kangaroo,<\s>
<s>,wipe
wipe,the
the,kangaroo's
kangaroo's,face
face,<\s>
<s>,wipe
wipe,the
the,kangaroo's
kangaroo's,face
face,<\s>
<s>,would
would,you
you,like
like,to
to,do
do,that
that,nomi
nomi,<\s>
<s>,good
good,<\s>
<s>,okay
okay,<\s>
<s>,how
how,are
are,you
you,now
now,<\s>
<s>,okay
okay,<\s>
<s>,what's
what's,the
the,kangaroo
kangaroo,doing
doing,<\s>
<s>,what's
what's,he
he,doing
doing,<\s>
<s>,what
what,are
are,you
you,doing
doing,<\s>
<s>,what
what,are
are,you
you,doing
doing,<\s>
<s>,what
what,are
are,you
you,doing
doing,to
to,the
the,kangaroo
kangaroo,<\s>
<s>,oh
oh,you're
you're,washing
washing,the
the,table
table,<\s>
<s>,good
good,<\s>
<s>,is
is,it
it,all
all,clean
clean,<\s>
<s>,would
would,you
you,like
like,to
to,get
get,down
down,now
now,<\s>
<s>,the
the,pillowcase
pillowcase,<\s>
<s>,come
come,watch
watch,<\s>
<s>,i
i,am
am,going
going,to
to,put
put,it
it,on
on,a
a,pillow
pillow,<\s>
<s>,whenever
whenever,we
we,go
go,on
on,the
the,bumpy
bumpy,road
road,after
after,we
we,get
get,off
off,the
the,bumpy
bumpy,road
road,she
she,says
says,<\s>
<s>,almost
almost,on
on,the
the,bumpy
bumpy,road
road,<\s>
<s>,sure
sure,<\s>
<s>,nomi
nomi,you
you,didn't
didn't,finish
finish,peeling
peeling,your
your,banana
banana,<\s>
<s>,what's
what's,green
green,<\s>
<s>,going
going,on
on,the
the,river
river,<\s>
<s>,hear
hear,the
the,crispies
crispies,snap
snap,crackle
crackle,pop
pop,<\s>
<s>,put
put,them
them,by
by,your
your,ear
ear,<\s>
<s>,hear
hear,them
them,say
say,<\s>
<s>,snap
snap,<\s>
<s>,are
are,you
you,eating
eating,the
the,crispies
crispies,nomi
nomi,<\s>
<s>,it's
it's,not
not,who
who,honey
honey,it's
it's,<\s>
<s>,what
what,<\s>
<s>,what
what,is
is,this
this,<\s>
<s>,and
and,that
that,is
is,<\s>
<s>,i
i,don't
don't,know
know,<\s>
<s>,i
i,don't
don't,know
know,what
what,it
it,is
is,nomi
nomi,<\s>
<s>,some
some,kind
kind,of
of,gook
gook,<\s>
<s>,i
i,don't
don't,know
know,what
what,it
it,is
is,<\s>
<s>,leave
leave,it
it,alone
alone,<\s>
<s>,you
you,don't
don't,want
want,the
the,gook
gook,<\s>
<s>,eat
eat,your
your,crispies
crispies,<\s>
<s>,put
put,your
your,ear
ear,down
down,to
to,the
the,crispies
crispies,honey
honey,<\s>
<s>,don't
don't,put
put,the
the,crispies
crispies,up
up,to
to,your
your,ear
ear,<\s>
<s>,that's
that's,a
a,dropper
dropper,from
from,one
one,of
of,your
your,old
old,vitamin
vitamin,bottles
bottles,<\s>
<s>,which
which,one
one,honey
honey,<\s>
<s>,show
show,me
me,which
which,one
one,<\s>
<s>,oh
oh,honey
honey,those
those,are
are,ick
ick,<\s>
<s>,don't
don't,touch
touch,please
please,<\s>
<s>,please
please,<\s>
<s>,please
please,<\s>
<s>,don't
don't,touch
touch,please
please,<\s>
<s>,don't
don't,touch
touch,please
please,<\s>
<s>,they're
they're,bugs
bugs,nomi
nomi,<\s>
<s>,nomi
nomi,don't
don't,touch
touch,please
please,<\s>
<s>,they're
they're,bugs
bugs,nomi
nomi,<\s>
<s>,don't
don't,touch
touch,that
that,nomi
nomi,<\s>
<s>,icky
icky,<\s>
<s>,forget
forget,it
it,nomi
nomi,<\s>
<s>,what
what,do
do,you
you,see
see,<\s>
<s>,that's
that's,icky
icky,<\s>
<s>,they're
they're,a_lot_of
a_lot_of,little
little,dead
dead,bugs
bugs,<\s>
<s>,i
i,tried
tried,to
to,wash
wash,them
them,up
up,<\s>
<s>,i
i,hope
hope,they're
they're,all
all,washed
washed,up
up,now
now,<\s>
<s>,i
i,hope
hope,so
so,<\s>
<s>,icky
icky,<\s>
<s>,icky
icky,<\s>
<s>,is
is,your
your,dolly
dolly,taking
taking,a
a,nap
nap,<\s>
<s>,careful
careful,please
please,<\s>
<s>,are
are,you
you,getting
getting,a
a,little
little,warm
warm,<\s>
<s>,would
would,you
you,unzip
unzip,your
your,sleeper
sleeper,please
please,<\s>
<s>,could
could,you
you,do
do,that
that,unzip
unzip,your
your,sleeper
sleeper,<\s>
<s>,in
in,gammy's
gammy's,room
room,<\s>
<s>,okay
okay,<\s>
<s>,you
you,can
can,see
see,gammy
gammy,<\s>
<s>,what
what,are
are,you
you,going
going,to
to,tell
tell,gammy
gammy,<\s>
<s>,nomi
nomi,come
come,in
in,gammy's
gammy's,room
room,<\s>
<s>,we
we,want
want,you
you,in
in,here
here,sweetie
sweetie,<\s>
<s>,come
come,on
on,nomi
nomi,<\s>
<s>,what
what,have
have,you
you,got
got,<\s>
<s>,sounds
sounds,like
like,a
a,plastic
plastic,bag
bag,<\s>
<s>,dangerous
dangerous,dangerous
dangerous,<\s>
<s>,no
no,no
no,<\s>
<s>,let
let,me
me,show
show,you
you,<\s>
<s>,let
let,me
me,show
show,you
you,<\s>
<s>,go
go,in
in,gammy's
gammy's,room
room,and
and,change
change,it
it,<\s>
<s>,i
i,don't
don't,know
know,let
let,me
me,see
see,<\s>
<s>,nomi
nomi,would
would,you
you,like
like,to
to,give
give,your
your,dolly
dolly,some
some,drop_drops
drop_drops,<\s>
<s>,give
give,the
the,baby
baby,some
some,drop_drops
drop_drops,<\s>
<s>,good
good,<\s>
<s>,where
where,are
are,you
you,putting
putting,the
the,drop_drops
drop_drops,<\s>
<s>,where
where,are
are,you
you,putting
putting,the
the,drop_drops
drop_drops,<\s>
<s>,in
in,dolly's
dolly's,ear
ear,<\s>
<s>,don't
don't,put
put,that
that,in
in,your
your,ear
ear,<\s>
<s>,just
just,the
the,drop
drop,<\s>
<s>,don't
don't,put
put,the
the,hanger
hanger,in
in,your
your,ear
ear,<\s>
<s>,just
just,the
the,drop
drop,<\s>
<s>,it's
it's,chewed
chewed,on
on,a
a,little
little,but
but,it's
it's,not
not,broken
broken,<\s>
<s>,boo
boo,<\s>
<s>,boo
boo,<\s>
<s>,did
did,you
you,boo
boo,gammy
gammy,<\s>
<s>,yes
yes,you
you,bumped
bumped,your
your,head
head,didn't
didn't,you
you,<\s>
<s>,nomi
nomi,why
why,don't
don't,you
you,put
put,the
the,hanger
hanger,down
down,while
while,you
you,boo
boo,<\s>
<s>,put
put,the
the,hanger
hanger,down
down,while
while,you
you,boo
boo,<\s>
<s>,go
go,boo
boo,gammy
gammy,some
some,more
more,<\s>
<s>,now
now,boo
boo,gammy
gammy,some
some,more
more,<\s>
<s>,you
you,can
can,boo
boo,your
your,dollies
dollies,too
too,<\s>
<s>,do
do,you
you,have
have,a
a,ribbon
ribbon,nomi
nomi,<\s>
<s>,it
it,probably
probably,still
still,has
has,a
a,little
little,knot
knot,in
in,it
it,<\s>
<s>,yes
yes,i'm
i'm,trying
trying,to
to,take
take,it
it,off
off,<\s>
<s>,there
there,it
it,comes
comes,<\s>
<s>,there
there,it
it,comes
comes,<\s>
<s>,put
put,it
it,in
in,nomi's
nomi's,hair
hair,<\s>
<s>,no
no,you
you,don't
don't,want
want,to
to,take
take,anything
anything,else
else,off
off,honey
honey,<\s>
<s>,what's
what's,this
this,nomi
nomi,<\s>
<s>,uhhuh
uhhuh,<\s>
<s>,does
does,georgie
georgie,smell
smell,your
your,flower
flower,<\s>
<s>,put
put,it
it,on
on,<\s>
<s>,nomi's
nomi's,ribbon
ribbon,<\s>
<s>,the
the,ribbon
ribbon,that
that,gammy
gammy,gave
gave,you
you,once
once,<\s>
<s>,put
put,this
this,blue
blue,ribbon
ribbon,in
in,<\s>
<s>,do
do,you
you,want
want,this
this,in
in,baby's
baby's,hair
hair,<\s>
<s>,baby
baby,really
really,doesn't
doesn't,have
have,much
much,hair
hair,<\s>
<s>,look
look,at
at,baby
baby,nomi
nomi,<\s>
<s>,look
look,at
at,baby
baby,nomi
nomi,<\s>
<s>,yes
yes,that's
that's,what
what,i
i,was
was,hoping
hoping,you
you,wouldn't
wouldn't,notice
notice,<\s>
<s>,be
be,careful
careful,of
of,the
the,cord
cord,<\s>
<s>,you
you,know
know,what
what,the
the,cord
cord,is
is,<\s>
<s>,be
be,careful
careful,of
of,it
it,<\s>
<s>,step
step,over
over,it
it,<\s>
<s>,you
you,have_to
have_to,go
go,around
around,<\s>
<s>,okay
okay,<\s>
<s>,come
come,around
around,the
the,other
other,side
side,<\s>
<s>,go
go,around
around,this
this,way
way,<\s>
<s>,on
on,the
the,slide
slide,you
you,want
want,to
to,go
go,<\s>
<s>,okay
okay,you
you,can
can,go
go,on
on,the
the,slide
slide,for
for,a
a,minute
minute,<\s>
<s>,would
would,you
you,like
like,some
some,lunch
lunch,<\s>
<s>,yes
yes,you
you,can
can,put
put,it
it,in
in,georgie's
georgie's,suit
suit,where
where,the
the,buttons
buttons,are
are,<\s>
<s>,yeah
yeah,where
where,the
the,buttons
buttons,are
are,<\s>
<s>,on
on,georgie's
georgie's,chest
chest,<\s>
<s>,look
look,on
on,georgie's
georgie's,chest
chest,<\s>
<s>,maybe
maybe,you
you,could
could,stick
stick,the
the,flower
flower,in
in,there
there,<\s>
<s>,let
let,me
me,show
show,where
where,mommy
mommy,can
can,put
put,it
it,<\s>
<s>,you
you,don't
don't,like
like,it
it,in
in,mommy's
mommy's,<\s>
<s>,okay
okay,<\s>
<s>,mommy's
mommy's,going
going,to
to,put
put,it
it,<\s>
<s>,see
see,nomi
nomi,look
look,<\s>
<s>,i
i,was
was,going
going,to
to,tell
tell,you
you,<\s>
<s>,put
put,it
it,here
here,in
in,nomi's
nomi's,suit
suit,<\s>
<s>,what
what,do
do,you
you,want
want,<\s>
<s>,that's
that's,very
very,pretty
pretty,<\s>
<s>,yeah
yeah,<\s>
<s>,nomi
nomi,get
get,the
the,ribbon
ribbon,from
from,baby
baby,the
the,blue
blue,ribbon
ribbon,and
and,we'll
we'll,put
put,the
the,blue
blue,ribbon
ribbon,in
in,georgie's
georgie's,hair
hair,<\s>
<s>,okay
okay,<\s>
<s>,you
you,want
want,me
me,to
to,get
get,you
you,a
a,bobby
bobby,pin
pin,<\s>
<s>,i'll
i'll,get
get,you
you,a
a,bobby
bobby,pin
pin,or
or,a
a,clip
clip,<\s>
<s>,i'll
i'll,get
get,a
a,clip
clip,<\s>
<s>,here's
here's,a
a,clip
clip,<\s>
<s>,here's
here's,a
a,clip
clip,<\s>
<s>,where's
where's,georgie
georgie,<\s>
<s>,the
the,clip
clip,is
is,not
not,decorative
decorative,<\s>
<s>,icky
icky,<\s>
<s>,oh
oh,look
look,who's
who's,coming
coming,<\s>
<s>,that's
that's,right
right,<\s>
<s>,there's
there's,georgie
georgie,<\s>
<s>,don't
don't,eat
eat,the
the,recorder
recorder,<\s>
<s>,that's
that's,the
the,microphone
microphone,<\s>
<s>,nomi
nomi,no
no,no
no,<\s>
<s>,sit
sit,down
down,<\s>
<s>,you
you,mustn't
mustn't,sit
sit,on
on,the
the,tape
tape,<\s>
<s>,say
say,<\s>
<s>,night_night
night_night,<\s>
<s>,what's
what's,your
your,name
name,<\s>
<s>,how
how,old
old,are
are,you
you,<\s>
<s>,how
how,old
old,are
are,you
you,<\s>
<s>,how
how,old
old,are
are,you
you,<\s>
<s>,two
two,two
two,years
years,old
old,<\s>
<s>,where
where,do
do,you
you,live
live,<\s>
<s>,gurleyville
gurleyville,road
road,right
right,<\s>
<s>,right
right,<\s>
<s>,what's
what's,your
your,daddy's
daddy's,name
name,<\s>
<s>,no
no,ben
ben,<\s>
<s>,what's
what's,your
your,mommy's
mommy's,name
name,<\s>
<s>,mommy's
mommy's,name
name,is
is,jackie
jackie,<\s>
<s>,okay
okay,<\s>
<s>,what's
what's,your
your,dolly's
dolly's,name
name,<\s>
<s>,no
no,what's
what's,that
that,dolly's
dolly's,name
name,<\s>
<s>,no
no,georgie
georgie,<\s>
<s>,what's
what's,this
this,dolly's
dolly's,name
name,<\s>
<s>,no
no,ann
ann,<\s>
<s>,ann
ann,<\s>
<s>,georgie
georgie,<\s>
<s>,who
who,else
else,<\s>
<s>,who's
who's,that
that,over
over,there
there,<\s>
<s>,baby
baby,right
right,<\s>
<s>,who's
who's,this
this,<\s>
<s>,hello
hello,<\s>
<s>,is
is,nomi
nomi,there
there,<\s>
<s>,can
can,nomi
nomi,come
come,play
play,<\s>
<s>,no
no,nomi
nomi,can't
can't,come
come,play
play,<\s>
<s>,is
is,it
it,nomi's
nomi's,bedtime
bedtime,<\s>
<s>,fine
fine,how
how,are
are,you
you,<\s>
<s>,does
does,georgie
georgie,have
have,a
a,dirty
dirty,neck
neck,<\s>
<s>,gammy
gammy,went
went,back
back,to
to,new_york
new_york,<\s>
<s>,she's
she's,not
not,here
here,sweetie
sweetie,<\s>
<s>,gammy
gammy,went
went,back
back,home
home,<\s>
<s>,is
is,georgie's
georgie's,face
face,dirty
dirty,<\s>
<s>,oh
oh,it
it,looks
looks,clean
clean,to
to,me
me,<\s>
<s>,yes
yes,georgie
georgie,likes
likes,tea
tea,doesn't
doesn't,he
he,<\s>
<s>,i
i,have_to
have_to,peel
peel,it
it,down
down,a
a,little
little,<\s>
<s>,not
not,on
on,the
the,floor
floor,honey
honey,<\s>
<s>,put
put,it
it,put
put,it
it,up
up,on
on,the
the,table
table,<\s>
<s>,okay
okay,<\s>
<s>,thank_you
thank_you,<\s>
<s>,no
no,honey
honey,put
put,it
it,up
up,on
on,the
the,table
table,<\s>
<s>,yes
yes,up
up,on
on,the
the,table
table,<\s>
<s>,no
no,not
not,on
on,the
the,floor
floor,<\s>
<s>,on
on,the
the,table
table,nomi
nomi,<\s>
<s>,that's
that's,a
a,chiquita
chiquita,banana
banana,sign
sign,<\s>
<s>,chiquita
chiquita,<\s>
<s>,okay
okay,honey
honey,<\s>
<s>,let
let,me
me,take
take,this
this,<\s>
<s>,there's
there's,a
a,little
little,tiny
tiny,piece
piece,of
of,peel
peel,<\s>
<s>,okay
okay,honey
honey,<\s>
<s>,okay
okay,<\s>
<s>,here
here,<\s>
<s>,i'll
i'll,fix
fix,it
it,for
for,you
you,<\s>
<s>,i'm
i'm,washing
washing,yes
yes,<\s>
<s>,xxx
xxx,<\s>
<s>,oh
oh,nomi
nomi,<\s>
<s>,unsnap
unsnap,the
the,pants
pants,honey
honey,<\s>
<s>,nomi
nomi,remember
remember,what
what,we
we,said
said,this
this,morning
morning,about
about,being
being,reasonable
reasonable,<\s>
<s>,do
do,you
you,remember
remember,how
how,we
we,talked
talked,this
this,morning
morning,about
about,being
being,reasonable
reasonable,<\s>
<s>,do
do,you
you,remember
remember,<\s>
<s>,we
we,did
did,<\s>
<s>,alright
alright,we
we,didn't
didn't,have
have,a
a,nice
nice,conversation
conversation,this
this,morning
morning,<\s>
<s>,yes
yes,that's
that's,georgie's
georgie's,cloth
cloth,honey
honey,<\s>
<s>,yes
yes,georgie's
georgie's,cloth
cloth,<\s>
<s>,different
different,book
book,<\s>
<s>,daddy
daddy,will
will,get
get,a
a,different
different,book
book,<\s>
<s>,good
good,baby
baby,<\s>
<s>,yeah
yeah,<\s>
<s>,that's
that's,a
a,boy
boy,holding
holding,a
a,clock
clock,<\s>
<s>,another
another,boy
boy,<\s>
<s>,a
a,girl
girl,riding
riding,a
a,horse
horse,<\s>
<s>,a
a,man
man,<\s>
<s>,another
another,man
man,<\s>
<s>,another
another,man
man,<\s>
<s>,another
another,man
man,<\s>
<s>,good
good,<\s>
<s>,what
what,honey
honey,<\s>
<s>,okay
okay,honey
honey,<\s>
<s>,let's
let's,get
get,up
up,now
now,<\s>
<s>,we're
we're,going
going,to
to,have
have,dinner
dinner,nomi
nomi,<\s>
<s>,okay
okay,<\s>
<s>,take
take,it
it,with
with,you
you,<\s>
<s>,over
over,there
there,by
by,the
the,little
little,chair
chair,<\s>
<s>,nomi
nomi,wash
wash,georgie
georgie,<\s>
<s>,nomi
nomi,washed
washed,georgie
georgie,<\s>
<s>,mommy's
mommy's,going
going,to
to,wash
wash,you
you,just
just,like
like,you
you,wash
wash,georgie
georgie,<\s>
<s>,dinner
dinner,<\s>
<s>,juice
juice,<\s>
<s>,remember
remember,how
how,you
you,wash
wash,georgie
georgie,<\s>
<s>,mommy
mommy,washes
washes,you
you,<\s>
<s>,oh
oh,what
what,a
a,good
good,girl
girl,<\s>
<s>,he
he,had
had,to
to,go
go,in
in,the
the,bath
bath,to
to,wash
wash,his
his,hands
hands,<\s>
<s>,wash
wash,hands
hands,before
before,dinner
dinner,<\s>
<s>,can
can,i
i,put
put,your
your,bib
bib,on
on,sweetheart
sweetheart,<\s>
<s>,dinner
dinner,for
for,nomi
nomi,<\s>
<s>,ham
ham,<\s>
<s>,don't
don't,throw
throw,it
it,nomi
nomi,<\s>
<s>,rice
rice,<\s>
<s>,yes
yes,you
you,can
can,have
have,some
some,bread
bread,honey
honey,<\s>
<s>,want
want,this
this,kind
kind,of
of,dinner
dinner,too
too,<\s>
<s>,okay
okay,<\s>
<s>,i'll
i'll,get
get,you
you,some
some,of
of,this
this,<\s>
<s>,alright
alright,<\s>
<s>,i'll
i'll,give
give,you
you,something
something,else
else,<\s>
<s>,xxx
xxx,microphone
microphone,<\s>
<s>,now
now,georgie
georgie,says
says,it
it,<\s>
<s>,listen
listen,<\s>
<s>,listen
listen,<\s>
<s>,microphone
microphone,<\s>
<s>,microphone
microphone,<\s>
<s>,microphone
microphone,<\s>
<s>,xxx
xxx,say
say,something
something,else
else,<\s>
<s>,no
no,<\s>
<s>,say
say,a
a,different
different,word
word,honey
honey,<\s>
<s>,say
say,um
um,say
say,<\s>
<s>,wastebasket
wastebasket,<\s>
<s>,wastebasket
wastebasket,<\s>
<s>,wastebasket
wastebasket,<\s>
<s>,gorden
gorden,<\s>
<s>,xxx
xxx,put
put,it
it,down
down,<\s>
<s>,do
do,do
do,<\s>
<s>,do
do,do
do,do
do,<\s>
<s>,xxx
xxx,let
let,go
go,<\s>
<s>,xxx
xxx,<\s>
<s>,let
let,go
go,<\s>
<s>,let
let,go
go,<\s>
<s>,okay
okay,<\s>
<s>,i'm
i'm,lying
lying,down
down,<\s>
<s>,what
what,<\s>
<s>,tail
tail,<\s>
<s>,the
the,tail
tail,of
of,the
the,doggie
doggie,<\s>
<s>,mhm
mhm,<\s>
<s>,is
is,georgie
georgie,crying
crying,<\s>
<s>,don't
don't,cry
cry,baby
baby,<\s>
<s>,put
put,feet
feet,up
up,<\s>
<s>,stay
stay,there
there,<\s>
<s>,oh
oh,i
i,don't
don't,know
know,<\s>
<s>,where's
where's,georgie
georgie,honey
honey,<\s>
<s>,mhm
mhm,<\s>
<s>,okay
okay,<\s>
<s>,gotta
gotta,take
take,your
your,shoes
shoes,off
off,if
if,you
you,wanna
wanna,jump
jump,okay
okay,<\s>
<s>,wanna
wanna,take
take,your
your,shoes
shoes,off
off,<\s>
<s>,let's
let's,take
take,your
your,sandals
sandals,off
off,honey
honey,for
for,jumping
jumping,<\s>
<s>,okay
okay,wanna
wanna,sit
sit,down
down,and
and,mommy
mommy,will
will,take
take,your
your,sandals
sandals,off
off,for
for,jumping
jumping,<\s>
<s>,okay
okay,<\s>
<s>,well
well,if
if,you
you,want
want,to
to,jump
jump,then
then,you
you,have_to
have_to,take
take,them
them,off
off,honey
honey,<\s>
<s>,take
take,them
them,off
off,for
for,jumping
jumping,<\s>
<s>,for
for,jumping
jumping,<\s>
<s>,okay
okay,<\s>
<s>,have
have,georgie
georgie,jump
jump,<\s>
<s>,yeah
yeah,<\s>
<s>,make
make,georgie
georgie,jump
jump,<\s>
<s>,what
what,<\s>
<s>,what
what,<\s>
<s>,oh
oh,<\s>
<s>,come
come,make
make,it
it,horse
horse,<\s>
<s>,now
now,georgie's
georgie's,riding
riding,on
on,naomi's
naomi's,back
back,<\s>
<s>,now
now,nomi's
nomi's,a
a,horse
horse,<\s>
<s>,georgie's
georgie's,holding
holding,on
on,<\s>
<s>,georgie's
georgie's,holding
holding,on
on,nomi
nomi,<\s>
<s>,go
go,horsie
horsie,<\s>
