0,1,2
what's,behind,me
behind,me,honey
me,honey,<\s>
what,are,you
are,you,fixing
you,fixing,<\s>
what,did,you
did,you,do
you,do,honey
<s>,did,you
did,you,go
you,go,night_night
<s>,you,can't
you,can't,have
both,of,them
of,them,<\s>
<s>,show,her
show,her,where
her,where,it
her,where,it
where,it,is
it,is,<\s>
<s>,can,you
can,you,tell
you,tell,me
you,tell,me
tell,me,about
me,about,the
<s>,tell,me
tell,me,about
me,about,the
<s>,do,you
do,you,want
you,want,more
<s>,tell,me
tell,me,about
me,about,the
<s>,can,you
can,you,see
you,see,it
you,see,it
see,it,<\s>
where,is,it
is,it,<\s>
where,does,it
does,it,go
it,go,<\s>
sleeping,aren't,they
aren't,they,<\s>
<s>,are,you
are,you,my
you,my,big
what,are,you
are,you,going
you,going,to
what,are,you
are,you,going
you,going,to
what,do,you
do,you,see
you,see,<\s>
<s>,you,see
you,see,some
else,do,you
do,you,see
you,see,<\s>
<s>,do,you
do,you,know
you,know,what
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,tell
to,tell,you
tell,you,<\s>
sheet,don't,you
don't,you,<\s>
<s>,i,find
i,find,sheep
<s>,are,they
are,they,eating
they,eating,<\s>
<s>,are,they
are,they,eating
they,eating,grass
oh,does,it
does,it,hurt
it,hurt,honey
<s>,well,you
well,you,have_to
you,have_to,go
<s>,when,you
when,you,go
you,go,to
<s>,you,seem
you,seem,to
<s>,do,you
do,you,want
you,want,to
blanket,over,you
over,you,<\s>
<s>,do,you
do,you,like
you,like,my
<s>,do,you
do,you,like
you,like,it
you,like,it
like,it,<\s>
<s>,no,you
no,you,can't
you,can't,take
can't,take,it
take,it,<\s>
mommy's,wearing,it
wearing,it,<\s>
<s>,oopsie,you
oopsie,you,spilled
you,spilled,your
what,do,you
do,you,do
you,do,with
<s>,do,you
do,you,throw
you,throw,the
what,do,you
do,you,do
you,do,with
<s>,do,you
do,you,throw
you,throw,it
you,throw,it
throw,it,<\s>
what,do,you
do,you,do
you,do,with
what,do,you
do,you,do
you,do,with
<s>,no,you
no,you,eat
you,eat,them
you,eat,them
eat,them,<\s>
<s>,i,don't
i,don't,know
jumping,is,she
is,she,<\s>
where,is,she
is,she,<\s>
girl,are,you
are,you,looking
you,looking,at
<s>,i,can't
i,can't,<\s>
<s>,you,can
you,can,get
<s>,yes,you
yes,you,can
you,can,get
<s>,it,makes
it,makes,a
down,aren't,you
aren't,you,<\s>
what,are,you
are,you,doing
you,doing,now
<s>,are,you
are,you,sliding
you,sliding,or
mommy's,finished,her
finished,her,cheerios
her,cheerios,<\s>
might,eat,you
eat,you,<\s>
<s>,do,you
do,you,think
you,think,somebody
might,think,you
think,you,are
you,are,dinner
<s>,you,just
you,just,rest
<s>,are,you
are,you,resting
you,resting,<\s>
<s>,want,me
want,me,to
me,to,help
to,help,you
help,you,<\s>
<s>,you,feel
you,feel,better
better,because,you
because,you,rested
you,rested,<\s>
<s>,you,don't
you,don't,have
<s>,we,have_to
we,have_to,cover
have_to,cover,you
cover,you,with
you,with,something
<s>,are,you
are,you,tired
you,tired,<\s>
<s>,you,look
you,look,pretty
tired,to,me
to,me,<\s>
<s>,you,look
you,look,pretty
<s>,are,you
are,you,singing
you,singing,<\s>
<s>,she,wants
she,wants,me
she,wants,me
wants,me,to
me,to,go
where,did,you
did,you,put
you,put,your
<s>,do,you
do,you,know
you,know,<\s>
<s>,i,don't
i,don't,know
<s>,do,you
do,you,know
you,know,where
know,where,you
where,you,put
you,put,it
you,put,it
put,it,<\s>
we'll,find,you
find,you,your
you,your,passy
passy,so,you
so,you,can
you,can,chew
<s>,i,don't
i,don't,want
don't,want,you
want,you,chewing
you,chewing,on
<s>,are,you
are,you,sliding
you,sliding,down
<s>,you,take
you,take,it
you,take,it
take,it,out
it,out,<\s>
<s>,you,take
you,take,it
you,take,it
take,it,<\s>
<s>,you,pick
you,pick,out
<s>,you,pick
you,pick,it
you,pick,it
pick,it,out
it,out,honey
<s>,nomi,we
nomi,we,don't
we,don't,know
know,what,you
what,you,want
you,want,<\s>
<s>,it,has
it,has,a
cherry,on,it
on,it,<\s>
cup,for,you
for,you,nomi
you,nomi,<\s>
cup,for,you
for,you,<\s>
coffee,for,you
for,you,<\s>
<s>,do,you
do,you,want
you,want,jelly
jelly,on,it
on,it,honey
it,honey,<\s>
don't,spill,it
spill,it,<\s>
what,does,she
does,she,want
she,want,<\s>
<s>,yes,you
yes,you,can
you,can,go
<s>,she,wants
she,wants,up
bathrobe,on,me
on,me,<\s>
yes,sure,it
sure,it,is
it,is,<\s>
<s>,you,know
you,know,what
<s>,what,you
what,you,throw
you,throw,<\s>
what,do,you
do,you,throw
you,throw,<\s>
<s>,you,throw
you,throw,a
what,are,they
are,they,doing
they,doing,honey
what,are,they
are,they,doing
they,doing,<\s>
<s>,you,knew
you,knew,that
what,are,they
are,they,doing
they,doing,<\s>
what,are,they
are,they,doing
they,doing,these
what,are,they
are,they,doing
they,doing,<\s>
okay,say,it
say,it,<\s>
<s>,are,you
are,you,eating
you,eating,your
nomi,do,you
do,you,like
you,like,it
you,like,it
like,it,<\s>
<s>,maybe,she
maybe,she,wants
she,wants,this
<s>,did,you
did,you,eat
you,eat,it
you,eat,it
eat,it,nomi
it,nomi,<\s>
<s>,did,you
did,you,enjoy
you,enjoy,it
you,enjoy,it
enjoy,it,<\s>
<s>,did,you
did,you,take
you,take,a
nuts,in,it
in,it,<\s>
cheese,than,you
than,you,can
you,can,have
<s>,do,you
do,you,want
you,want,a
mommy,ate,it
ate,it,<\s>
<s>,you,eat
you,eat,some
<s>,you,eat
you,eat,that
<s>,are,you
are,you,eating
you,eating,your
<s>,you,can
you,can,have
can,have,it
have,it,<\s>
<s>,you,can
you,can,have
<s>,do,you
do,you,see
you,see,some
nomi,can,you
can,you,find
you,find,a
<s>,put,it
put,it,on
it,on,top
nomi,but,we
but,we,asked
we,asked,you
we,asked,you
asked,you,to
you,to,put
to,put,it
put,it,on
it,on,top
up,to,you
to,you,nomi
you,nomi,<\s>
<s>,if,you
if,you,want
you,want,to
nomi,don't,you
don't,you,want
you,want,your
<s>,yes,you
yes,you,can
you,can,use
nomi,do,you
do,you,think
you,think,the
truck,are,you
are,you,touching
you,touching,nomi
what,are,you
are,you,touching
you,touching,<\s>
<s>,now,we
now,we,know
we,know,the
<s>,do,you
do,you,know
you,know,your
fifth,thing,she
thing,she,always
she,always,leaves
<s>,can,you
can,you,make
you,make,fish
<s>,show,me
show,me,the
me,the,fish
<s>,show,me
show,me,how
me,how,the
<s>,yes,you
yes,you,can
you,can,make
nomi,could,you
could,you,make
you,make,the
where,do,you
do,you,kiss
you,kiss,nomi
<s>,do,you
do,you,want
you,want,to
<s>,nomi,i
nomi,i,want
i,want,to
to,give,you
give,you,some
you,some,cocoa
<s>,yes,you
yes,you,can
you,can,drink
<s>,you,can
you,can,still
still,reach,it
reach,it,<\s>
what,don't,you
don't,you,like
you,like,nomi
<s>,you,don't
you,don't,like
can,get,you
get,you,<\s>
something,else,you
else,you,would
you,would,like
<s>,would,you
would,you,like
you,like,some
i'll,get,you
get,you,some
you,some,toast
<s>,you,can
you,can,have
remember,how,we
how,we,put
we,put,it
we,put,it
put,it,in
it,in,the
i'm,getting,it
getting,it,down
it,down,right
you're,spilling,it
spilling,it,honey
it,honey,<\s>
not,spill,it
spill,it,sweetie
it,sweetie,<\s>
mommy's,cleaning,it
cleaning,it,up
it,up,<\s>
<s>,you,spilled
you,spilled,your
<s>,you,can
you,can,foo
can,foo,it
foo,it,if
it,if,you
it,if,you
if,you,want
you,want,<\s>
what,have,i
have,i,got
i,got,<\s>
<s>,he,woke
he,woke,up
up,didn't,he
didn't,he,<\s>
<s>,are,you
are,you,eating
you,eating,your
<s>,are,you
are,you,eating
you,eating,your
<s>,do,you
do,you,want
you,want,some
<s>,want,me
want,me,to
me,to,wipe
<s>,yes,you
yes,you,can
you,can,eat
peanut,eat,it
eat,it,<\s>
good,for,you
for,you,<\s>
<s>,ask,him
ask,him,<\s>
<s>,does,he
does,he,want
he,want,it
he,want,it
want,it,<\s>
<s>,do,you
do,you,want
you,want,some
<s>,yes,i
yes,i,want
i,want,some
<s>,yes,i
yes,i,want
i,want,some
<s>,nomi,you
nomi,you,try
you,try,to
<s>,does,he
does,he,like
he,like,it
he,like,it
like,it,<\s>
<s>,does,he
does,he,like
he,like,it
he,like,it
like,it,<\s>
<s>,does,he
does,he,like
he,like,the
<s>,does,he
does,he,like
he,like,the
<s>,do,you
do,you,like
you,like,it
you,like,it
like,it,<\s>
<s>,can,you
can,you,say
you,say,<\s>
<s>,yes,i
yes,i,like
i,like,it
i,like,it
like,it,<\s>
<s>,can,you
can,you,say
you,say,<\s>
<s>,he,likes
he,likes,it
he,likes,it
likes,it,<\s>
<s>,can,you
can,you,say
you,say,<\s>
<s>,he,likes
he,likes,it
he,likes,it
likes,it,<\s>
<s>,see,you
see,you,later
you,later,<\s>
<s>,you,can
you,can,dress
<s>,later,you
later,you,get
you,get,sandy
<s>,now,you
now,you,play
you,play,with
<s>,do,it
do,it,again
it,again,<\s>
<s>,you,boo
you,boo,<\s>
<s>,you,boo
you,boo,daddy
<s>,you,boo
you,boo,<\s>
<s>,you,boo
you,boo,the
<s>,would,you
would,you,like
you,like,to
<s>,you,want
you,want,mommy
to,take,it
take,it,<\s>
resting,isn't,he
isn't,he,<\s>
<s>,would,you
would,you,like
you,like,to
<s>,would,you
would,you,like
you,like,to
how,are,you
are,you,now
you,now,<\s>
<s>,what's,he
what's,he,doing
he,doing,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,doing
you,doing,to
<s>,is,it
is,it,all
it,all,clean
<s>,would,you
would,you,like
you,like,to
<s>,i,am
i,am,going
to,put,it
put,it,on
it,on,a
<s>,whenever,we
whenever,we,go
we,go,on
road,after,we
after,we,get
we,get,off
bumpy,road,she
road,she,says
she,says,<\s>
<s>,nomi,you
nomi,you,didn't
you,didn't,finish
<s>,put,them
put,them,by
them,by,your
<s>,hear,them
hear,them,say
them,say,<\s>
<s>,are,you
are,you,eating
you,eating,the
<s>,i,don't
i,don't,know
<s>,i,don't
i,don't,know
know,what,it
what,it,is
it,is,nomi
<s>,i,don't
i,don't,know
know,what,it
what,it,is
it,is,<\s>
<s>,leave,it
leave,it,alone
it,alone,<\s>
<s>,you,don't
you,don't,want
<s>,show,me
show,me,which
me,which,one
<s>,forget,it
forget,it,nomi
it,nomi,<\s>
what,do,you
do,you,see
you,see,<\s>
<s>,i,tried
i,tried,to
to,wash,them
wash,them,up
them,up,<\s>
<s>,i,hope
i,hope,they're
<s>,i,hope
i,hope,so
<s>,are,you
are,you,getting
you,getting,a
<s>,would,you
would,you,unzip
you,unzip,your
<s>,could,you
could,you,do
you,do,that
<s>,you,can
you,can,see
what,are,you
are,you,going
you,going,to
<s>,we,want
we,want,you
we,want,you
want,you,in
you,in,here
what,have,you
have,you,got
you,got,<\s>
<s>,let,me
let,me,show
me,show,you
me,show,you
show,you,<\s>
<s>,let,me
let,me,show
me,show,you
me,show,you
show,you,<\s>
and,change,it
change,it,<\s>
<s>,i,don't
i,don't,know
know,let,me
let,me,see
me,see,<\s>
nomi,would,you
would,you,like
you,like,to
where,are,you
are,you,putting
you,putting,the
where,are,you
are,you,putting
you,putting,the
<s>,did,you
did,you,boo
you,boo,gammy
<s>,yes,you
yes,you,bumped
you,bumped,your
head,didn't,you
didn't,you,<\s>
why,don't,you
don't,you,put
you,put,the
down,while,you
while,you,boo
you,boo,<\s>
down,while,you
while,you,boo
you,boo,<\s>
<s>,you,can
you,can,boo
<s>,do,you
do,you,have
you,have,a
<s>,it,probably
it,probably,still
knot,in,it
in,it,<\s>
to,take,it
take,it,off
it,off,<\s>
<s>,there,it
there,it,comes
it,comes,<\s>
<s>,there,it
there,it,comes
it,comes,<\s>
<s>,put,it
put,it,in
it,in,nomi's
<s>,no,you
no,you,don't
you,don't,want
<s>,put,it
put,it,on
it,on,<\s>
gammy,gave,you
gave,you,once
you,once,<\s>
<s>,do,you
do,you,want
you,want,this
that's,what,i
what,i,was
i,was,hoping
was,hoping,you
hoping,you,wouldn't
you,wouldn't,notice
<s>,you,know
you,know,what
careful,of,it
of,it,<\s>
step,over,it
over,it,<\s>
<s>,you,have_to
you,have_to,go
the,slide,you
slide,you,want
you,want,to
<s>,okay,you
okay,you,can
you,can,go
<s>,would,you
would,you,like
you,like,some
<s>,yes,you
yes,you,can
you,can,put
can,put,it
put,it,in
it,in,georgie's
<s>,maybe,you
maybe,you,could
you,could,stick
<s>,let,me
let,me,show
me,show,where
can,put,it
put,it,<\s>
<s>,you,don't
you,don't,like
don't,like,it
like,it,in
it,in,mommy's
to,put,it
put,it,<\s>
<s>,i,was
i,was,going
to,tell,you
tell,you,<\s>
<s>,put,it
put,it,here
it,here,in
what,do,you
do,you,want
you,want,<\s>
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,get
to,get,you
get,you,a
you,a,bobby
i'll,get,you
get,you,a
you,a,bobby
<s>,you,mustn't
you,mustn't,sit
old,are,you
are,you,<\s>
old,are,you
are,you,<\s>
old,are,you
are,you,<\s>
where,do,you
do,you,live
you,live,<\s>
<s>,is,it
is,it,nomi's
it,nomi's,bedtime
how,are,you
are,you,<\s>
<s>,oh,it
oh,it,looks
it,looks,clean
clean,to,me
to,me,<\s>
tea,doesn't,he
doesn't,he,<\s>
<s>,i,have_to
i,have_to,peel
have_to,peel,it
peel,it,down
it,down,a
<s>,put,it
put,it,put
it,put,it
put,it,up
it,up,on
honey,put,it
put,it,up
it,up,on
<s>,let,me
let,me,take
me,take,this
i'll,fix,it
fix,it,for
it,for,you
it,for,you
for,you,<\s>
remember,what,we
what,we,said
we,said,this
<s>,do,you
do,you,remember
you,remember,how
remember,how,we
how,we,talked
we,talked,this
<s>,do,you
do,you,remember
you,remember,<\s>
<s>,we,did
we,did,<\s>
<s>,alright,we
alright,we,didn't
we,didn't,have
<s>,take,it
take,it,with
it,with,you
it,with,you
with,you,<\s>
to,wash,you
wash,you,just
you,just,like
just,like,you
like,you,wash
you,wash,georgie
remember,how,you
how,you,wash
you,wash,georgie
mommy,washes,you
washes,you,<\s>
<s>,he,had
he,had,to
<s>,can,i
can,i,put
i,put,your
don't,throw,it
throw,it,nomi
it,nomi,<\s>
<s>,yes,you
yes,you,can
you,can,have
i'll,get,you
get,you,some
you,some,of
i'll,give,you
give,you,something
you,something,else
georgie,says,it
says,it,<\s>
xxx,put,it
put,it,down
it,down,<\s>
<s>,oh,i
oh,i,don't
i,don't,know
off,if,you
if,you,wanna
you,wanna,jump
well,if,you
if,you,want
you,want,to
jump,then,you
then,you,have_to
you,have_to,take
have_to,take,them
take,them,off
them,off,honey
<s>,take,them
take,them,off
them,off,for
come,make,it
make,it,horse
it,horse,<\s>
<s>,you,are
you,are,lying
resting,aren't,you
aren't,you,<\s>
<s>,i,don't
i,don't,know
<s>,show,me
show,me,<\s>
oh,nomi,i
nomi,i,don't
i,don't,know
<s>,gr,i
gr,i,don't
i,don't,know
<s>,i,heard
i,heard,<\s>
<s>,you,really
you,really,crashed
<s>,you,crashed
you,crashed,<\s>
<s>,you,hurt
you,hurt,the
<s>,i,don't
i,don't,wanna
<s>,i,don't
i,don't,mind
so,much,you
much,you,feet
you,feet,that's
<s>,i,see
i,see,<\s>
<s>,i,see
i,see,what
what,are,you
are,you,doing
you,doing,now
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,doing
you,doing,<\s>
<s>,she,made
she,made,up
one,are,you
are,you,<\s>
<s>,are,you
are,you,warm
you,warm,or
or,are,you
are,you,cold
you,cold,<\s>
not,on,me
on,me,<\s>
<s>,you,have_to
you,have_to,be
<s>,you,could
you,could,hurt
why,don't,you
don't,you,make
you,make,the
<s>,oh,i
oh,i,don't
i,don't,know
jump,on,me
on,me,you
on,me,you
me,you,<\s>
me,you,<\s>
<s>,alright,you
alright,you,clunked
you,clunked,yourself
yourself,didn't,you
didn't,you,<\s>
<s>,you,fall
you,fall,right
<s>,well,you
well,you,really
you,really,shouldn't
things,nomi,you
nomi,you,know
you,know,<\s>
remember,how,we
how,we,told
we,told,you
we,told,you
told,you,you
you,you,shouldn't
you,shouldn't,throw
<s>,i,thought
i,thought,we
i,thought,we
thought,we,were
we,were,gonna
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,doing
you,doing,<\s>
<s>,she,really
she,really,attacked
really,attacked,me
attacked,me,<\s>
what,are,you
are,you,doing
you,doing,nomi
<s>,were,you
were,you,attacking
you,attacking,mommy
<s>,honey,you
honey,you,know
you,know,it's
bigger,than,you
than,you,are
you,are,<\s>
<s>,i,see
i,see,georgie
what,do,you
do,you,have
you,have,honey
<s>,i,don't
i,don't,know
<s>,is,it
is,it,a
it,a,skunk
<s>,did,you
did,you,like
you,like,your
what,are,you
are,you,putting
you,putting,in
<s>,did,you
did,you,have
you,have,a
<s>,i,see
i,see,him
i,see,him
see,him,<\s>
what,are,you
are,you,doing
you,doing,<\s>
you're,fixing,it
fixing,it,<\s>
<s>,you,hurt
you,hurt,your
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,kiss
to,kiss,it
kiss,it,<\s>
<s>,want,me
want,me,to
me,to,kiss
to,kiss,it
kiss,it,<\s>
<s>,you,get
you,get,in
<s>,i,don't
i,don't,know
getting,in,her
in,her,bed
her,bed,i
her,bed,i
bed,i,guess
i,guess,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,banging
you,banging,nomi
what,are,you
are,you,banging
you,banging,<\s>
what,are,you
are,you,banging
you,banging,<\s>
what,are,you
are,you,banging
you,banging,<\s>
hitting,against,me
against,me,<\s>
okay,now,you
now,you,can
you,can,rock
what,are,you
are,you,doing
you,doing,<\s>
<s>,are,you
are,you,the
you,the,mommy
care,of,her
of,her,baby
her,baby,<\s>
<s>,i,think
i,think,that's
in,isn't,it
isn't,it,<\s>
<s>,i,think
i,think,it's
<s>,i,don't
i,don't,know
<s>,could,it
could,it,be
it,be,mr
what,are,you
are,you,doing
you,doing,<\s>
xxx,tell,me
tell,me,more
me,more,honey
play,with,them
with,them,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,do,you
do,you,do
you,do,with
what,do,you
do,you,do
you,do,with
<s>,you,see
you,see,<\s>
<s>,take,it
take,it,<\s>
what,do,you
do,you,do
you,do,with
further,then,you
then,you,can
you,can,get
can,get,it
get,it,<\s>
<s>,yeah,you
yeah,you,can
you,can,get
can,get,it
get,it,<\s>
<s>,there,it
there,it,is
it,is,<\s>
what,did,you
did,you,do
you,do,with
i'll,show,you
show,you,how
you,how,it
you,how,it
how,it,swims
it,swims,<\s>
the,tail,he
tail,he,swishes
he,swishes,with
what,are,you
are,you,doing
you,doing,<\s>
<s>,are,you
are,you,putting
you,putting,the
honey,can,you
can,you,say
you,say,<\s>
i'm,putting,it
putting,it,on
it,on,my
<s>,can,you
can,you,say
you,say,<\s>
i'm,putting,it
putting,it,on
it,on,coco's
i'm,putting,it
putting,it,on
it,on,coco's
<s>,can,you
can,you,tell
you,tell,me
you,tell,me
tell,me,what's
me,what's,coco
<s>,can,you
can,you,put
you,put,lipstick
nomi,can,you
can,you,show
you,show,me
you,show,me
show,me,how
me,how,coco
<s>,can,you
can,you,show
you,show,me
you,show,me
show,me,how
me,how,coco
<s>,show,me
show,me,how
me,how,coco
what,were,you
were,you,doing
you,doing,<\s>
what,were,you
were,you,doing
you,doing,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,are,you
are,you,fooing
you,fooing,<\s>
<s>,yes,she
yes,she,did
she,did,it
she,did,it
did,it,<\s>
<s>,she,did
she,did,it
she,did,it
did,it,<\s>
<s>,no,you
no,you,sit
you,sit,back
i'm,holding,it
holding,it,<\s>
<s>,you,can
you,can,stand
<s>,you,can
you,can,stand
who,are,you
are,you,going
you,going,to
<s>,are,you
are,you,gonna
you,gonna,foo
<s>,you,can
you,can,drink
can,drink,it
drink,it,<\s>
suck,on,it
on,it,<\s>
<s>,i,know
i,know,you
i,know,you
know,you,want
you,want,it
you,want,it
want,it,but
it,but,it's
<s>,you,play
you,play,with
play,with,it
with,it,honey
it,honey,but
<s>,do,you
do,you,want
you,want,a
<s>,yes,it
yes,it,is
it,is,<\s>
xxx,eat,it
eat,it,<\s>
<s>,it,means
it,means,the
<s>,i,know
i,know,you
i,know,you
know,you,want
you,want,it
you,want,it
want,it,<\s>
<s>,i,don't
i,don't,want
don't,want,it
want,it,in
it,in,your
<s>,i,don't
i,don't,want
don't,want,it
want,it,in
it,in,your
jenko,eat,it
eat,it,yeah
it,yeah,<\s>
can,eat,it
eat,it,<\s>
<s>,take,it
take,it,out_of
it,out_of,your
don't,put,it
put,it,on
it,on,your
nomi,if,you
if,you,fall
you,fall,that's
to,hurt,you
hurt,you,very
you,very,badly
don't,put,it
put,it,near
it,near,your
your,eyes,you
eyes,you,<\s>
nomi,if,you
if,you,stand
you,stand,on
okay,now,you
now,you,can
you,can,hop
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,hold
well,do,you
do,you,want
you,want,to
<s>,you,go
you,go,ahead
i'll,help,you
help,you,<\s>
you'll,get,it
get,it,back
it,back,in
you'll,get,it
get,it,back
it,back,in
you'll,get,it
get,it,back
it,back,in
is,what,i
what,i,doing
i,doing,to
doing,to,you
to,you,<\s>
<s>,take,it
take,it,out_of
it,out_of,your
jenko,eat,it
eat,it,yeah
it,yeah,but
can,eat,it
eat,it,but
it,but,not
can,eat,it
eat,it,and
it,and,agra
can,eat,it
eat,it,and
it,and,everybody
can,eat,it
eat,it,but
it,but,not
<s>,i,see
i,see,<\s>
to,have,you
have,you,sitting
you,sitting,on
sitting,on,me
on,me,<\s>
<s>,i,don't
i,don't,really
<s>,he,has
he,has,xxx
really,want,it
want,it,<\s>
can,have,it
have,it,in
it,in,their
<s>,you,play
you,play,with
<s>,you,were
you,were,listening
to,help,you
help,you,when
you,when,you
when,you,have
you,have,a
passy,when,we
when,we,have
we,have,a
<s>,make,you
make,you,feel
you,feel,better
<s>,doesn't,she
doesn't,she,<\s>
<s>,do,it
do,it,again
it,again,<\s>
and,what'll,you
what'll,you,do
you,do,squawk
don't,tell,me
tell,me,to
me,to,do
to,do,it
do,it,again
it,again,then
why,did,you
did,you,say
you,say,<\s>
<s>,do,it
do,it,again
it,again,<\s>
<s>,you,like
you,like,it
you,like,it
like,it,haha
it,haha,ha
<s>,you,like
you,like,it
you,like,it
like,it,haha
it,haha,ha
that,scare,you
scare,you,<\s>
<s>,are,you
are,you,afraid
you,afraid,<\s>
you're,afraid,you
afraid,you,just
you,just,have_to
don't,do,it
do,it,<\s>
don't,do,it
do,it,i'm
it,i'm,afraid
don't,pull,it
pull,it,out
it,out,anymore
<s>,yes,you
yes,you,dropped
you,dropped,them
you,dropped,them
dropped,them,even
them,even,though
even,though,you
though,you,threw
you,threw,them
you,threw,them
threw,them,xxx
them,xxx,<\s>
foot,if,you
if,you,throw
you,throw,all
<s>,put,it
put,it,down
it,down,gently
<s>,put,it
put,it,down
it,down,gently
<s>,oh,i
oh,i,don't
i,don't,think
do,but,i
but,i,i
i,i,don't
i,don't,want
don't,want,you
want,you,to
you,to,open
to,open,it
open,it,<\s>
why,don't,you
don't,you,push
you,push,your
<s>,push,it
push,it,in
it,in,a
<s>,did,you
did,you,hear
you,hear,me
you,hear,me
hear,me,nomi
me,nomi,<\s>
<s>,you,don't
you,don't,need
don't,need,it
need,it,to
it,to,be
what,are,you
are,you,doing
you,doing,honey
what,are,you
are,you,doing
you,doing,with
<s>,are,you
are,you,shaking
you,shaking,it
you,shaking,it
shaking,it,<\s>
<s>,would,you
would,you,like
you,like,to
book,with,me
with,me,<\s>
or,do,you
do,you,want
you,want,mommy
<s>,show,me
show,me,<\s>
elephant,doesn't,it
doesn't,it,<\s>
<s>,do,you
do,you,see
you,see,some
happened,to,it
to,it,<\s>
mommy,throw,it
throw,it,away
it,away,<\s>
<s>,i,don't
i,don't,want
<s>,i,don't
i,don't,want
<s>,are,you
are,you,cleaning
you,cleaning,off
<s>,are,you
are,you,looking
you,looking,for
i've,got,it
got,it,<\s>
what,are,you
are,you,doing
you,doing,<\s>
mommy,bothering,you
bothering,you,<\s>
mommy,bothering,you
bothering,you,<\s>
was,bothering,you
bothering,you,<\s>
<s>,would,you
would,you,like
you,like,to
<s>,you,put
you,put,on
<s>,it,doesn't
it,doesn't,cry
what,are,you
are,you,doing
you,doing,honey
crying,to,me
to,me,<\s>
<s>,you,were
you,were,using
were,using,it
using,it,yesterday
it,yesterday,as
why,don't,you
don't,you,bring
you,bring,the
<s>,are,you
are,you,putting
you,putting,ointment
<s>,you,don't
you,don't,have
<s>,naomi,you
naomi,you,stay
you,stay,stay
to,put,them
put,them,in
them,in,the
refrigerator,with,me
with,me,<\s>
<s>,give,it
give,it,to
it,to,mommy
we'll,put,it
put,it,in
it,in,the
let's,put,it
put,it,in
it,in,the
and,get,it
get,it,nice
it,nice,and
<s>,get,it
get,it,nice
it,nice,and
we'll,put,it
put,it,in
it,in,the
<s>,you,can
you,can,put
can,put,it
put,it,in
it,in,nomi
i'll,let,you
let,you,put
you,put,it
you,put,it
put,it,in
it,in,yourself
<s>,you,put
you,put,it
you,put,it
put,it,right
it,right,in
<s>,you,put
you,put,it
you,put,it
put,it,in
it,in,there
and,put,it
put,it,right
it,right,in
how,are,you
are,you,this
you,this,morning
how,are,you
are,you,this
you,this,morning
<s>,well,i
well,i,guess
i,guess,she
i,guess,she
guess,she,looks
she,looks,better
better,with,them
with,them,symmetrical
them,symmetrical,than
symmetrical,than,she
than,she,did
she,did,the
daddy's,making,you
making,you,cocoa
you,cocoa,honey
what,do,you
do,you,want
you,want,nomi
<s>,there,it
there,it,is
it,is,<\s>
<s>,there,it
there,it,is
it,is,nomi
a,xxx,you
xxx,you,are
you,are,nomi
what,is,she
is,she,doing
she,doing,<\s>
<s>,is,it
is,it,fantastic
it,fantastic,<\s>
<s>,what's,she
what's,she,talking
she,talking,about
<s>,alright,i
alright,i,won't
i,won't,give
won't,give,her
give,her,anything
her,anything,<\s>
<s>,do,you
do,you,want
you,want,me
you,want,me
want,me,to
me,to,look
<s>,maybe,i
maybe,i,can
i,can,find
blanket,for,you
for,you,<\s>
do,with,it
with,it,<\s>
<s>,are,you
are,you,going
you,going,to
talk,into,it
into,it,<\s>
<s>,watch,it
watch,it,nomi
it,nomi,<\s>
talk,into,it
into,it,but
it,but,don't
<s>,give,it
give,it,to
it,to,mommy
<s>,give,it
give,it,to
it,to,mommy
to,hang,it
hang,it,up
it,up,there
time,for,you
for,you,to
you,to,hang
<s>,can,you
can,you,say
you,say,<\s>
<s>,can,you
can,you,say
you,say,that
<s>,can,you
can,you,say
you,say,you're
<s>,i,loving
i,loving,georgie
nomi,remember,you
remember,you,only
you,only,draw
<s>,you,can
you,can,sit
honey,so,you
so,you,get
you,get,some
<s>,did,you
did,you,ask
you,ask,your
babies,what,they
what,they,want
they,want,honey
<s>,ask,her
ask,her,honey
her,honey,<\s>
<s>,ask,them
ask,them,again
them,again,ask
again,ask,them
ask,them,ask
them,ask,them
ask,them,if
them,if,they
them,if,they
if,they,want
they,want,some
<s>,ask,them
ask,them,if
them,if,they
them,if,they
if,they,want
they,want,some
<s>,ask,them
ask,them,if
them,if,they
them,if,they
if,they,want
they,want,uh
no,ask,them
ask,them,honey
them,honey,<\s>
<s>,ask,them
ask,them,if
them,if,they
them,if,they
if,they,want
