0,1,2
<s>,yes,he
yes,he,let
he,let,you
he,let,you
let,you,down
you,down,<\s>
<s>,you,want
you,want,my
<s>,you,can
you,can,climb
<s>,you,look
you,look,like
<s>,did,you
did,you,have
you,have,that
oh,yes,you
yes,you,have
you,have,<\s>
<s>,you,may
you,may,have
pencil,but,you
but,you,don't
you,don't,put
don't,put,it
put,it,in
it,in,your
<s>,you,write
you,write,on
paper,with,it
with,it,<\s>
<s>,you,want
you,want,a
alright,we'll,we
we'll,we,will
we,will,have
<s>,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,have
<s>,you,have
you,have,two
letters,do,you
do,you,have
you,have,<\s>
letters,do,i
do,i,have
i,have,<\s>
<s>,you,may
you,may,have
may,have,it
have,it,<\s>
<s>,i,think
i,think,that's
<s>,you,don't
you,don't,need
letters,do,you
do,you,<\s>
i'll,answer,it
answer,it,<\s>
<s>,if,you
if,you,get
you,get,down
<s>,she,has
she,has,pretty
<s>,you,turn
you,turn,the
<s>,oh,she
oh,she,does
she,does,<\s>
<s>,she,has
she,has,a
<s>,yes,you
yes,you,turn
you,turn,the
<s>,would,you
would,you,move
you,move,into
<s>,would,you
would,you,take
you,take,the
why,don't,you
don't,you,show
you,show,it
you,show,it
show,it,to
it,to,me
it,to,me
to,me,<\s>
what,do,you
do,you,want
you,want,me
you,want,me
want,me,to
me,to,do
what,shall,i
shall,i,do
i,do,with
do,with,it
with,it,<\s>
<s>,i,don't
i,don't,think
<s>,would,you
would,you,please
you,please,put
please,put,it
put,it,on
it,on,the
<s>,put,it
put,it,on
it,on,the
<s>,take,it
take,it,out_of
it,out_of,the
<s>,take,it
take,it,out
it,out,and
and,put,it
put,it,on
it,on,the
and,put,it
put,it,on
it,on,the
<s>,you,don't
you,don't,lick
and,put,it
put,it,on
it,on,the
we'll,put,it
put,it,on
it,on,the
<s>,now,you
now,you,can
you,can,put
<s>,would,you
would,you,bring
you,bring,the
<s>,bring,me
bring,me,the
me,the,napkin
you're,bringing,me
bringing,me,the
me,the,cup
<s>,yeah,i
yeah,i,know
i,know,where
know,where,you
where,you,are
you,are,<\s>
<s>,i,see
i,see,you
i,see,you
see,you,<\s>
<s>,you,know
you,know,what
<s>,you,get
you,get,your
<s>,you,move
you,move,your
<s>,you,put
you,put,this
<s>,let,me
let,me,put
me,put,it
me,put,it
put,it,back
it,back,<\s>
<s>,you,move
you,move,your
<s>,then,you
then,you,can
you,can,have
<s>,okay,you
okay,you,put
you,put,back
now,would,you
would,you,please
you,please,move
<s>,you,want
you,want,to
<s>,you,climb
you,climb,in
<s>,i,did
i,did,step
<s>,you,want
you,want,a
<s>,here,you
here,you,go
you,go,<\s>
<s>,i,don't
i,don't,have
<s>,you,want
you,want,to
<s>,you,don't
you,don't,know
<s>,yes,you
yes,you,climb
you,climb,<\s>
<s>,you,can't
you,can't,crack
<s>,no,you
no,you,may
you,may,not
not,have,it
have,it,<\s>
<s>,would,you
would,you,like
you,like,to
<s>,you,dropped
you,dropped,it
you,dropped,it
dropped,it,<\s>
why,don't,you
don't,you,see
you,see,if
<s>,you,can't
you,can't,eat
can't,eat,it
eat,it,that
it,that,way
go,crack,it
crack,it,with
it,with,the
<s>,well,i
well,i,don't
i,don't,think
why,don't,you
don't,you,use
you,use,your
<s>,you,write
you,write,with
<s>,did,you
did,you,did
you,did,you
did,you,did
you,did,you
did,you,crack
you,crack,the
<s>,did,you
did,you,<\s>
<s>,let,me
let,me,see
me,see,<\s>
<s>,are,you
are,you,cracking
you,cracking,the
<s>,you,keep
you,keep,trying
<s>,you,keep
you,keep,trying
<s>,are,you
are,you,cracking
you,cracking,the
<s>,you,cracked
you,cracked,the
<s>,then,you
then,you,sit
you,sit,on
what,are,you
are,you,going
you,going,to
<s>,are,you
are,you,going
you,going,to
<s>,he,doesn't
he,doesn't,have
<s>,he,has
he,has,a
<s>,can,you
can,you,say
you,say,that
<s>,you,say
you,say,that
<s>,oh,you
oh,you,want
you,want,to
<s>,you,crack
you,crack,the
<s>,you,crack
you,crack,the
<s>,you,want
you,want,to
to,give,me
give,me,the
me,the,nut
<s>,you,want
you,want,another
<s>,you,don't
you,don't,want
<s>,you,dropped
you,dropped,the
don't,throw,it
throw,it,on
it,on,the
don't,throw,it
throw,it,on
it,on,the
<s>,you,get
you,get,it
you,get,it
get,it,yes
it,yes,<\s>
<s>,if,you
if,you,throw
you,throw,it
you,throw,it
throw,it,once
it,once,more
to,take,it
take,it,away
it,away,<\s>
<s>,and,i
and,i,won't
i,won't,give
won't,give,it
give,it,back
it,back,<\s>
don't,throw,it
throw,it,on
it,on,the
<s>,you,want
you,want,another
<s>,you,want
you,want,swing
<s>,you,crack
you,crack,the
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,help
<s>,you,climb
you,climb,<\s>
<s>,that's,it
that's,it,<\s>
<s>,that's,it
that's,it,<\s>
<s>,want,me
want,me,to
me,to,hold
<s>,let,me
let,me,hold
me,hold,the
sit,by,me
by,me,<\s>
<s>,you,want
you,want,another
<s>,it,is
it,is,<\s>
i'll,put,it
put,it,there
it,there,<\s>
i'll,put,it
put,it,in
it,in,the
<s>,you,can't
you,can't,play
<s>,you,may
you,may,have
<s>,you,may
you,may,have
<s>,you,may
you,may,have
<s>,you,crack
you,crack,the
<s>,you,don't
you,don't,touch
don't,touch,it
touch,it,<\s>
<s>,it,gets
it,gets,hot
<s>,would,you
would,you,go
you,go,see
<s>,you,go
you,go,and
<s>,you,go
you,go,and
<s>,is,it
is,it,all_gone
it,all_gone,<\s>
<s>,you,don't
you,don't,need
looking,at,you
at,you,<\s>
you'll,spill,it
spill,it,<\s>
<s>,i,see
i,see,you
i,see,you
see,you,<\s>
<s>,you,dropped
you,dropped,the
<s>,you,get
you,get,the
<s>,can,you
can,you,say
you,say,that
what,are,you
are,you,doing
you,doing,<\s>
<s>,is,it
is,it,there
it,there,<\s>
<s>,can,you
can,you,get
you,get,it
you,get,it
get,it,or
it,or,shall
or,shall,i
shall,i,get
i,get,it
i,get,it
get,it,for
it,for,you
it,for,you
for,you,<\s>
see,if,we
if,we,can
we,can,find
where,is,it
is,it,<\s>
<s>,there,it
there,it,is
it,is,<\s>
where,are,you
are,you,eve
you,eve,<\s>
where,are,you
are,you,<\s>
<s>,let,me
let,me,see
me,see,<\s>
<s>,shall,we
shall,we,change
we,change,your
<s>,you,lay
you,lay,down
i'll,change,you
change,you,<\s>
<s>,what's,he
what's,he,doing
he,doing,<\s>
<s>,he,went
he,went,by
<s>,did,i
did,i,get
i,get,it
i,get,it
get,it,<\s>
what,are,you
are,you,doing
you,doing,<\s>
<s>,well,you
well,you,can
you,can,climb
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,help
<s>,you,hold
you,hold,onto
what,do,you
do,you,want
you,want,me
you,want,me
want,me,to
me,to,do
what,do,you
do,you,want
you,want,me
you,want,me
want,me,to
me,to,do
what,do,you
do,you,want
you,want,me
you,want,me
want,me,to
me,to,do
<s>,are,you
are,you,going
you,going,to
<s>,you,are
you,are,<\s>
<s>,you,don't
you,don't,sleep
<s>,you,sleep
you,sleep,in
what,are,you
are,you,saying
you,saying,sweetie
<s>,no,you
no,you,may
you,may,not
<s>,but,you
but,you,don't
you,don't,eat
don't,eat,it
eat,it,that
it,that,way
<s>,you,have_to
you,have_to,crack
have_to,crack,it
crack,it,first
it,first,<\s>
<s>,you,don't
you,don't,eat
don't,eat,it
eat,it,that
it,that,way
<s>,take,it
take,it,out_of
it,out_of,your
<s>,that's,it
that's,it,<\s>
<s>,you,have_to
you,have_to,crack
have_to,crack,it
crack,it,first
it,first,<\s>
don't,put,it
put,it,in
it,in,your
i'll,take,it
take,it,away
it,away,<\s>
<s>,you,don't
you,don't,put
<s>,no,you
no,you,put
you,put,them
you,put,them
put,them,in
them,in,your
<s>,are,you
are,you,gonna
you,gonna,put
gonna,put,it
put,it,in
it,in,your
<s>,then,i
then,i,won't
i,won't,give
won't,give,it
give,it,to
it,to,you
it,to,you
to,you,<\s>
<s>,they,don't
they,don't,belong
<s>,will,you
will,you,put
you,put,it
you,put,it
put,it,in
it,in,your
<s>,then,i
then,i,won't
i,won't,give
won't,give,it
give,it,to
it,to,you
it,to,you
to,you,<\s>
<s>,no,you
no,you,put
you,put,them
you,put,them
put,them,in
them,in,your
<s>,you,may
you,may,play
play,with,them
with,them,<\s>
why,don't,you
don't,you,play
you,play,with
play,with,them
with,them,on
them,on,the
<s>,you,go
you,go,in
paper,off,them
off,them,<\s>
<s>,you,may
you,may,play
play,with,them
with,them,but
them,but,don't
<s>,well,you
well,you,have
you,have,my
why,did,you
did,you,take
you,take,it
you,take,it
take,it,off
it,off,<\s>
<s>,you,need
you,need,two
what,are,you
are,you,doing
you,doing,eve
<s>,you,must
you,must,put
first,before,you
before,you,can
you,can,play
<s>,no,he
no,he,doesn't
he,doesn't,want
<s>,he,doesn't
he,doesn't,want
where,is,it
is,it,<\s>
where,are,they
are,they,<\s>
<s>,did,you
did,you,find
you,find,the
<s>,did,you
did,you,find
you,find,the
why,don't,you
don't,you,jump
you,jump,in
<s>,yes,you
yes,you,jump
you,jump,in
what,are,you
are,you,doing
you,doing,<\s>
<s>,you,stay
you,stay,in
<s>,do,you
do,you,want
you,want,to
to,help,me
help,me,turn
me,turn,<\s>
what,is,it
is,it,<\s>
the,time,you
time,you,have
you,have,lunch
<s>,you,can
you,can,play
cubes,if,you
if,you,put
you,put,the
<s>,you,help
you,help,me
you,help,me
help,me,put
me,put,them
me,put,them
put,them,in
them,in,the
<s>,you,help
you,help,me
you,help,me
help,me,put
me,put,them
me,put,them
put,them,in
them,in,the
<s>,you,can
you,can,help
can,help,me
help,me,put
me,put,them
me,put,them
put,them,in
them,in,the
why,were,you
were,you,crying
you,crying,<\s>
<s>,yes,you
yes,you,help
you,help,me
you,help,me
help,me,put
me,put,the
<s>,it,doesn't
it,doesn't,belong
<s>,no,it
no,it,doesn't
it,doesn't,belong
<s>,it,belongs
it,belongs,in
<s>,see,it
see,it,<\s>
<s>,you,see
you,see,it
you,see,it
see,it,<\s>
he'll,open,it
open,it,for
it,for,you
it,for,you
for,you,<\s>
<s>,i,didn't
i,didn't,think
you'd,miss,it
miss,it,<\s>
where,do,you
do,you,find
you,find,the
where,is,it
is,it,<\s>
<s>,i,don't
i,don't,know
<s>,find,it
find,it,<\s>
where,is,it
is,it,<\s>
<s>,is,it
is,it,by
it,by,fraser's
<s>,is,it
is,it,<\s>
<s>,well,you
well,you,go
you,go,and
and,find,it
find,it,<\s>
<s>,is,it
is,it,there
it,there,<\s>
<s>,you,get
you,get,it
you,get,it
get,it,then
it,then,<\s>
where,is,it
is,it,<\s>
<s>,you,see
you,see,it
you,see,it
see,it,<\s>
<s>,you,want
you,want,to
<s>,you,can
you,can,sit
<s>,you,can
you,can,sit
here,by,me
by,me,on
me,on,the
<s>,yes,you
yes,you,get
you,get,the
<s>,i,know
i,know,it's
<s>,are,you
are,you,gonna
you,gonna,sit
<s>,you,sit
you,sit,on
<s>,you,came
you,came,back
<s>,you,sit
you,sit,on
sitting,on,her
on,her,bottom
her,bottom,<\s>
stove,but,you
but,you,don't
you,don't,touch
<s>,it,is
it,is,hot
<s>,will,you
will,you,please
you,please,sit
belongs,to,you
to,you,<\s>
what,do,you
do,you,want
you,want,<\s>
<s>,help,you
help,you,with
you,with,your
<s>,you,can
you,can,get
<s>,yes,you
yes,you,did
you,did,<\s>
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,move
what,are,you
are,you,doing
you,doing,<\s>
<s>,want,me
want,me,to
me,to,find
rest,of,it
of,it,<\s>
<s>,is,it
is,it,in
it,in,the
<s>,you,fixed
you,fixed,your
why,don't,you
don't,you,try
you,try,again
<s>,you,put
you,put,them
you,put,them
put,them,in
them,in,the
<s>,you,be
you,be,a
<s>,yes,you
yes,you,are
you,are,a
<s>,you,were
you,were,running
<s>,let,me
let,me,see
me,see,<\s>
man,on,it
on,it,yes
it,yes,<\s>
why,don't,you
don't,you,put
you,put,the
yeah,put,him
put,him,in
him,in,your
<s>,well,you
well,you,ask
you,ask,fraser
<s>,would,he
would,he,like
he,like,sugar
i'll,give,him
give,him,more
him,more,coffee
<s>,you,get
you,get,your
eve,would,you
would,you,bring
you,bring,me
you,bring,me
bring,me,fraser's
me,fraser's,cup
<s>,you,bring
you,bring,me
you,bring,me
bring,me,fraser's
me,fraser's,cup
we'll,give,him
give,him,some
him,some,more
<s>,you,can
you,can,have
<s>,yeah,you
yeah,you,want
you,want,tapioca
tapioca,don't,you
don't,you,<\s>
<s>,are,you
are,you,ready
you,ready,for
<s>,would,you
would,you,like
you,like,some
<s>,you,will
you,will,have
paper,on,it
on,it,<\s>
<s>,it,probably
it,probably,didn't
good,did,it
did,it,<\s>
i'll,give,you
give,you,more
you,more,tapioca
what,is,it
is,it,<\s>
<s>,did,you
did,you,tell
you,tell,him
you,tell,him
tell,him,hi
him,hi,<\s>
<s>,you,ran
you,ran,in
<s>,well,you
well,you,run
you,run,right
<s>,did,you
did,you,tell
you,tell,cromer
<s>,were,you
were,you,glad
you,glad,to
to,see,them
see,them,<\s>
<s>,i,don't
i,don't,need
what,do,you
do,you,mean
you,mean,<\s>
<s>,do,you
do,you,want
you,want,one
<s>,you,can't
you,can't,have
no,don't,you
don't,you,stand
you,stand,up
<s>,i,want
i,want,to
<s>,would,you
would,you,move
you,move,hm
<s>,yes,you
yes,you,climb
you,climb,down
<s>,are,you
are,you,going
you,going,to
what,is,it
is,it,<\s>
<s>,you,forgot
you,forgot,it
you,forgot,it
forgot,it,<\s>
<s>,you,forgot
you,forgot,your
why,don't,you
don't,you,go
you,go,in
and,get,them
get,them,<\s>
and,get,them
get,them,<\s>
and,get,them
get,them,<\s>
<s>,shall,i
shall,i,put
i,put,it
i,put,it
put,it,there
it,there,<\s>
<s>,m,you
m,you,may
you,may,have
tree,when,you
when,you,finish
you,finish,your
<s>,i,see
i,see,it
i,see,it
see,it,<\s>
<s>,bring,it
bring,it,here
it,here,please
<s>,i,know
i,know,it's
<s>,would,you
would,you,bring
you,bring,it
you,bring,it
bring,it,here
it,here,and
i'll,put,it
put,it,in
it,in,the
sink,so,i
so,i,can
i,can,wash
can,wash,it
wash,it,<\s>
what,is,it
is,it,<\s>
<s>,you,eat
you,eat,that
not,for,you
for,you,to
you,to,play
<s>,but,it
but,it,doesn't
it,doesn't,belong
<s>,you,take
you,take,it
you,take,it
take,it,out_of
it,out_of,the
don't,put,it
put,it,in
it,in,there
<s>,eve,you
eve,you,cannot
you,cannot,have
cannot,have,it
have,it,<\s>
<s>,no,you
no,you,put
you,put,it
you,put,it
put,it,in
it,in,the
<s>,you,can't
you,can't,have
can't,have,it
have,it,again
it,again,<\s>
<s>,you,can't
you,can't,have
can't,have,it
have,it,again
it,again,<\s>
<s>,you,can't
you,can't,have
can't,have,it
have,it,anymore
it,anymore,<\s>
icing,on,them
on,them,<\s>
<s>,m,you
m,you,get
you,get,down
and,what's,he
what's,he,doing
he,doing,<\s>
look,here,he
here,he,is
he,is,again
xxx,find,him
find,him,<\s>
where,do,they
do,they,look
they,look,for
look,for,him
for,him,here
him,here,<\s>
where,do,they
do,they,look
they,look,in
<s>,do,you
do,you,know
you,know,where
<s>,do,you
do,you,know
you,know,where
<s>,what's,he
what's,he,hiding
he,hiding,behind
<s>,can,you
can,you,sing
you,sing,like
<s>,can,you
can,you,hum
you,hum,like
<s>,can,you
can,you,go
you,go,mm
<s>,can,you
can,you,go
you,go,mm
<s>,bet,you
bet,you,can
you,can,sing
<s>,did,you
did,you,learn
you,learn,that
<s>,can,you
can,you,sing
you,sing,old_macdonald
i'll,bet,you
bet,you,can
you,can,<\s>
<s>,you,dropped
you,dropped,what
<s>,what's,he
what's,he,holding
he,holding,<\s>
<s>,and,they
and,they,started
they,started,to
what,did,they
did,they,use
they,use,for
and,then,they
then,they,brought
they,brought,these
look,what,they
what,they,found
they,found,for
found,for,him
for,him,to
him,to,wear
what,are,they
are,they,building
they,building,here
what,are,they
are,they,doing
they,doing,here
<s>,they,all
they,all,went
where,are,they
are,they,going
they,going,in
<s>,and,he
and,he,will
he,will,yes
and,what's,he
what's,he,saying
he,saying,<\s>
this,farm,he
farm,he,had
he,had,some
this,farm,he
farm,he,had
he,had,some
this,farm,he
farm,he,had
he,had,some
<s>,he,had
he,had,some
what,do,they
do,they,say
they,say,<\s>
<s>,they,say
they,say,<\s>
where,are,they
are,they,<\s>
<s>,are,they
are,they,done
they,done,<\s>
where,did,it
did,it,go
it,go,<\s>
somebody,tore,it
tore,it,<\s>
<s>,it,looks
it,looks,like
what,are,you
are,you,doing
you,doing,<\s>
<s>,you,put
you,put,it
you,put,it
put,it,back
it,back,<\s>
<s>,you,put
you,put,it
you,put,it
put,it,back
it,back,in
what,are,you
are,you,doing
you,doing,<\s>
<s>,would,you
would,you,put
you,put,it
you,put,it
put,it,back
it,back,please
i'll,put,it
put,it,back
it,back,and
<s>,yes,i
yes,i,will
i,will,<\s>
<s>,we,already
we,already,dusted
<s>,put,it
put,it,away
it,away,<\s>
<s>,it,belongs
it,belongs,to
<s>,you,give
you,give,it
you,give,it
give,it,back
it,back,<\s>
<s>,no,you
no,you,can't
you,can't,play
let's,see,you
see,you,<\s>
let's,see,you
see,you,jump
you,jump,<\s>
fraser,do,it
do,it,to
it,to,eve
what,do,you
do,you,mean
you,mean,<\s>
<s>,you,can
you,can,jump
<s>,oh,they
oh,they,don't
they,don't,want
<s>,if,we
if,we,jumped
we,jumped,we'd
<s>,you,jump
you,jump,<\s>
<s>,you,jump
you,jump,<\s>
<s>,that's,it
that's,it,<\s>
<s>,well,i
well,i,think
i,think,you
i,think,you
think,you,would
you,would,do
would,do,it
do,it,again
it,again,<\s>
<s>,you,jump
you,jump,this
<s>,you,sit
you,sit,on
<s>,it,is
it,is,very
eve,have,you
have,you,got
you,got,the
<s>,make,it
make,it,warm
it,warm,<\s>
<s>,you,must
you,must,be
what,do,we
do,we,do
we,do,now
what,are,you
are,you,writing
you,writing,<\s>
<s>,it,sounds
it,sounds,like
she's,telling,me
telling,me,that
me,that,she's
<s>,yes,i
yes,i,think
i,think,baby
<s>,yes,we
yes,we,are
we,are,<\s>
<s>,you,write
you,write,on
why,don't,you
don't,you,show
you,show,fraser
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,cover
to,cover,you
cover,you,<\s>
<s>,you,go
you,go,to
<s>,i,thought
i,thought,you
i,thought,you
thought,you,were
you,were,going
<s>,thought,you
thought,you,were
you,were,gonna
<s>,okay,you
okay,you,have
you,have,a
will,carry,you
carry,you,<\s>
<s>,will,we
will,we,change
we,change,your
<s>,would,you
would,you,like
you,like,to
<s>,you,haven't
you,haven't,had
<s>,you,and
you,and,papa
where,is,it
is,it,<\s>
else,would,you
would,you,like
you,like,to
<s>,well,you
well,you,had
you,had,a
<s>,you,haven't
you,haven't,had
<s>,do,you
do,you,want
you,want,to
<s>,let,me
let,me,wipe
me,wipe,your
<s>,you,have_to
you,have_to,let
have_to,let,me
let,me,wipe
me,wipe,your
mommy'll,give,you
give,you,a
you,a,piece
<s>,you,don't
you,don't,have
<s>,you,have
you,have,a
<s>,you,have
you,have,a
<s>,is,it
is,it,cold
it,cold,<\s>
<s>,it,is
it,is,<\s>
<s>,would,you
would,you,like
you,like,a
what,would,you
would,you,like
you,like,<\s>
<s>,you,had
you,had,breakfast
<s>,here,he
here,he,comes
he,comes,<\s>
<s>,here,he
here,he,comes
he,comes,<\s>
she's,watching,you
watching,you,eat
you,eat,you
eat,you,<\s>
<s>,i,missed
i,missed,the
<s>,it,is
it,is,an
<s>,no,i
no,i,don't
i,don't,think
what,is,it
is,it,<\s>
<s>,did,we
did,we,forget
we,forget,your
<s>,yes,she
yes,she,is
she,is,waking
<s>,what're,you
what're,you,doing
you,doing,<\s>
<s>,you,mustn't
you,mustn't,touch
<s>,there,she
there,she,is
she,is,<\s>
<s>,can,you
can,you,jump
you,jump,in
<s>,she,forget
she,forget,her
she,forget,her
forget,her,pencil
her,pencil,<\s>
<s>,you,ask
you,ask,papa
he'll,get,you
get,you,your
you,your,pencil
page,for,you
for,you,<\s>
<s>,will,i
will,i,fix
i,fix,the
well,let,me
let,me,see
me,see,<\s>
<s>,no,i
no,i,don't
i,don't,think
don't,think,we
think,we,can
we,can,fix
baby,are,you
are,you,loving
you,loving,the
<s>,you,write
you,write,with
write,with,it
with,it,<\s>
<s>,you,swim
you,swim,in
<s>,oh,you
oh,you,hurt
you,hurt,your
<s>,here,you
here,you,can
you,can,write
write,on,it
on,it,<\s>
what,do,you
do,you,have
you,have,on
what,are,you
are,you,doing
you,doing,<\s>
<s>,you,went
you,went,to
<s>,you,did
you,did,<\s>
<s>,she,did
she,did,sneeze
sneeze,didn't,she
didn't,she,<\s>
<s>,what's,he
what's,he,busy
he,busy,doing
<s>,yes,he
yes,he,is
he,is,<\s>
<s>,you,must
you,must,find
must,find,it
find,it,<\s>
the,paper,you
paper,you,write
you,write,<\s>
<s>,you,gonna
you,gonna,put
<s>,well,i
well,i,have_to
i,have_to,hold
<s>,you,hold
you,hold,on
<s>,you,can
you,can,ride
<s>,you,want
you,want,to
and,then,you
then,you,take
you,take,a
<s>,you,going
you,going,to
what,are,you
are,you,doing
you,doing,to
you're,squashing,her
squashing,her,<\s>
why,don't,you
don't,you,put
you,put,one
noisy,when,you
when,you,drink
you,drink,<\s>
<s>,it,is
it,is,<\s>
<s>,let,me
let,me,rinse
me,rinse,it
me,rinse,it
rinse,it,out
it,out,and
out,and,it
and,it,can
it,can,be
<s>,you,put
you,put,some
water,in,it
in,it,<\s>
<s>,you,put
you,put,it
you,put,it
put,it,in
it,in,<\s>
<s>,no,i
no,i,don't
i,don't,think
<s>,i,don't
i,don't,know
<s>,you,have
you,have,a
what,are,you
are,you,doing
you,doing,<\s>
<s>,you,like
you,like,that
<s>,i,can't
i,can't,understand
can't,understand,you
understand,you,with
you,with,your
<s>,chew,it
chew,it,up
it,up,and
and,tell,me
tell,me,again
me,again,<\s>
what,did,you
did,you,say
you,say,<\s>
<s>,he,went
he,went,upstairs
<s>,he,came
he,came,back
was,that,she
that,she,said
she,said,<\s>
<s>,would,you
would,you,take
you,take,that
xxx,peel,it
peel,it,first
it,first,<\s>
<s>,isn't,it
isn't,it,good
it,good,<\s>
<s>,do,you
do,you,want
you,want,one
<s>,you,may
you,may,have
<s>,you,may
you,may,take
<s>,you,may
you,may,have
<s>,i,think
i,think,not
<s>,you,have
you,have,animal
oh,d,you
d,you,want
you,want,a
<s>,there,you
there,you,are
you,are,<\s>
<s>,can,you
can,you,blow
you,blow,<\s>
<s>,i,had
i,had,sugar
<s>,i,don't
i,don't,need
<s>,i,forgot
i,forgot,a
<s>,no,you
no,you,don't
you,don't,get
<s>,you,don't
you,don't,need
it's,doing,it
doing,it,again
it,again,<\s>
<s>,there,it
there,it,goes
it,goes,again
<s>,okay,you
okay,you,sit
you,sit,down
<s>,here,you
here,you,go
you,go,<\s>
<s>,you,sing
you,sing,rock_a_bye_baby
<s>,did,i
did,i,get
i,get,it
i,get,it
get,it,on
it,on,your
<s>,pick,it
pick,it,out
it,out,<\s>
<s>,oh,you
oh,you,want
you,want,one
then,put,it
put,it,in
it,in,your
i'll,put,it
put,it,in
it,in,<\s>
<s>,you,read
you,read,feed_the_animals
<s>,yes,we
yes,we,put
we,put,tape
<s>,we,fixed
we,fixed,the
<s>,yes,we
yes,we,put
we,put,tape
<s>,we,fixed
we,fixed,the
<s>,yes,she
yes,she,had
she,had,a
<s>,that's,her
that's,her,bed
her,bed,<\s>
okay,there,you
there,you,are
you,are,<\s>
<s>,you,read
you,read,lassie
why,don't,you
don't,you,get
you,get,the
<s>,you,sit
you,sit,down
<s>,oh,you
oh,you,want
you,want,to
what,am,i
am,i,doing
i,doing,<\s>
<s>,changing,her
changing,her,diaper
her,diaper,<\s>
<s>,she,gonna
she,gonna,burp
<s>,she,has_to
she,has_to,have
<s>,that's,her
that's,her,bottle
her,bottle,yeah
that's,what,she
what,she,puts
she,puts,in
puts,in,her
in,her,mouth
her,mouth,<\s>
<s>,would,you
would,you,like
you,like,to
<s>,would,you
would,you,<\s>
<s>,you,can
you,can,have
sarah,has,her
has,her,milk
her,milk,<\s>
<s>,oh,you
oh,you,don't
you,don't,want
don't,want,it
want,it,<\s>
<s>,no,you
no,you,don't
you,don't,have
<s>,do,you
do,you,want
you,want,to
to,taste,it
taste,it,<\s>
<s>,then,you
then,you,<\s>
<s>,i,know
i,know,you
i,know,you
know,you,fell
you,fell,down
<s>,she,doesn't
she,doesn't,know
sarah's,drinking,it
drinking,it,<\s>
going,in,her
in,her,tummy
her,tummy,<\s>
<s>,you,try
you,try,again
<s>,yes,you
yes,you,are
you,are,jumping
what,are,you
are,you,doing
you,doing,<\s>
why,don't,we
don't,we,have
we,have,lunch
we'll,give,you
give,you,some
you,some,in
<s>,oh,you
oh,you,want
you,want,some
<s>,try,it
try,it,again
it,again,<\s>
what,are,you
are,you,trying
you,trying,to
we'll,give,you
give,you,some
you,some,bottle
<s>,d,you
d,you,want
you,want,some
<s>,d,you
d,you,like
you,like,it
you,like,it
like,it,<\s>
funny,doesn't,it
doesn't,it,<\s>
<s>,d,you
d,you,like
you,like,it
you,like,it
like,it,<\s>
we'll,give,it
give,it,to
it,to,sarah
<s>,you,may
you,may,have
<s>,you,may
you,may,have
so,can,she
can,she,<\s>
so,can,she
can,she,<\s>
<s>,you,have
you,have,a
<s>,where're,her
where're,her,fingers
her,fingers,<\s>
they're,inside,her
inside,her,nightie
her,nightie,<\s>
<s>,would,you
would,you,like
you,like,to
will,fix,it
fix,it,for
it,for,you
it,for,you
for,you,if
you,if,you
if,you,like
you,like,<\s>
<s>,you,don't
you,don't,want
<s>,you,want
you,want,to
what,do,you
do,you,have
you,have,<\s>
<s>,have,you
have,you,two
you,two,crackers
<s>,have,you
have,you,two
you,two,cracker
<s>,for,me
for,me,<\s>
<s>,you,get
you,get,out
<s>,do,you
do,you,like
you,like,it
you,like,it
like,it,<\s>
<s>,is,it
is,it,baby
it,baby,sarah's
<s>,you,have
you,have,a
<s>,yes,you
yes,you,may
you,may,have
<s>,would,you
would,you,give
you,give,the
papa,so,he
so,he,can
he,can,rinse
nipple,for,me
for,me,<\s>
<s>,give,it
give,it,to
it,to,papa
papa,so,he
so,he,can
he,can,rinse
nipple,for,us
for,us,please
us,please,<\s>
<s>,you,slipped
you,slipped,on
<s>,you,slipped
you,slipped,<\s>
<s>,her,hair
her,hair,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,i,see
i,see,it
i,see,it
see,it,by
it,by,the
<s>,see,it
see,it,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,yes,you
yes,you,can
you,can,have
can,have,it
have,it,but
it,but,you
it,but,you
but,you,have_to
you,have_to,wait
<s>,are,they
are,they,all_gone
they,all_gone,<\s>
oh,is,she
is,she,<\s>
<s>,i,drink
i,drink,my
<s>,i,drink
i,drink,my
you're,big,you
big,you,drink
you,drink,out_of
<s>,i,see
i,see,it
i,see,it
see,it,<\s>
<s>,you,put
you,put,it
you,put,it
put,it,back
it,back,on
<s>,you,drink
you,drink,from
<s>,you,drink
you,drink,from
<s>,you,put
you,put,it
you,put,it
put,it,back
it,back,eve
<s>,put,it
put,it,back
it,back,<\s>
<s>,you,want
you,want,paper
<s>,you,write
you,write,on
mama's,fixing,it
fixing,it,<\s>
<s>,you,had
you,had,some
<s>,you,only
you,only,get
<s>,that's,her
that's,her,space
her,space,suit
<s>,would,you
would,you,like
you,like,to
to,put,it
put,it,on
it,on,<\s>
<s>,you,said
you,said,it
you,said,it
said,it,before
it,before,<\s>
<s>,xxx,you
xxx,you,mean
you,mean,danny
where,is,he
